編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
189,臺北市動產質借處營業概況,臺北市動產質借處,台北市政府,,,12筆,,,分處別、項目、本年質借金額、件數、現金利息收入、本年變賣。,
190,臺北市動產質借處各分處一覽表,臺北市動產質借處,台北市政府,,,1,,,名稱、地址、電話、傳真、緯度、經度,
191,臺北惜物網服務概況,臺北市動產質借處,台北市政府,,,12筆,,,月別、網站瀏覽人數、平均每日網站瀏覽人次、會員總人數、出貨結案件數、交易金額、參與機關學校總數。,
192,臺北市市場處無障礙設施,臺北市市場處,台北市政府,,,100,,,場地名稱、地址、無障礙設施內容、備註,
193,住宅價格指數,臺北市政府地政局,台北市政府,,,,,,指數類別、年月、指數(101年8月為基期)、變動率(%)、標準住宅總價(萬元)及標準住宅單價(萬元/坪),
194,臺?市娛?稅稅源,臺北市稅捐稽徵處,台北市政府,,,,,,項目別、申報家(件)?、查定家(件)?、營業總額、報繳( 查定) 稅額、實徵稅額,
195,臺北市各區百歲人瑞人數統計表,臺北市政府民政局,台北市政府,,,15,,,"區別
總人數",
196,衛生局推行性別主流化相關資料,臺北市政府衛生局,台北市政府,,,,,,性別主流化專區,
197,臺北市路燈桿旗幟申請參考一覽表,臺北市政府環境保護局,台北市政府,,,328筆,,,路段、同時間核可活動數量、已核可活動及時間,
198,臺北捷運轉乘停車場座標,臺北大眾捷運股份有限公司,台北市政府,,,232,,,停車場名稱、停車場座標,
199,臺北小巨蛋廣場租用資訊,臺北大眾捷運股份有限公司,台北市政府,,,118,,,廠商、租用起始日、租用結束日、活動名稱及租用項目,
200,臺北小巨蛋廣告租用資訊,臺北大眾捷運股份有限公司,台北市政府,,,144,,,廠商、租用起始日、租用結束日、活動名稱及租用項目,
201,臺北小巨蛋場地租用資訊,臺北大眾捷運股份有限公司,台北市政府,,,218,,,廠商、租用起始日、租用結束日、活動名稱、活動類型,
202,臺北小巨蛋冰上樂園場地使用資訊,臺北大眾捷運股份有限公司,台北市政府,,,3975,,,申請單位、租用起始日、租用結束日、活動名稱及使用類別,
203,臺北小巨蛋主場館活動使用空間租用資訊,臺北大眾捷運股份有限公司,台北市政府,,,66,,,廠商、租用起始日、租用結束日、活動名稱及租用項目,
204,貓空纜車團體預約統計資料,臺北大眾捷運股份有限公司,台北市政府,,,253,,,日期、預約搭乘人數,
205,每日貓空纜車系統旅運量統計表,臺北大眾捷運股份有限公司,台北市政府,,,1016,,,日期、旅運量,
206,臺北捷運各站分時進出量統計,臺北大眾捷運股份有限公司,台北市政府,,,,,,日期、分時、起迄車站、進出量,
207,臺北捷運全系統旅運量統計,臺北大眾捷運股份有限公司,台北市政府,,,939,,,站名、日期、旅運量,
208,臺北捷運藝文廊各場地展覽資訊,臺北大眾捷運股份有限公司,台北市政府,,,332,,,日期、車站名稱、活動名稱、租借單位,
209,臺北捷運廣場各場地活動日期及名稱,臺北大眾捷運股份有限公司,台北市政府,,,303,,,日期、地點、活動名稱、辦理單位,
210,106學年第1學期臨時特教助理員核定情形一覽表(0615),臺北市政府教育局,台北市政府,,,,,,"學校、障礙程度、障礙程度(個案數)、核定通過每週時數、106學年度第1學期實際使用總時數金額(元)、備註
",
211,105學年臨時特教助理員核定情形一覽表(0615),臺北市政府教育局,台北市政府,,,,,,"序號、校名、服務班別、105學年核給時數、106年2-6月核定經費 
",
212,臺北市中小學校學區,臺北市政府教育局,台北市政府,,,,,,學校名稱、區別、學區範圍、地址、電話號碼,
213,臺北市CCTV設施,臺北市交通管制工程處,台北市政府,,,,,,流水號、攝影機編號位置、座標,
214,臺北捷運車站出入口無障礙電梯、無障礙坡道GPS座標,臺北大眾捷運股份有限公司,台北市政府,,,364,,,臺北捷運車站出入口無障礙電梯、無障礙坡道GPS座標,
215,臺北捷運車站無障礙設施資料,臺北大眾捷運股份有限公司,台北市政府,,,,,,無障礙設施設置情形,
216,臺北捷運自行車停車場GPS座標,臺北大眾捷運股份有限公司,台北市政府,,,147,,,自行車停車場GPS座標,
217,臺北市精神科診所,臺北市政府衛生局,台北市政府,,,45,,,"title(標題), address_for_display(顯示用地址), telephone(電話)",
218,臺北市地下街,臺北市市場處,台北市政府,,,3,,,名稱、內容、建立日期、地址、經度、緯度,
219,臺北市超級市場,臺北市市場處,台北市政府,,,35,,,名稱、內容、建立日期、地址、經度、緯度,
220,臺北市批發市場,臺北市市場處,台北市政府,,,10,,,名稱、內容、建立日期、地址、經度、緯度,
221,臺北市攤販集中場,臺北市市場處,台北市政府,,,40,,,名稱、內容、建立日期、地址、經度、緯度,
222,臺北市政府各機關公務人員進修費用補助一覽表,臺北市政府人事處,台北市政府,,,50KB,,,人數、金額,
223,臺北市廢棄物處理場,臺北市政府環境保護局,台北市政府,,,1,,,名稱、電話、地址、經度、緯度,
224,臺北市警政統計查詢系統,臺北市政府警察局,台北市政府,,,105表,,,統計期、統計項目、統計資料、資料來源、附註、更新日期。,
225,臺北市防空警報臺數量,臺北市政府警察局,台北市政府,,,1個檔案,,,遙控警報臺、人工警報臺、堪用警報器設置類別、堪用警報器種類,
226,水文、氣象月報表,臺北翡翠水庫管理局,台北市政府,,,,,,氣象站氣象月報表主要欄位為風速 、風向、氣壓、日輻射量、蒸發量、相對溼度等。雨量站雨量月報表主要欄位為翡 翠、坪 林、集水區等雨量。水位站水位月報表主要欄位為翡翠等站水位及流量。?,
227,臺北市市有公用低度利用建物清冊,臺北市政府財政局,台北市政府,,,9,,,機關別、建號、門牌、建築日期、層次、原使用樂形、列管日期、總面積、使用面積、未使用面積、每月使用率、地號、所有權人、管理機關、使用分區、辦理情形、備注,
228,臺北市市有公用低度利用土地清冊,臺北市政府財政局,台北市政府,,,104,,,管理機關、用地名稱、縣市、鄉鎮、段、小段、地號、面積㎡、都市計畫使用分區、所有權、管理權、地上物及使用現況、低度利用原因、規劃設計、發包興建、興建完成、預定開發方式、詳細說明、未來營運方式、列管日期、目前處理方式-長期、目前處理方式-短期、詳細說明、備註、104公告現值、104公告地價,
229,臺北市市有公用閒置堪用建物清冊,臺北市政府財政局,台北市政府,,,39,,,機關別、行政區、建物標示、門牌、筆數、建築完成日期、閒置樓層、閒置面積㎡、取得價格、閒置原因代碼、閒置原因、房屋現況、列管日期、用途代碼、原使用用途、地號、所有權人、管理機關、使用分區、處理方式代碼、計畫內容、目前執行情形、95年市長裁示處理方式、備註,
230,臺北市市有公用未利用土地清冊,臺北市政府財政局,台北市政府,,,43,,,管理機關、用地名稱、縣市、鄉鎮、段、小段、地號、面積㎡、都市計畫使用分區編訂、所有權、管理權取得日期、地上物及使用現況、未利用原因、規劃設計、發包興建、興建完成、預定開發方式、詳細說明、未來營運方式、列管日期、目前處理情形-長期、目前處理情形-短期、詳細說明、備註、104公告現值、104公告地價,
231,臺北市市有財產委託經營案件明細表,臺北市政府財政局,台北市政府,,,0,,,委託機關、委託經營名稱、委託經營期間、備註 ,
232,臺北市政府建設公債107年度各期本息撥付表,臺北市政府財政局,台北市政府,,,5,,,債券代號及名稱、開付日、次別、發行額、應撥付本金、應撥付利息、應撥付本息、實際撥付額、經理銀行,
233,臺北市未變性酒精販賣業者登記資料一覽表,臺北市政府財政局,台北市政府,,,8,,,序號、公司名稱、統一編號、負責人、公司地址、核准文號,
234,臺北市自造課程寶典,臺北市政府教育局,台北市政府,,,257頁,,,為了全力推展並展現臺北市自造教育的研發成果，邀集實施自造教育成果豐碩的學校於107年5月23日辦理「臺北市自造教育博覽會」並發表全國第一本自造課程寶典，展現教育的創新和活力。,
235,臺北市工務統計資料,臺北市政府工務局,台北市政府,,,83個JSON-stat檔,,,統計期、統計項目、統計資料,
236,臺北市工務統計月報,臺北市政府工務局,台北市政府,,,,,,書刊、下載網址,
237,臺北市專用垃圾袋代售點名冊,臺北市政府環境保護局,台北市政府,,,2200,,,"連鎖：序號,店名,地址,電話
傳統：家數,廠商名稱,行政區域,地址,電話",
238,EIS指標報表,臺北市政府衛生局,台北市政府,,,,,,"序號,單位,指標編號,指標定義,單位,累計目標數,累計執行數,累計執行率",
239,臺北市瓦斯供氣戶數及供氣量,臺北市政府產業發展局,台北市政府,,,4,,,公司名稱、供氣戶數、當月供氣量、本年截至上月累計供氣量、年累計供氣量,
240,在建工程統計表,臺北市政府工務局,台北市政府,,,310,,,"包含：項次，主辦機關，工程名稱，契約編號，發包工程費，決標金額，最後契約總價，施工廠商（名稱），工程內容，開工日期，預定完工日期，修正預定完工日期，實際進度
(%)，自辦或代辦等欄位",
241,公共工程發包及執行情形統計表,臺北市政府工務局,台北市政府,,,462,,,包含：項次，主辦機關，工程名稱，預算金額，底價金額，決標金額，決標日期，施工廠商等欄位,
242,未結案工程統計表,臺北市政府工務局,台北市政府,,,136,,,包含：項次，預算年度，主辦機關，工程名稱，契約編號，工程地點，施工廠商，決標金額，變更後契約金額，預定完工日期，修正完工日期，實際完工日期，驗收列管，驗收日期(實際)，複驗列管，驗收複驗(實際)，原定預定結案日期，修正預定結案日期  等欄位。,
243,臺北市資源回收分類方式,臺北市政府環境保護局,台北市政府,,,12,,,"大類別,子類別,說明,回收時間",
244,臺北市各行政區最新月份人口數及戶數,臺北市政府民政局,台北市政府,,,14,,,"district:行政區名稱
village:里數
neighborhood:鄰數
household:戶數
population:人口數
",
245,臺北市居家護理所,臺北市政府衛生局,台北市政府,,,44,,,區別、機構型態 、機構名稱、負責人、地址、電話,
246,臺北市今日施工資訊,臺北市工務局新建工程處,台北市政府,,,59,,,"核備文號(Ac_no),期數(St_no),序號(sno),通報類別(AppMode),X座標(X),Y座標(Y),通報時間(AppTime),施工單位(App_Name),行政區(C_Name),施工位置(Addr),核准施工起日(Cb_Da),核准施工迄日(Ce_Da),施工時段(Co_Ti),監工(Tc_Ma),監工電話(Tc_Tl),廠商現場施工人員(Tc_Ma3),現場施工人員手機(Tc_Tl3),挖掘目的(NPurp),逾時原因(DType)
",
247,臺北市水利處抽水站,臺北市政府工務局水利工程處,台北市政府,,,,,,站名、河系、集水區域、行政區域、建置年度、管理單位別,
248,臺北市張貼板欄核准地點一覽表,臺北市政府環境保護局,台北市政府,,,5,,,"序號,行政區,設置地點,許可期限,許可文號,設置人,管理人/聯絡電話",
249,106年度臺北市地方總決算附屬單位決算,臺北市政府主計處,台北市政府,,,24個xml檔案,,,"營業基金-損益綜計表
營業基金-盈虧撥補綜計表
營業基金-現金流量綜計表
營業基金-資產負債綜計表
作業基金-收支餘絀綜計表
作業基金-餘絀撥補綜計表
作業基金-現金流量綜計表
作業基金-平衡綜計表
債務基金-基金來源、用途及餘絀綜計表
債務基金-現金流量綜計表
債務基金-平衡綜計表
特別收入基金-基金來源、用途及餘絀綜計表
特別收入基金-現金流量綜計表
特別收入基金-平衡綜計表",
250,105年度臺北市地方總決算附屬單位決算,臺北市政府主計處,台北市政府,,,,,,"營業基金-損益綜計表
營業基金-盈虧撥補綜計表
營業基金-現金流量綜計表
營業基金-資產負債綜計表
作業基金-收支餘絀綜計表
作業基金-餘絀撥補綜計表
作業基金-現金流量綜計表
作業基金-平衡綜計表
債務基金-基金來源、用途及餘絀綜計表
債務基金-現金流量綜計表
債務基金-平衡綜計表
特別收入基金-基金來源、用途及餘絀綜計表
特別收入基金-現金流量綜計表
特別收入基金-平衡綜計表",
251,臺北市乙、丙級清除機構基本資料,臺北市政府環境保護局,台北市政府,,,286,,,"機構名稱,級別,機構電話,機構地址,機構負責人",
252,臺北市已核發之廢食用油回收工作證清除機構名單,臺北市政府環境保護局,台北市政府,,,30,,,"清除機構,公司電話,管制編號
",
253,臺北市政府違反職業安全衛生法事業單位及事業主公布總表,臺北市政府勞動局,台北市政府,,,4882,,,"公告日期；
處分日期；
處分字號；
事業單位名稱／自然人姓名；
負責人；
違反職業安全衛生法條款；
違反法規內容；
備註",
254,臺北市排水溝渠清疏統計表,臺北市政府環境保護局,台北市政府,,,1,,,"單位別,溝體別,月份",
255,役男驗退停訓處理人數統計表,臺北市政府兵役局,台北市政府,,,13,,,"鄉鎮市區,徵集人數,驗退停訓人數,,驗退停訓百分比,驗退停訓病名五官,驗退停訓病名視力,驗退停訓病名一般,驗退停訓病名?科,驗退停訓病名外科,驗退停訓病名精神,驗退停訓病名其他,複檢結果常備役,複檢結果替代役,複檢結果免役,複檢結果體位未定,複檢結困未到,複檢結果未判,複檢結果其他",
256,捷運聯合開發公有不動產非統一經營部分預計出租標的,臺北市政府捷運工程局,台北市政府,,,35,,,"捷運線別
基地名稱
使用用途
戶數
坪數分佈
車位
租金分佈
承辦人
承辦人聯絡電話",
257,臺北市河川水質檢測結果,臺北市政府環境保護局,台北市政府,,,16,,,"河川名稱,監測站,經度,緯度,採樣日期,採樣時間,污染程度,RPI,溶氧,生化需氧量,氨氮,懸浮固體",
258,臺北市藥局,臺北市政府衛生局,台北市政府,,,810,,,健保特約註記、機構名稱、地址、電話,
259,臺北市產業發展獎勵補助計畫---獲獎勵補助廠商基本資料,臺北市政府產業發展局,台北市政府,,,522,,,計畫編號、領域、公司名稱、計畫名稱、實際計畫期間、核定補助款,
260,水庫運轉月報表,臺北翡翠水庫管理局,台北市政府,,,30kb,,,"日期	、翡翠水庫日平均水位(公尺)、水庫有效蓄水量(百萬立方公尺)、集水區平均雨量(毫米)、水庫進流量(立方公尺)、水庫放流量(立方公尺)、進流量－放流量(立方公尺)、南勢溪流量(立方公尺)及南北勢溪合計原水量(立方公尺)



　




",
261,獎懲月報表,臺北市政府人事處,台北市政府,,,約972KB,,,機關名稱、行政懲處、行政獎勵、懲戒處分,
262,臺北市青創負責人公司行號現有新設歇業家數統計(依行業別分布),臺北市政府產業發展局,台北市政府,,,42,,,現存家數、新增家數、歇業家數,
263,臺北市消防分隊駐地位置圖,臺北市政府消防局,台北市政府,,,45,,,分隊名稱、座標(TWD97),
264,臺北市工務建設統計輯要,臺北市政府工務局,台北市政府,,,,,,書刊、下載網址,
265,臺北市工務統計年報,臺北市政府工務局,台北市政府,,,,,,書刊、下載網址,
266,臺北市公共工程分析,臺北市政府工務局,台北市政府,,,,,,書刊、下載網址,
267,107年各區清潔隊資源回收量,臺北市政府環境保護局,台北市政府,,,,,,北投區隊、松山區隊、中山區隊、南港區隊、士林區隊、內湖區隊、信義區隊、中正區隊、萬華區隊、大安區隊、文山區隊、大同區隊,
268,捷運興建中路網施工現況,臺北市政府捷運工程局,台北市政府,,,6筆,,,捷運興建中路網施工現況說明,
269,捷運興建中路網各線工程進度累計百分比,臺北市政府捷運工程局,台北市政府,,,6筆,,,路線名稱   預定進度%   實際進度%,
270,臺北市歷年積水紀錄圖,臺北市政府工務局水利工程處,台北市政府,,,,,,積水發生日期、行政區、積水範圍、積水深度,
271,替代役役男家屬安家費暨三節生活扶助金統計表,臺北市政府兵役局,台北市政府,,,13,,,"鄉鎮市區別,合計發給戶數,合計發給口數,合計金額,一次安家費小計發給戶數,一次安家費小計發給口數,一次安家費小計金額,一次安家費甲級發給戶數,一次安家費甲級發給口數,一次安家費甲級金額,一次安家費乙級發給戶數,一次安家費乙級發給口數,一次安家費乙級金額,一次安家費丙級發給戶數,一次安家費丙級發給口數,一次安家費丙級金額,三節生活扶助金小計發給戶數,三節生活扶助金小計發給口數,三節生活扶助金小計金額,三節生活扶助金甲級發給戶數,三節生活扶助金甲級發給口數,三節生活扶助金甲級金額,三節生活扶助金乙級發給戶數,三節生活扶助金乙級發給口數,三節生活扶助金乙級金額,三節生活扶助金丙級發給戶數,三節生活扶助金丙級發給口數,三節生活扶助金丙級金額",
272,常備兵役役男家屬安家費暨三節生活扶助金統計表,臺北市政府兵役局,台北市政府,,,13,,,"鄉鎮市區別,合計發給戶數,合計發給口數,合計金額,一次安家費小計發給戶數,一次安家費小計發給口數,一次安家費小計金額,一次安家費甲級發給戶數,一次安家費甲級發給口數,一次安家費甲級金額,一次安家費乙級發給戶數,一次安家費乙級發給口數,一次安家費乙級金額,一次安家費丙級發給戶數,一次安家費丙級發給口數,一次安家費丙級金額,三節生活扶助金小計發給戶數,三節生活扶助金小計發給口數,三節生活扶助金小計金額,三節生活扶助金甲級發給戶數,三節生活扶助金甲級發給口數,三節生活扶助金甲級金額,三節生活扶助金乙級發給戶數,三節生活扶助金乙級發給口數,三節生活扶助金乙級金額,三節生活扶助金丙級發給戶數,三節生活扶助金丙級發給口數,三節生活扶助金丙級金額",
273,臺北市視障按摩院所名冊,臺北市勞動力重建運用處,台北市政府,,,34,,,按摩院名稱、電話、地址、交通資訊、簡介說明,
274,抽籤人數統計表,臺北市政府兵役局,台北市政府,,,26,,,"區別年別,陸軍,海軍艦艇兵,海軍陸戰隊,空軍,常備兵小計,82前替代役,總計,申請替代役",
275,軍人公墓(忠靈祠)葬厝表,臺北市政府兵役局,台北市政府,,,1,,,"公墓名稱,納骨堂塔容量單櫃,納骨堂塔容量雙櫃,納骨堂塔上期底已存厝現役單櫃,納骨堂塔上期底已存厝現役雙櫃,納骨堂塔上期底已存厝退除役單櫃,納骨堂塔上期底已存厝退除役雙櫃,納骨堂塔本期底淨存厝現役單櫃,納骨堂塔本期底淨存厝現役雙櫃,納骨堂塔本期底淨存厝退除役單櫃,納骨堂塔本期底淨存厝退除役雙櫃,納骨堂塔累計存厝單櫃,納骨堂塔累計存厝雙櫃,納骨堂塔餘容量單櫃,納骨堂塔餘容量雙櫃,土葬容量,土葬上期底已安葬現役,土葬上期底已安葬退除役,土葬本期淨安葬現役,土葬本期淨安葬退除役,土葬累計已安葬,土葬餘容量",
276,替代役役男地域加給支給標準表,臺北市政府兵役局,台北市政府,,,24,,,"地域,地域等級,地點,職務,月支標準",
277,臺北市政府發行建設公債還本付息統計表,臺北市政府財政局,台北市政府,,,1,,,臺北市建設公債各年度應還本息數額表,
278,臺北市政府建設公債還本付息兌付統計表,臺北市政府財政局,台北市政府,,,14,,,債券代號及名稱、核定發行額、實際發行額、利率(%)、期限、還本方式、付息方式、應兌付本息、已兌付本金、已兌付利息、未兌付本金、未兌付利息,
279,臺北市政府107年度歲入預算執行情形,臺北市政府財政局,台北市政府,,,0筆,,,"科目、全年度預算數、本月分配數、本月實收數、本月分配預算與實收比較、分配預算累計數、實收累計數、分配預算累計與實收累計比較、實收累計數占年度預算%、實收累計數占分配預算%。
",
280,公告臺北市政府自105年1月起最新債務訊息,臺北市政府財政局,台北市政府,,,1,,,項目(自105年1月起)、1年以上債務未償餘額、短期債務未償餘額、平均每人負擔債務、自償性債務未償餘額(含非營業特種基金)(單位:新臺幣元)。,
281,公告臺北市政府公共債務情形,臺北市政府財政局,台北市政府,,,1,,,年度(year)、月份(month)、一年以上債務未償餘額(long_term_debt)、未滿一年債務未償餘額(short_term_debt)、平均每人負擔債務(per_capita_debt)、自償性債務未償餘額（含非營業特種基金）(self_liquidating_debt)(單位：元)。,
282,自82年度起臺北市各年度債務未償餘額實際數表,臺北市政府財政局,台北市政府,,,25,,,年度、起訖期間、債務未償餘額實際數(單位：億元)。,
283,臺北都會區大眾捷運系統松山線施工範圍圖,臺北市政府捷運工程局中區工程處,台北市政府,,,3,,,路線別、工程標號、施工起迄時間、工程轄區、轄區車站、施工工程處、施工工務所、工務所主任、聯絡電話、	聯絡地址、施工範圍圖、備註,
284,臺北都會區大眾捷運系統中正紀念堂站１號出口改建案之施工範圍圖,臺北市政府捷運工程局南區工程處,台北市政府,,,1,,,路線別、工程標號、施工起迄時間、工程轄區、轄區車站、施工工程處、施工工務所、工務所主任、聯絡電話、聯絡地址、施工範圍圖、備註,
285,臺北都會區大眾捷運系統環狀線施工範圍圖(北區工程處施作範圍),臺北市政府捷運工程局北區工程處,台北市政府,,,7,,,路線別、工程標號、施工起迄時間、工程轄區、轄區車站、施工工程處、施工工務所、工務所主任、聯絡電話、	聯絡地址、施工範圍圖、備註,
286,臺北都會區大眾捷運系統新莊線施工範圍圖,臺北市政府捷運工程局北區工程處,台北市政府,,,6,,,路線別、工程標號、施工起迄時間、工程轄區、轄區車站、施工工程處、施工工務所、工務所主任、聯絡電話、	聯絡地址、施工範圍圖、備註,
287,臺北都會區大眾捷運系統環狀線施工範圍圖(東區工程處施作範圍),臺北市政府捷運工程局東區工程處,台北市政府,,,6,,,路線別、工程標號、施工起迄時間、工程轄區、轄區車站、施工工程處、施工工務所、工務所主任、聯絡電話、	聯絡地址、施工範圍圖、備註,
288,臺北市政府所屬各機關議會協調案件統計表及數據圖,臺北市政府研究發展考核委員會,台北市政府,,,,,,「一級（含所屬機關）」、「總件數」、「已答覆件數」、「未答覆件數」、「已答覆件數完成率」、「各機關佔比」、「逾期件數」、「逾期率」、「機關名稱」,
289,臺北市市區自行車道,臺北市交通管制工程處,台北市政府,,,,,,路段序號ID、自行車道路線編號B_ID、路段名稱NAME、路段起點描述SP_DESC、路段迄點描述EP_DESC、縣市別CITY、鄉鎮別TOWN、管養單位MGR_MCH、所屬道路寬度(M)R_WIDTH、自行車道車行方向B_DIR、自行車道類型B_TYPE,
290,寵物登記站名冊,臺北市動物保護處,台北市政府,,,217筆,,,編號、寵物登記機構名稱、地址、電話,
291,10705小巡邏區勤務立即偵破刑案績效表,臺北市政府警察局,台北市政府,,,1個檔案,,,單位、案類、總計,
292,10409小巡邏區勤務立即偵破刑案績效表,臺北市政府警察局,台北市政府,,,1個檔案,,,單位、案類、總計,
293,10705臺北市受理網路報案統計表,臺北市政府警察局,台北市政府,,,1個檔案,,,單位及報案類別,
294,10410臺北市受理網路報案統計表,臺北市政府警察局,台北市政府,,,1個檔案,,,單位、轄區、案類,
295,臺北市廢棄車輛處理月報表,臺北市政府環境保護局,台北市政府,,,4,,,"月份,牌照,車種,查報數,拖吊數,處理數",
296,臺北市河流,臺北市政府工務局水利工程處,台北市政府,,,103筆,,,英文代碼、全名、面積、長度,
297,107防災任務學校一覽表,臺北市政府教育局,台北市政府,,,36,,,學校名稱,
298,臺北市颱風期間開放停車場學校簡表及一覽表,臺北市政府教育局,台北市政府,,,84筆,,,簡表：行政區、校名、校數、停車數量一覽表：校名、汽、機車容量、地址、電話,
299,店家改造資料,臺北市商業處,台北市政府,,,24,,,行政區、店家名稱、營業時間(星期)、店面地址、市內電話、網址,
300,臺北市政府創意提案競賽要點,臺北市政府研究發展考核委員會,台北市政府,,,,,,「實施對象」、「提案受理範圍」、「提案不受理範圍」、「獎項類別」、「提案配賦」、「報名方式」、「評審作業」、「獎勵方式」、「表揚與傳承」、「作業期程」、「其他事項」,
301,水利處基地台(中繼站),臺北市政府工務局水利工程處,台北市政府,,,4,,,"identification code,name,X,Y",
302,臺北市水利處雨量站,臺北市政府工務局水利工程處,台北市政府,,,,,,名稱、所屬單位、座標(TWD67)、行政區,
303,水利處雨水下水道水位監測站,臺北市政府工務局水利工程處,台北市政府,,,,,,測站名稱、測站代碼、行政區、里別、集水區、地址、座標,
304,水利處獨立閘門,臺北市政府工務局水利工程處,台北市政府,,,,,,河川流域、座標、閘門高程、種類、材質、位置等基本資料,
305,臺北市易積水地區,臺北市政府工務局水利工程處,台北市政府,,,1筆,,,行政區、地址、易積水地區範圍,
306,臺北市河濱廁所,臺北市政府工務局水利工程處,台北市政府,,,302,,,位置描述、類型,
307,臺北市110受理民眾報案統計表10705,臺北市政府警察局,台北市政府,,,,,,臺北市110受理民眾報案統計表10705,
308,臺北市政府府層級任務編組性別比例統計,臺北市政府人事處,台北市政府,,,200KB,,,本府府層級任務編組性別比例,
309,107年度友善廁所名單,臺北市市場處,台北市政府,,,,,,"編號,夜市名稱,申請單位,地址",
310,105年度臺北市地方總預算案,臺北市政府主計處,台北市政府,,,,,,105年度臺北市地方總預算案,
311,107年度臺北市地方總預算案,臺北市政府主計處,台北市政府,,,3025,,,107年度臺北市地方總預算案,
312,106年度臺北市地方總預算案,臺北市政府主計處,台北市政府,,,3134,,,106年度臺北市地方總預算案,
313,105年度臺北市地方總預算,臺北市政府主計處,台北市政府,,,1743,,,105年度臺北市地方總預算,
314,107年度臺北市地方總預算,臺北市政府主計處,台北市政府,,,,,,107年度臺北市地方總預算,
315,106年度臺北市地方總預算,臺北市政府主計處,台北市政府,,,33003,,,106年度臺北市地方總預算,
316,104年度臺北市地方總預算,臺北市政府主計處,台北市政府,,,,,,報告書,
317,107年度臺北市地方總預算附屬單位預算,臺北市政府主計處,台北市政府,,,,,,107年度臺北市地方總預算附屬單位預算,
318,動物醫院一覽表,臺北市動物保護處,台北市政府,,,684,,,動物醫院名稱、地址、電話、負責人,
319,獸醫師資訊,臺北市動物保護處,台北市政府,,,685,,,姓名、執業執照字號、服務獸醫診療機構名稱。,
320,臺北市各水域告示牌及救生器材設置地點及數量清冊,臺北市政府工務局大地工程處,台北市政府,,,,,,"設置設備(告示牌、救生圈等),設置地點,座標
",
321,臺北捷運車站出入口座標,臺北大眾捷運股份有限公司,台北市政府,,,363,,,出口入名稱、出入口編號、出入口座標,
322,臺北市政府各一級機關暨列席議會二級機關首長名錄,臺北市政府人事處,台北市政府,,,約67筆資料,,,相片、機關、姓名、職稱、到職日、主要學歷、主要經歷、考試、通訊處、公務電話,
323,臺北市政府創意提案成果彙編,臺北市政府研究發展考核委員會,台北市政府,,,,,,「推動緣起」、「評獎過程」、「獲獎提案成果分享」、「附錄」,
324,社會福利統計_公益彩券盈餘分配基金歷年補助民間團體一覽表,臺北市政府社會局,台北市政府,,,,,,社會福利統計_公益彩券盈餘分配基金歷年補助民間團體一覽表,
325,社會福利統計_本市公益彩券盈餘分配基金預算,臺北市政府社會局,台北市政府,,,,,,社會福利統計_本市公益彩券盈餘分配基金預算,
326,社會福利統計_公益彩券盈餘分配辦理社會福利事業情形季報表,臺北市政府社會局,台北市政府,,,,,,社會福利統計_公益彩券盈餘分配辦理社會福利事業情形季報表,
327,社會福利統計_社區互助方案申請,臺北市政府社會局,台北市政府,,,,,,社區互助方案申請,
328,社會福利統計_臺北市公辦民營托嬰中心登記就托,臺北市政府社會局,台北市政府,,,,,,社會福利統計_臺北市公辦民營托嬰中心登記就托,
329,社會福利統計_施政報告,臺北市政府社會局,台北市政府,,,,,,社會福利統計_施政報告,
330,社會福利統計_議會工作報告,臺北市政府社會局,台北市政府,,,,,,社會福利統計_議會工作報告,
331,社會福利統計_低收入戶暨中低收入戶生育補助申請,臺北市政府社會局,台北市政府,,,,,,社會福利統計_低收入戶暨中低收入戶生育補助申請,
332,社會福利統計_受理人民團體籌組申請,臺北市政府社會局,台北市政府,,,,,,社會福利統計_受理人民團體籌組申請,
333,社會福利統計_受理公益勸募活動申請,臺北市政府社會局,台北市政府,,,,,,受理公益勸募活動申請,
334,社會福利統計_危機家庭兒童托育補助,臺北市政府社會局,台北市政府,,,,,,社會福利統計_危機家庭兒童托育補助,
335,社會福利統計_弱勢家庭兒童托育補助,臺北市政府社會局,台北市政府,,,,,,社會福利統計_弱勢家庭兒童托育補助,
336,社會福利統計_就業者家庭部分托育費用補助,臺北市政府社會局,台北市政府,,,,,,"就業者家庭部分托育費用補助
",
337,社會福利統計_兒童臨時托育補助,臺北市政府社會局,台北市政府,,,,,,兒童臨時托育補助,
338,社會福利統計_臺北市私立托嬰中心,臺北市政府社會局,台北市政府,,,,,,社會福利統計_臺北市私立托嬰中心,
339,社會福利統計_臺北市育兒津貼,臺北市政府社會局,台北市政府,,,,,,"臺北市育兒津貼
",
340,社會福利統計_馬上關懷急難救助,臺北市政府社會局,台北市政府,,,,,,社會福利統計_馬上關懷急難救助,
341,社會福利統計_災害救濟物資庫存,臺北市政府社會局,台北市政府,,,,,,縣市鄉鎮、物資存放點、主/次分類、條碼號、品名、最小單位規格、庫存數量、單位、保存期限,
