編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
170,新竹市最近6年契稅綜合統計表,稅務局/機會稅科,新竹市政府,,,6,,,年度別、應稅件數、免稅件數、應稅契價、免稅契價、應稅稅額、免稅稅額,
171,新竹市最近5年地價稅稅源統計表,稅務局/地價稅科,新竹市政府,,,5,,,年度別、總計戶數、總計面積、總計地價、總計查定稅額、一般用地戶數、一般用地面積、一般用地地價、一般用地查定稅額、自用住宅用地戶數、自用住宅用地面積、自用住宅用地地價、自用住宅用地查定稅額、勞工宿舍用地戶數、勞工宿舍用地面積、勞工宿舍用地地價、勞工宿舍用地查定稅額、事業直接使用土地戶數、事業直接使用土地面積、事業直接使用土地地價、事業直接使用土地查定稅額...,
172,新竹市最近5年房屋稅綜合統計表,稅務局/房屋稅科,新竹市政府,,,0,,,年度別、合計戶數、應稅戶數、免稅戶數、應稅面積、免稅面積、應稅現值、免稅現值、合計稅額、本稅稅額,
173,106年度新竹市稅務局官方網站滿意度問卷調查原始資料,稅務局/服務科,新竹市政府,,,3516,,,性別、年齡、學歷、職業類別、請問，您目前是不是住新竹市？、請問，您是否曾經造訪過新竹市稅務局的網站？、請問，您瀏覽新竹市稅務局網站頻率大約為？、請問，您瀏覽新竹市稅務局網站的目的為何？（可複選，不限項目）、請問，您瀏覽新竹市稅務局網站的時段主要為何？、請問，您瀏覽新竹市稅務局網站使用的工具主要為何？、新竹市稅務局網站的線上申辦流程，在操作上是便利的。,
174,新竹市各項稅收稽徵成本,稅務局/會計室,新竹市政府,,,8,,,新竹市各項稅收稽徵成本,
175,新竹市公立殯葬設施資訊,殯葬管理所/服務組,新竹市政府,,,0,,,園區名稱(Name)、地址(Address)、經度(TWD97)(TWD97Lon)、緯度(TWD97)(TWD97Lat)、電話(Tel.)、服務時間(ServiceHours)、發布機關(PublishAgency),
176,新竹市殯葬管理所殯儀館各項設施使用人次統計表,殯葬管理所/服務組,新竹市政府,,,12,,,年度.月份.殯儀館各項設施使用人次.(註:月結統計),
177,新竹市殯葬管理所火化場使用人次統計表,殯葬管理所/服務組,新竹市政府,,,12,,,年度.月份.火化場使用人次.(註:月結統計),
178,新竹市殯葬管理所納骨堂使用人次統計表,殯葬管理所/服務組,新竹市政府,,,12,,,年度.月份.納骨堂使用人次.(註:月結統計),
179,新竹市殯葬管理所辦理公墓人次統計表,殯葬管理所/服務組,新竹市政府,,,12,,,年度.月份.辦理公墓人次.(註:月結統計),
180,新竹市滅火器藥劑更換及充填合格廠商,消防局/災害預防科,新竹市政府,,,1,,,編號、縣市別、廠商名稱、地址、電話、負責人、證書號碼、證書有效期限、執行業務範圍、備註,
181,新竹市消防局消防分隊駐地位置座標,消防局/行政科,新竹市政府,,,14,,,單位名稱、GPS TWD67 X座標、GPS TWD67 Y座標,
182,新竹市消防局各單位通訊錄,消防局/行政科,新竹市政府,,,14,,,單位名稱、地址、電話,
183,新竹市消防區巷弄清冊,消防局/災害搶救科,新竹市政府,,,346,,,轄區別、巷弄道路地址、巷弄寬度、巷弄長度,
184,新竹市燃氣熱水器承裝業證書名冊,消防局/災害預防科,新竹市政府,,,55,,,序號、承裝業名稱、承裝之登記證號、公司或商業登記證號、公司或商業登記地址、營業場所地址、連絡電話、負責人姓名、發證日期、備註,
185,新竹市燃氣熱水器承裝業技術士名冊,消防局/災害預防科,新竹市政府,,,65,,,序號、承裝業名稱、營業場所地址、負責人姓名、技術士姓名、任職日期、最近一次受訓日期、離職日期、地址、電話、備註,
186,新竹市火災案件統計表,消防局/火災調查科,新竹市政府,,,54,,,年度、月份、火災次數總計、縱火、自殺、燈燭、爐火烹調、敬神掃墓祭祖、菸蒂、電氣因素、機械設備、玩火、烤火、施工不慎、易燃品自燃(復燃)、瓦斯漏氣或爆炸、化學物品、燃放爆竹、交通事故、天然災害、遺留火種、原因不明、其他、死亡人數、受傷人數、房屋損失(千元)、財物損失(千元)、合計(千元),
187,新竹市消防安全檢查重大不合格場所,消防局/災害預防科,新竹市政府,,,6,,,場所名稱、場所地點、檢查結果、檢查日期,
188,新竹市消防局119受理案件統計分析,消防局/電訊室,新竹市政府,,,54,,,年度、月份、火警件數、民眾死亡、民眾受傷、財產損失(萬元)、救護件數、救護人數、為民服務,
189,新竹市消防栓清冊,消防局/災害搶救科,新竹市政府,,,1853,,,消防栓編號、型式、設置地點,
190,新竹市防焰性能認證廠商,消防局/災害預防科,新竹市政府,,,26,,,證書號碼、公司名稱、認證登錄號碼、業別、廠商狀況、停發標示原因、負責人姓名、公司地址所在地、聯絡地址、聯絡電話,
191,新竹市各級工會團體組織名冊,勞工處/勞資關係科,新竹市政府,,,165,,,編號、團體名稱、負責人、聯絡電話、聯絡地址,
192,新竹市庇護工場名冊,勞工處/就業服務科,新竹市政府,,,3,,,序號、庇護工場名稱、負責人、電話、地址、營業時間,
193,新竹市視障按摩院所及小棧名冊,勞工處/就業服務科,新竹市政府,,,30,,,編號、執業處所名稱、地址、電話、營業時間,
194,勞動部勞動力發展署就業服務據點資訊,勞工處/就業服務科,新竹市政府,,,2,,,序號、名稱、負責人、電話、地址、服務時間,
195,產業及社福外籍勞工人數,勞工處/就業服務科,新竹市政府,,,29,,,年度、月份、產業外籍勞工-印尼、產業外籍勞工-馬來西亞、產業外籍勞工-菲律賓、產業外籍勞工-泰國、產業外籍勞工-越南、產業外籍勞工-蒙古、產業外籍勞工-其他、社福外籍勞工-印尼、社福外籍勞工-馬來西亞、社福外籍勞工-菲律賓、社福外籍勞工-泰國、社福外籍勞工-越南、社福外籍勞工-蒙古、社福外籍勞工-其他,
196,新竹市失業狀況,勞工處/就業服務科,新竹市政府,,,4,,,"年度,上/下年,失業人數,失業率",
197,新竹市勞動狀況,勞工處/就業服務科,新竹市政府,,,3,,,"年度,上/下年,勞動力人數,勞動參與率",
198,新竹市不動產經紀業清冊,地政處/地價科,新竹市政府,,,133,,,登錄號碼、統一編號、營利登記證號、經紀業名稱、許可日期1、許可文號1、許可日期2、許可文號2、設立備查日期、設立備查文號、地址、電話1、電話2、傳真、加盟經營，加盟公司名稱、組織型態、營業項目，不動產仲介經紀業、營業項目，不動產代銷經紀業、經營國外不動產仲介或代銷業務、負責人姓名、加入公會名稱1、加入公會名稱2、個人資料檔案安全維護計畫、執業狀態,
199,新竹市不動產實價登錄資訊-租賃案件,地政處/地價科,新竹市政府,,,2754,,,鄉鎮市區、交易標的、土地區段位置/建物區段門牌、土地租賃總面積[平方公尺]、使用分區或編定、非都市土地使用分區、非都市土地使用地、交易年月、交易筆棟數、移轉層次、總樓層數、建物型態、主要用途、主要建材、建築完成年月、現況格局-房、現況格局-廳、現況格局-衛、現況格局-隔間、有無管理組織、月租[元]、單價[元/平方公尺]、車位類別、車位租賃總面積[平方公...,
200,新竹市不動產實價登錄資訊-預售屋案件,地政處/地價科,新竹市政府,,,1847,,,鄉鎮市區、交易標的、土地區段位置/建物區段門牌、土地移轉總面積[平方公尺]、使用分區或編定、非都市土地使用分區、非都市土地使用地、交易年月、交易筆棟數、移轉層次、總樓層數、建物型態、主要用途、主要建材、建物移轉總面積[平方公尺]、現況格局-房、現況格局-廳、現況格局-衛、現況格局-隔間、有無管理組織、總價[元]、單價[元/平方公尺]、車位類別、車位移轉...,
201,新竹市公告現值及公告地價清單,地政處/地價科,新竹市政府,,,201013,,,地段名、地號、公告現值、公告地價,
202,新竹市不動產實價登錄資訊-買賣案件,地政處/地價科,新竹市政府,,,44039,,,鄉鎮市區、交易標的、土地區段位置/建物區段門牌、土地移轉總面積[平方公尺]、使用分區或編定、非都市土地使用分區、非都市土地使用地、交易年月、交易筆棟數、移轉層次、總樓層數、建物型態、主要用途、主要建材、建物移轉總面積[平方公尺]、現況格局-房、現況格局-廳、現況格局-衛、現況格局-隔間、有無管理組織、總價[元]、單價[元/平方公尺]、車位類別、車位移轉...,
203,新竹市政府特約廠商一覽表,人事處/退撫給與科,新竹市政府,,,154,,,入編號、類別、公司商號、住址、電話、優惠項目,
204,新竹市抽水站資訊,工務處/下水道科,新竹市政府,,,0,,,抽水站名稱、建造日期(年)、地址、水系、設備,
205,新竹市污水下水道用戶接管率,工務處/下水道科,新竹市政府,,,39,,,新竹市總人口數、新竹市總戶數、污水下水道用戶接管戶數、接管率(%)、備註,
206,新竹市中央管轄河川資料,工務處/下水道科,新竹市政府,,,0,,,管理機關、水系別、發源地、流經縣市、出海地、流域面積(平方公里)、幹流長度(公里),
207,新竹市轄內6公尺以上橋梁資料,工務處/養護工程科,新竹市政府,,,0,,,橋名、橋長、位置,
208,新竹市區域排水資料,工務處/下水道科,新竹市政府,,,0,,,縣市、管理機關、排水路名稱、排水出口、權責起點、權責終點、長度(公里),
209,新竹市道路鋪設柏油工程,工務處/養護工程科,新竹市政府,,,0,,,新竹市道路鋪設柏油工程預計路段說明,
210,新竹市寬頻管道建置計劃資料,工務處/養護工程科,新竹市政府,,,0,,,新竹市寬頻管道建置各路段起訖,
211,新竹市合法建築師名冊,都市發展處/建築管理科,新竹市政府,,,62,,,序號、建築師姓名、會員證字號、最高學歷、開業證字號、事務所名稱、電話、傳真、所址、通訊地址、電子信箱,
212,新竹市公有道路路燈資料,工務處/養護工程科,新竹市政府,,,28762,,,路燈編號、地址及經緯度座標等資訊,
213,新竹市人行道管理,工務處/養護工程科,新竹市政府,,,678,,,人行道最小調查單元流水號、道路名稱、道路_起點、道路_迄點、人行道方向、道路_長度(中心線長度)(公尺)、道路寬度(包含雙向人行道)(公尺)、車道寬度(不含人行道)(公尺)、人行道長度(公尺)、人行道總寬度(公尺)、人行道公共設施帶寬度(公尺)、行人通行總寬度(公尺)、人行道淨寬(公尺)、鋪面類型、人行道面積(平方公尺)、人行道上設施物所佔面積(平方公尺)、人行道固定桿類設施數量(數量)、人行道固定箱類設,
214,新竹市地下道,工務處/養護工程科,新竹市政府,,,14,,,編號、名稱、位置、緯度、經度、竣工日期、最低高度(M)、寬度(M)、長度(M)、種類/功用、通行方向、跨越物(道路/鐵路/其他),
215,新竹市動物用藥品販賣機構,動物保護及防疫所/一般同仁,新竹市政府,,,0,,,商號名稱、負責人、營業所地址、電話、藥品管理技術人、備註,
216,新竹市動物醫院,動物保護及防疫所/一般同仁,新竹市政府,,,31,,,縣市、執照類別、狀態、機構名稱、負責獸醫、機構電話、機構地址,
217,新竹市特定寵物業,動物保護及防疫所/一般同仁,新竹市政府,,,32,,,編號、寵物店名稱、負責人、地址、電話,
218,新竹市寵物登記站,動物保護及防疫所/一般同仁,新竹市政府,,,28,,,編號、寵物店名稱、負責人、地址、電話,
219,新竹市棄犬收容中心名冊,動物保護及防疫所/一般同仁,新竹市政府,,,1,,,收容中心名稱、地址、電話、緯度、經度、開放時間,
220,新竹市身心障礙福利機構名冊,社會處/身心障礙福利科,新竹市政府,,,6,,,序號、單位名稱、負責人、聯絡人、電話、傳真、地址,
221,新竹市社區發展協會名冊,社會處/社會行政科,新竹市政府,,,119,,,"新竹市東區,北區,香山區之社區發展協會名冊",
222,新竹市發展遲緩兒童早期療育單位清單,社會處/身心障礙福利科,新竹市政府,,,8,,,療育單位名稱、地址、電話、聯絡人、療育項目、付費方式,
223,新竹市私立托嬰中心名冊,社會處/婦女兒童少年福利科,新竹市政府,,,60,,,編號、中心名稱、負責人、住址、電話01、電話02、核准文號,
224,新竹市居家托育服務中心名冊,社會處/婦女兒童少年福利科,新竹市政府,,,3,,,編號、系統名稱、住址、 電話01、電話02、電話03、服務範圍、系統網址、緯度、經度、圖片、URL,
225,新竹市婦女團體名冊,社會處/婦女兒童少年福利科,新竹市政府,,,0,,,"序號,團體名稱,地址,電話",
226,新竹市青少年館參觀資訊,文化局/藝文推廣科,新竹市政府,,,1,,,序號、館舍名稱、地址、電話、開放時間、休館時間、館舍規範,
227,新竹市避難收容處所及人數,社會處/社會救助與老人福利科,新竹市政府,,,60,,,編號、鄉鎮市(區)、收容場所名稱、預估收容人數、管理人、聯絡電話、手機、地址、應收容里別、緯度、經度,
228,新竹市老人福利機構一覽表,社會處/社會救助與老人福利科,新竹市政府,,,11,,,新竹市老人福利機構名冊,
229,新竹市社區照顧關懷據點名冊,社會處/社會行政科,新竹市政府,,,34,,,編號、單位名稱、聯絡人、職稱、聯絡電話、開站時間、地址,
230,新竹市新住民服務資源,社會處/婦女兒童少年福利科,新竹市政府,,,3,,,"編號,名稱,聯繫電話,地址,服務時間,服務項目,服務對象",
231,桃竹苗區健保特約兒童復健療育單位,社會處/身心障礙福利科,新竹市政府,,,28,,,兒童復健療癒單位,
232,桃竹苗區兒童發展聯合評估中心,社會處/身心障礙福利科,新竹市政府,,,28,,,桃竹苗區兒童發展聯合評估中心,
233,特殊境遇家庭兒童托育津貼,社會處/婦女兒童少年福利科,新竹市政府,,,12,,,特殊境遇家庭兒童托育津貼統計資料,
234,兒少安置教養機構設施名冊,社會處/婦女兒童少年福利科,新竹市政府,,,2,,,區域、機構名稱、地址、電話、網址、負責人、立案時間(設立時間)、主要服務事項、核准收容床數,
235,兒少安置教養機構營運概況,社會處/婦女兒童少年福利科,新竹市政府,,,2,,,機構名稱、核准收容床數、目前收容人數,
236,長青學苑相關資料,社會處/社會救助與老人福利科,新竹市政府,,,2,,,班級數、活動地址,
237,新竹市街友安置及餐食機構一覽表,社會處/社會救助與老人福利科,新竹市政府,,,3,,,新竹市遊民安置及餐食機構一覽表,
238,呷熊飽餐券餐食服務計畫,社會處/社會救助與老人福利科,新竹市政府,,,18,,,呷熊飽餐券兌換地點,
239,新竹市早安飽貝餐食服務,社會處/社會救助與老人福利科,新竹市政府,,,36,,,早安飽貝餐券兌換商店,
240,新竹市長青樂活健康食堂,社會處/社會行政科,新竹市政府,,,48,,,行政區、據點名稱、地址、共餐時間,
241,社服團體名冊,社會處/社會行政科,新竹市政府,,,330,,,團體名稱、理事長、電話1、電話2、電話3、會址、備註,
242,新竹市就業者家庭部分托育費用補助申請受理單位,社會處/婦女兒童少年福利科,新竹市政府,,,62,,,提供新竹市就業者家庭部分托育費用補助申請受理單位,
243,新竹市社會福利館舍資訊,社會處/婦女兒童少年福利科,新竹市政府,,,5,,,新竹市社會福利館舍資訊,
244,新竹市輔具服務單位,社會處/身心障礙福利科,新竹市政府,,,1,,,性質	主管機關	單位名稱	辦理單位	連絡電話,
245,新竹市立體育場所屬運動場館租借及使用情形,市立體育場/一般人員,新竹市政府,,,121,,,活動日期、活動地點、活動名稱、主（承）辦單位,
246,新竹市立體育場所屬運動場館,市立體育場/一般人員,新竹市政府,,,11,,,場館名稱、地址、電話、開放時間、費用、備註、座標,
247,新竹市公廁地點資訊,城市行銷處/觀光維護科,新竹市政府,,,44,,,編號、公廁名稱、男廁小便斗、男廁馬桶坐式、男廁馬桶蹲式、女廁馬桶坐式、女廁馬桶蹲式、殘障廁所、育嬰台、接管資料,
248,新竹市觀光景點清單,城市行銷處/整合行銷科,新竹市政府,,,61,,,序號、景點名稱、地址、景點介紹,
249,新竹市合法旅館資料名冊,城市行銷處/整合行銷科,新竹市政府,,,61,,,序號、統一登記證編碼、旅館名稱、電話、營業地址、房間總數、最低價格、最高價格、設有對外營業之餐飲業、星級評鑑、環保標章,
250,新竹市旅遊服務中心與借問站據點,城市行銷處/整合行銷科,新竹市政府,,,0,,,序號、名稱、區域、地址、緯度、經度、電話、開放時間,
251,新竹市公園管理維護地點,城市行銷處/觀光維護科,新竹市政府,,,152,,,"名稱,編號,地點,區別,里別,面積",
252,新竹市主要道路喬木植栽,城市行銷處/觀光維護科,新竹市政府,,,26,,,"路段,分隔島植栽,人行道植栽,路邊植栽(無人行道)",
253,新竹市苗圃園區,城市行銷處/觀光維護科,新竹市政府,,,0,,,苗圃園區位址,
254,新竹市歷屆十大伴手禮,城市行銷處/整合行銷科,新竹市政府,,,71,,,屆別、得獎產品名稱、店家名稱、地址、電話、網頁,
255,新竹市歷屆非吃不可美食,城市行銷處/整合行銷科,新竹市政府,,,86,,,屆別、得獎產品名稱、店家名稱、地址、電話、網頁,
256,公園綠地認養資料,城市行銷處/觀光維護科,新竹市政府,,,25,,,序號、認養場地、認養機關團體、認養期限,
257,新竹市重要遊憩據點遊客人次統計,城市行銷處/整合行銷科,新竹市政府,,,36,,,年、月、各遊憩據點,
258,新竹火車站旅遊服務中心諮詢服務人次,城市行銷處/整合行銷科,新竹市政府,,,18,,,年、月、人次,
259,青草湖水域遊憩區告示牌,城市行銷處/整合行銷科,新竹市政府,,,2,,,序號、告示牌文字、緯度、經度、圖片URL,
260,新竹市旅賓館住宿率,城市行銷處/整合行銷科,新竹市政府,,,24,,,年、月、種類、客房住用數、客房住用率、平均房價、客房收入,
261,新竹市免費公車預估到站時刻表,交通處/大眾運輸科,新竹市政府,,,0,,,路線編號、起訖站、平/假日、站名、班次,
262,新竹市大客車注意之路段及時段表,交通處/交通工程與管理科,新竹市政府,,,2,,,縣市別、鄉鎮市區、路線路名、管制通行措施、路況概述,
263,新竹市公有停車場相關資訊,交通處/停車場管理科,新竹市政府,,,0,,,公有停車場名稱、地址、停車費、營運時間,
264,新竹市政府自行車道建置資料總表,交通處/綜合規劃科,新竹市政府,,,5,,,年度、名稱、路線長度(公里)、起點、終點、有無串連其他自行車道,
265,新竹市機動車輛登記數,交通處/綜合規劃科,新竹市政府,,,208,,,年月、汽車、大客車、大貨車、小客車、小貨車、特種車、機車、機車重型、機車輕型,
266,新竹市載運砂石大貨(拖)車進入市區開放行駛路線,交通處/交通工程與管理科,新竹市政府,,,29,,,編號、道路名稱、備註,
267,新竹市易塞車路段資訊,交通處/交通工程與管理科,新竹市政府,,,0,,,係提供本市塞車路段及時段供民眾參考,
268,新竹市公車站牌資訊,交通處/大眾運輸科,新竹市政府,,,0,,,路線名稱、站名、地址,
269,新竹市市區公車運量,交通處/大眾運輸科,新竹市政府,,,1420,,,客運公司、路線別、起站、訖站、營業行車次數、客運人數,
270,新竹市公共自行車租賃系統(YouBike),交通處/綜合規劃科,新竹市政府,,,0,,,站點名稱、位置、經度、緯度、圖片URL,
271,新竹市號誌化路口,交通處/交通工程與管理科,新竹市政府,,,0,,,編號、路口名稱,
272,新竹市公共自行車租賃系統(YouBike)使用資料,交通處/綜合規劃科,新竹市政府,,,764,,,所屬年月、場站編號、場站名稱、1日、2日、3日、4日、5日、6日、7日、8日、9日、10日、11日、12日、13日、14日、15日、16日、17日、18日、19日、20日、21日、22日、23日、24日、25日、26日、27日、28日、29日、30日、31日、合計、平均、占比、排名,
276,新竹市都市設計審議統計資料,都市發展處/都市設計與開發科,新竹市政府,,,1,,,各年度會議次數、審議案件數量、通過案件數量,
277,新竹市公共設施保留地容積移轉執行成果,都市發展處/都市設計與開發科,新竹市政府,,,13,,,95~107容積移轉統計,
278,新竹市各都市計畫定位願景,都市發展處/綜合規劃科,新竹市政府,,,5,,,願景 整併,
279,新竹市動物園動物資料,市立動物園/一般人員,新竹市政府,,,19,,,編號、動物名稱、英文名、學名、分類,
280,新竹市立動物園門票收入及入園人數統計表,市立動物園/一般人員,新竹市政府,,,29,,,年度、月份、3D收入、門票款(不含3D)收入、悠遊卡收入、3D門票(50元)人數、現金買票人數、悠遊卡刷卡人數、當年度合計購票入園人數、當年度累計購票入園人數,
281,新竹市立動物園3D電影使用及遊園導覽人次統計表,市立動物園/一般人員,新竹市政府,,,29,,,年度、月份、3D電影使用人次、遊園導覽人次,
