編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
152,臺灣高等法院花蓮分院107年度2月份會計月報(XML),臺灣高等法院花蓮分院,花蓮縣政府,,,,1,37,會計年度、月份、款、項、目、節、預算年度、預算科目編號、預算科目名稱、細目編號、細目名稱、原預算數、追加減數、截至本月止累計分配數_1、本月實現數、截至本月止累計實現數_2、應收收入數_3、分配數預算餘額_4、分支計畫編號、分支計畫名稱、用途別編號、用途別名稱、第一預備金、第二預備金、經費流用數、預算調整數、應付數、已分配尚未執行數、備註_預暫付數、基金別、會計分類、使用機關別、科目分類、會計科目編號、會計科目名稱、金額、科目名稱、取得成本、以前年度累計折舊_長期投資評價、本年度資本資產成本變動_增加數、本年度資本資產成本變動_減少數、本年度累計折舊_長期投資評價變動數、期末帳面金額、備註、業務計畫或工作計畫、經資門、執行數、項目、收入實現數、減項_收入待納庫數、加項_以前年度待納庫繳庫數、加項_以前年度撥款於本年度繳還數_材料、加項_以前年度撥款於本年度繳還數_存出保證金、加項_以前年度撥款於本年度繳還數_其他應收款、加項_預收款、加項_剔除經費、繳付公庫數、一級用途別編號、一級用途別名稱、支出實現數、加項_預付款、加項_材料、加項_存出保證金、加項_零用金、加項_退還收入預收款、加項_其他應收款、減項_以前年度撥款於本年度實現數、公庫撥入數、公庫分配數餘額、金額_本月數、金額_累計數,
153,臺灣高等法院花蓮分院106年度單位決算(XML及PDF),臺灣高等法院花蓮分院,花蓮縣政府,,,,9,42,,
154,公告臺灣花蓮地方法院107年2月份會計月報(XML檔),臺灣花蓮地方法院,花蓮縣政府,,,,0,29,,
155,公告臺灣花蓮地方法院107年3月份會計月報(XML檔),臺灣花蓮地方法院,花蓮縣政府,,,,0,34,,
156,臺灣高等法院花蓮分院107年度3月份會計月報(XML),臺灣高等法院花蓮分院,花蓮縣政府,,,,1,28,,
157,矯正署花蓮監獄106年會計報告(按月),法務部矯正署花蓮監獄,花蓮縣政府,,,,3,40,會計年度、月份、款、項、目、節、預算年度、預算科目編號、預算科目名稱、細目編號、細目名稱、原預算數、追加減數、截至本月止累計分配數_1、本月實現數、截至本月止累計實現數_2、應收收入數_3、分配數預算餘額_4、分支計畫編號、分支計畫名稱、用途別編號、用途別名稱、第一預備金、第二預備金、經費流用數、預算調整數、應付數、已分配尚未執行數、備註_預暫付數、基金別、會計分類、使用機關別、科目分類、會計科目編號、會計科目名稱、金額、科目名稱、取得成本、以前年度累計折舊_長期投資評價、本年度資本資產成本變動_增加數、本年度資本資產成本變動_減少數、本年度累計折舊_長期投資評價變動數、期末帳面金額、備註、業務計畫或工作計畫、經資門、執行數、項目、收入實現數、減項_收入待納庫數、加項_以前年度待納庫繳庫數、加項_以前年度撥款於本年度繳還數_材料、加項_以前年度撥款於本年度繳還數_存出保證金、加項_以前年度撥款於本年度繳還數_其他應收款、加項_預收款、加項_剔除經費、繳付公庫數、一級用途別編號、一級用途別名稱、支出實現數、加項_預付款、加項_材料、加項_存出保證金、加項_零用金、加項_退還收入預收款、加項_其他應收款、減項_以前年度撥款於本年度實現數、公庫撥入數、公庫分配數餘額、金額_本月數、金額_累計數,
158,矯正署花蓮監獄107年會計報告(按月),法務部矯正署花蓮監獄,花蓮縣政府,,,,4,45,會計年度、月份、款、項、目、節、預算年度、預算科目編號、預算科目名稱、細目編號、細目名稱、原預算數、追加減數、截至本月止累計分配數_1、本月實現數、截至本月止累計實現數_2、應收收入數_3、分配數預算餘額_4、分支計畫編號、分支計畫名稱、用途別編號、用途別名稱、第一預備金、第二預備金、經費流用數、預算調整數、應付數、已分配尚未執行數、備註_預暫付數、基金別、會計分類、使用機關別、科目分類、會計科目編號、會計科目名稱、金額、科目名稱、取得成本、以前年度累計折舊_長期投資評價、本年度資本資產成本變動_增加數、本年度資本資產成本變動_減少數、本年度累計折舊_長期投資評價變動數、期末帳面金額、備註、業務計畫或工作計畫、經資門、執行數、項目、收入實現數、減項_收入待納庫數、加項_以前年度待納庫繳庫數、加項_以前年度撥款於本年度繳還數_材料、加項_以前年度撥款於本年度繳還數_存出保證金、加項_以前年度撥款於本年度繳還數_其他應收款、加項_預收款、加項_剔除經費、繳付公庫數、一級用途別編號、一級用途別名稱、支出實現數、加項_預付款、加項_材料、加項_存出保證金、加項_零用金、加項_退還收入預收款、加項_其他應收款、減項_以前年度撥款於本年度實現數、公庫撥入數、公庫分配數餘額、金額_本月數、金額_累計數,
159,臺灣高等法院花蓮分院檢察署107年度會計報告,臺灣高等檢察署花蓮檢察分署,花蓮縣政府,,,,11,49,會計年度、月份、款、項、目、節、預算年度、預算科目編號、預算科目名稱、細目編號、細目名稱、原預算數、追加減數、截至本月止累計分配數_1、本月實現數、截至本月止累計實現數_2、應收收入數_3、分配數預算餘額_4、分支計畫編號、分支計畫名稱、用途別編號、用途別名稱、第一預備金、第二預備金、經費流用數、預算調整數、應付數、已分配尚未執行數、備註_預暫付數、基金別、會計分類、使用機關別、科目分類、會計科目編號、會計科目名稱、金額、科目名稱、取得成本、以前年度累計折舊_長期投資評價、本年度資本資產成本變動_增加數、本年度資本資產成本變動_減少數、本年度累計折舊_長期投資評價變動數、期末帳面金額、備註、業務計畫或工作計畫、經資門、執行數、項目、收入實現數、減項_收入待納庫數、加項_以前年度待納庫繳庫數、加項_以前年度撥款於本年度繳還數_材料、加項_以前年度撥款於本年度繳還數_存出保證金、加項_以前年度撥款於本年度繳還數_其他應收款、加項_預收款、加項_剔除經費、繳付公庫數、一級用途別編號、一級用途別名稱、支出實現數、加項_預付款、加項_材料、加項_存出保證金、加項_零用金、加項_退還收入預收款、加項_其他應收款、減項_以前年度撥款於本年度實現數、公庫撥入數、公庫分配數餘額、金額_本月數、金額_累計數,
160,臺灣花蓮地方法院檢察署107年度會計報告,臺灣花蓮地方檢察署,花蓮縣政府,,,,3,20,會計年度、月份、款、項、目、節、預算年度、預算科目編號、預算科目名稱、細目編號、細目名稱、原預算數、追加減數、截至本月止累計分配數_1、本月實現數、截至本月止累計實現數_2、應收收入數_3、分配數預算餘額_4、分支計畫編號、分支計畫名稱、用途別編號、用途別名稱、第一預備金、第二預備金、經費流用數、預算調整數、應付數、已分配尚未執行數、備註_預暫付數、基金別、會計分類、使用機關別、科目分類、會計科目編號、會計科目名稱、金額,
161,公告臺灣花蓮地方法院106年度單位決算(XML檔),臺灣花蓮地方法院,花蓮縣政府,,,,2,17,,
162,臺灣高等法院花蓮分院107年度4月份會計月報(XML),臺灣高等法院花蓮分院,花蓮縣政府,,,,0,20,,
163,臺灣花蓮地方法院107年4月份會計月報,臺灣花蓮地方法院,花蓮縣政府,,,,0,18,,
164,臺灣高等法院花蓮分院107年度5月份會計月報(XML),臺灣高等法院花蓮分院,花蓮縣政府,,,,0,30,,
165,臺灣花蓮地方法院107年5月份會計月報(XML檔),臺灣花蓮地方法院,花蓮縣政府,,,,1,21,,
166,臺灣高等法院花蓮分院107年度6月份會計月報(XML),臺灣高等法院花蓮分院,花蓮縣政府,,,,2,7,,
167,臺灣花蓮地方法院107年6月份會計月報(XML檔),臺灣花蓮地方法院,花蓮縣政府,,,,2,11,,
