編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
95, 彰化縣正辦理中自辦市地重劃地區統計表,彰化縣政府地政處,彰化縣政府,,,,33,651,鄉鎮市區別.期別.重畫區名稱.總面積.提供建築用地面積.取得公共設施用地面積.節省政府建設費用.重劃負擔比率(％.重劃計畫書核准日期文號,
96,彰化縣政府各政風機構進用人員現況,彰化縣政府政風處,彰化縣政府,,,,15,299,年，機構別，高普考，司法特考，地方特考，初等考試，雇員，外補人員人數,
97,彰化縣非都市土地使用分區與編定筆數面積,彰化縣政府地政處,彰化縣政府,,,,68,898,"半年,特定農業區,一般農業區,鄉村區,工業區,森林區,山坡保育區,風景區,河川區,特定專用區,國家公園區,筆數,面積",
98,彰化縣非都市土地變更編定筆數及面積,彰化縣政府地政處,彰化縣政府,,,,29,492,"每半年,特定農業區,一般農業區,鄉村區,工業區,森林區,山坡地保育區,風景區,河川區,特定專用區,國家公園區,筆數,面積",
99,彰化縣非都市土地使用地變更編定筆數及面積,彰化縣政府地政處,彰化縣政府,,,,27,457,"每半年,甲種建築用地,乙種建築用地,丙種建築用地,丁種建築用地,農牧用地,林業用地,養殖用地,鹽業用地,礦業用地,窯業用地,交通用地,水利用地,遊憩用地,古蹟保護用地,生態保護用地,國土保安用地,殯葬用地,特定目的事業用地,暫未編定用地,其他用地,筆數,面積",
100,彰化縣污水處理廠統計,彰化縣政府水利資源處,彰化縣政府,,,,23,474,"年,鄉鎮,面積,營運中污水處理廠,建設中污水處理廠",
101,彰化縣污水下水道已建設管線長度及設施,彰化縣政府水利資源處,彰化縣政府,,,,30,428,"年,鄉鎮別,管線長度,汙水處理設施",
102,彰化縣污水下水道系統營運管理費用及收入,彰化縣政府水利資源處,彰化縣政府,,,,16,333,"年,鄉鎮別,營運管理費用,全年度使用費收入",
103,彰化縣污水下水道系統執行概況,彰化縣政府水利資源處,彰化縣政府,,,,28,352,"年,鄉鎮別,人口數,總處裡戶數,汙水處理率",
104, 彰化縣污水下水道建設投入經費,彰化縣政府水利資源處,彰化縣政府,,,,14,350,"年,投入別,工程費",
105,彰化縣雨水下水道系統規劃及建設概況,彰化縣政府水利資源處,彰化縣政府,,,,41,530,"年,下水道系統,行政區域,規劃長度,建設長度,工程費",
106,財產申報人數及抽籤比例統計表,彰化縣政府政風處,彰化縣政府,,,,16,521,主管機關政風機關，辦理實質審查公開抽籤之政風機關，受理申報人數，經公開抽籤實質審核件數，抽籤比例，前後年度比對件數，抽籤比例，備註(構),
107,彰化縣政府公職人員財產申報情形,彰化縣政府政風處,彰化縣政府,,,,18,433,機關，申報人數總計，依限申報，逾期申報，實質審查，審查結果相符，說明無理由移送裁罰，法務部裁罰案件,
108,彰化縣信用合作社概況表,彰化縣政府財政處,彰化縣政府,,,,36,434,彰化縣信用合作社概況表 (月報)The  General Situation  of   Credit  Cooperatives  of  Changhua  County(monthly  report)、,
109,彰化縣統籌分配稅款收入情形表,彰化縣政府財政處,彰化縣政府,,,,44,577,稅捐類別、本年度預算收入數、上個月實際收入數、本年累計截至上個月底、年度達成率(%),
110,公益彩券盈餘分配辦理社會福利事業情形表,彰化縣政府財政處,彰化縣政府,,,,89,441,年度、福利類別、福利項目、預算數(含追加調整)、執行數、執行率、執行成果說明、具體改善措施(執行率未達80%須填寫)、所屬單位、備註,
111,彰化縣非都市土地使用分區改劃,彰化縣政府地政處,彰化縣政府,,,,38,704,"半年,特定農業區,一般農業區,鄉村區,工業區,森林區,山坡地保育區,風景區,河川區,特定專用區,國家公園區,筆數,面積",
112,彰化縣政府政風處預防科工作績效統計,彰化縣政府政風處,彰化縣政府,,,,16,485,月別，總計，採購案件監辦採購案件綜合分析，廉政研究，業務稽核，政風問卷調查，召開廉政會報,
113,彰化縣政府政風處維護工作績效統計,彰化縣政府政風處,彰化縣政府,,,,15,396,月別，總計，新訂維護規章，編撰維護專報，維護宣導，專案維護措施，召開安全維護會報，查處洩密或違反保密規定案件(修),
114,彰化縣政府陽光法案科工作績效統計,彰化縣政府政風處,彰化縣政府,,,,20,423,月份，辦理財產申報件數，財產申報實質審核件數財產申報說明會，違反利益衝突迴避法案件，利益衝突迴避法說明會，廉政宣導件數，社會參與件數,
115,彰化縣政府各就業服台績效表,彰化縣政府勞工處,彰化縣政府,,,,58,365,項目、時間、求職人（新登記）、求才人數(新登記)、求職推介業人數（有效）、求才僱用人數（有效）、推介人次（有效）、電訪廠商數、實際拜訪廠商數、開發職缺數、轉介數、申訴數、其它,
116,彰化縣政府勞工處就業服務台聯絡表,彰化縣政府勞工處,彰化縣政府,,,,28,1235,就業服務台、電話、地址,
117,彰化縣政府違反性別工作平等法,彰化縣政府勞工處,彰化縣政府,,,,30,396,項次、事業單位名稱 （負責人姓名）、違反法令條款、違反法規內容、處分書文號、處分日期、公布時間,
118,公布違法事業單位名單,彰化縣政府勞工處,彰化縣政府,,,,61,477,項次、事業單位名稱、違反法令條款、違反法規內容、處分書文號、處分日期、備註,
119,彰化縣停車場登記證核發統計表,彰化縣政府工務處,彰化縣政府,,,,121,859,彰化縣停車場登記證核發統計表、,
120,彰化縣執行定額進用身心障礙者概況表,彰化縣政府勞工處,彰化縣政府,,,,23,355,項目別、機  關、公立學校、公營企業、私立學校、團  體、民營企業,
121,養豬場防疫調查統計,彰化縣動物防疫所,彰化縣政府,,,,41,472,養豬場防疫調查統計,
122,養禽場防疫調查統計,彰化縣動物防疫所,彰化縣政府,,,,38,404,養禽場防疫調查統計,
123,彰化縣醫事人員執業人數,彰化縣衛生局,彰化縣政府,,,,26,478,鄉鎮別、中醫師、牙醫師、牙體技術生、牙體技術師、西醫師、助產士、助產師、呼吸治療師、物理治療生、物理治療師、語言治療師、諮商心理師、營養師、臨床心理師、職能治療生、職能治療師、醫事放射士、醫事放射師、醫事檢驗生、醫事檢驗師、藥師、藥劑生、護士、護理師、聽力師、驗光師、更新日期,
124,彰化縣醫院病床數,彰化縣衛生局,彰化縣政府,,,,44,578,鄉鎮別、醫院名稱、急性一般病床許可數、精神急性一般病床許可數、精神慢性一般病床許可數、慢性一般病床許可數,
125,彰化縣醫療機構家數,彰化縣衛生局,彰化縣政府,,,,29,418,鄉鎮別、中醫診所、牙醫診所、西醫診所、醫院、更新日期,
126,彰化縣急救責任醫院,彰化縣衛生局,彰化縣政府,,,,38,628,序號、醫療機構代碼、機構名稱、縣市別、評定等級、效期、機構電話、機構地址,
127,彰化縣心理治療(諮詢)所一覽表,彰化縣衛生局,彰化縣政府,,,,17,502,機構名稱、電話、機構地址、服務項目,
128,彰化縣指定藥癮戒治機構,彰化縣衛生局,彰化縣政府,,,,9,404,醫療院所、服務項目、地址、聯絡電話、指定類別,
129,彰化縣自動體外心臟電擊器(AED)資源統計,彰化縣衛生局,彰化縣政府,,,,25,497,場所名稱、場所區域、場所地址、AED放置地點、AED地點描述、AED型號,
130,彰化縣各鄉鎮市救護車統計表,彰化縣衛生局,彰化縣政府,,,,51,569,區域、總數、衛生機關、消防機關、醫療機構(醫院、診所、其他)、護理機構、衛生所、救護車營業機構、其他機構,
131,彰化縣勞工健檢指定醫療機構,彰化縣衛生局,彰化縣政府,,,,12,447,醫療機構名稱、有效健檢類別、有效期限、醫療機構地址、勞工健檢連絡人、聯絡電話、備註,
132,彰化縣衛生局指定本縣醫療機構開設身心障礙牙科服務門診,彰化縣衛生局,彰化縣政府,,,,12,445,編號、機構名稱、地址、電話,
133,彰化縣精神護理之家,彰化縣衛生局,彰化縣政府,,,,14,364,機構名稱、地址、電話、收治量,
134,彰化縣精神復健機構暨精神護理機構,彰化縣衛生局,彰化縣政府,,,,22,368,機構名稱、地址、電話、收治量,
135,彰化縣精神醫療資源概況表,彰化縣衛生局,彰化縣政府,,,,14,353,編號、型態別、機構名稱（電話、地址）、電話、地址、服務項目、病床數,
136,彰化縣精神社區復健機構資源概況表,彰化縣衛生局,彰化縣政府,,,,14,428,機構名稱、地址、電話、收治量,
137,彰化縣各鄉鎮市區衛生所卡介苗接種時間,彰化縣衛生局,彰化縣政府,,,,39,830,鄉鎮別、1月、2月、3月、4月、5月、6月、7月、8月、9月、10月、11月、12月、時間,
138,彰化縣各項預防接種衛生所及合約醫療院所名冊,彰化縣衛生局,彰化縣政府,,,,23,388,行政區、機構類別、醫療院所名稱、十碼代碼、連絡電話、地址,
139,彰化縣腸病毒重症醫療網,彰化縣衛生局,彰化縣政府,,,,12,315,區別、縣巿別、責任醫院,
140,彰化縣愛滋病匿名篩檢諮詢服務機構名冊,彰化縣衛生局,彰化縣政府,,,,78,652,型態、縣市別、設置單位、地址、聯絡電話、聯絡人姓名、HIV快篩、HIV抽血、梅毒檢驗、服務個人、服務伴侶,
141,彰化縣流感抗病毒藥劑合約醫療機構名冊,彰化縣衛生局,彰化縣政府,,,,69,554,十碼章、醫院名稱、縣市別、行政區、郵遞區號、地址、聯絡電話、座標緯度、座標經度,
142,公費流感抗病毒藥劑使用對象一覽表,彰化縣衛生局,彰化縣政府,,,,28,446,公費流感抗病毒藥劑使用對象,
143,彰化縣我國現行常規疫苗接種時程,彰化縣衛生局,彰化縣政府,,,,19,417,接種年齡、24hr 內 儘速、出生1月、出生2月、出生4月、出生5月、出生6月、出生12月、出生15月、隔2星期、出生18月、出生24月、出生27月、滿 5 歲至 入國小前,
144,彰化縣幼兒園事故傷害統計,彰化縣衛生局,彰化縣政府,,,,28,1373,單位名稱、園數、班數、人數、割刺傷人次、跌倒傷人次、墜落傷人次、撞傷人次、燙傷人次、壓(砸)傷人次、夾傷人次、哽塞(窒息)人次、中毒人次、咬傷人次、異物進入人體人次、溺水人次、其他人次、事故傷害防制納入教學單元辦理次數、參加人次、辦理「安全促進」研習或教育衛生所場次、人數、衛生局場次、人數,
145,新生兒聽力篩檢補助服務及確診醫療院所名單,彰化縣衛生局,彰化縣政府,,,,15,324,編號、縣市、醫事機構代碼、醫療院所名稱、郵遞 區號、地址、起始日期、有效日期,
146,彰化縣健走步道資料,彰化縣衛生局,彰化縣政府,,,,35,626,編號、步道名稱、鄉鎮起點、鄉鎮終點、位址 / 路線、全長/時間　、特色（沿途景點）、備註、,
147,彰化縣社區整合式篩檢日程表,彰化縣衛生局,彰化縣政府,,,,13,325,場次、承辦衛生所、第一階段日期、、第二階段日期、辦理地點、所屬村里,
148,彰化縣年度及各區藥局藥商統計,彰化縣衛生局,彰化縣政府,,,,36,474,鄉鎮市別、化妝品製造業、化粧品色素販賣業、列冊中藥商、販賣業、製造業、藥局、總和,
149,彰化縣母嬰親善醫療院所,彰化縣衛生局,彰化縣政府,,,,11,321,院所名稱、效期,
150,彰化縣各區母乳支持團體,彰化縣衛生局,彰化縣政府,,,,10,324,活動鄉鎮、活動日期、時間,
151,彰化縣戶外無菸休憩空間-公園綠地,彰化縣衛生局,彰化縣政府,,,,37,350,禁菸場所名稱、場所地址、場所類型、法條依據,
152,彰化縣公告無菸步道-101,彰化縣衛生局,彰化縣政府,,,,19,1070,無菸步道名稱、步道地址,
153,辦理國家賠償事件處理情形統計表,彰化縣地方稅務局,彰化縣政府,,,,83,664,舊收案件件數、新收案件件數、已結案件件數、未結案件件數、賠償總金額、協議成立賠償件數、協議成立賠償金額、訴訟件數、判決確定賠償件數、判決確定賠償金額、依第2條賠償件數、依第3條賠償件數、行使求償權總件數、獲償總件數、獲償總金額、行政懲罰(戒)件數、行政懲罰(戒)人數,
154,彰化縣公告無菸環境-國中無菸人行道,彰化縣衛生局,彰化縣政府,,,,10,294,公告禁菸場所名稱、禁菸場所地址、禁菸場所類型、公告法條依據,
155,彰化縣公告無菸環境-高中無菸人行道,彰化縣衛生局,彰化縣政府,,,,10,376,公告禁菸場所名稱、禁菸場所地址、禁菸場所類型、公告法條依據、其他公告法條依據之說明、是否屬於國民健康署103年4月1日之統一公告範圍,
156,彰化縣自行車道資料,彰化縣政府城市暨觀光發展處,彰化縣政府,,,,123,630,名稱、長度(km)、簡介,
157,彰化縣球場資料,彰化縣衛生局,彰化縣政府,,,,16,2121,編號、球場名稱、鄉鎮地點、球場位置、備註,
158,彰化縣運動公園資料,彰化縣衛生局,彰化縣政府,,,,47,2488,編號、公園名稱、位置、交通路線、公園面積、公園介紹、備註,
159,彰化縣居家護理所,彰化縣衛生局,彰化縣政府,,,,17,324,鄉鎮、機構名稱、負責人、地址、電話,
160,彰化縣一般護理之家,彰化縣衛生局,彰化縣政府,,,,29,341,彰化縣一般護理之家、、、、、、、,
161,彰化縣產後護理機構,彰化縣衛生局,彰化縣政府,,,,27,479,機構名稱、地址、電話、許可床數-產婦、許可床數-嬰兒、開放床數-產婦、開放床數-嬰兒,
162,彰化縣市公園資料,彰化縣衛生局,彰化縣政府,,,,60,527,編號、公園名稱、公園位置、交通路線、特色、備註,
163,彰化縣游泳池資料,彰化縣衛生局,彰化縣政府,,,,20,3023,編號、游泳池名稱、地址、電話、交通、票價、開放時間、備註,
164,彰化縣通過餐飲衛生分級評核名單,彰化縣衛生局,彰化縣政府,,,,28,502,編號、店名、電話、地址、等級,
165,彰化縣餐盒食品工廠名單,彰化縣衛生局,彰化縣政府,,,,24,515,序號、名稱、負責人、電話、營業地址,
166,彰化縣噪音移動式監測站,彰化縣環境保護局,彰化縣政府,,,,21,462,、移動式監測站,
167,使用牌照稅稅源統計表,彰化縣地方稅務局,彰化縣政府,,,,506,2389,汽缸總排氣量(立方公分)、小客車-自用-免稅輛數、小客車-自用-應稅輛數、小客車-自用-稅額、小客車-營業用-免稅輛數、小客車-營業用-應稅輛數、小客車-營業用-稅額、大客車-免稅輛數、大客車-應稅輛數、大客車-稅額、貨車-免稅輛數、貨車-應稅輛數、貨車-稅額、曳引車-免稅輛數、曳引車-應稅輛數、曳引車-稅額、機器腳踏車-免稅輛數、機器腳踏車-應稅輛數、機器腳踏車-稅額,
168,土地增值稅稅源統計表,彰化縣地方稅務局,彰化縣政府,,,,86,601,年度、預算數、一般案件件數、一般案件查定稅額、自用案件件數、自用案件查定稅額、法拍案件件數、法拍案件查定稅額,
169,契稅查定季報表,彰化縣地方稅務局,彰化縣政府,,,,99,1020,契種、本季查定數-應稅件數、本季查定數-免稅件數、本季查定數-應稅契價、本季查定數-免稅契價、本季查定數-應稅本稅、本季查定數-免稅本稅,
170,房屋稅查定統計表,彰化縣地方稅務局,彰化縣政府,,,,68,693,類別、應稅戶數、應稅本稅、應稅面積、應稅現值、免稅戶數、免稅面積、免稅現值,
171,各項稅捐實徵淨額與預算數及上年同期比較－累計數,彰化縣地方稅務局,彰化縣政府,,,,102,592,稅目別、截至本月底止累計實徵淨額、全年度預算數、累計實徵淨額與全年預算數比較_百分比、同期分配預算數、累計實徵淨額與同期分配預算數比較_百分比、上年同期實徵淨額、累計實徵淨額與上年同期比較_百分比,
172,地價稅稅源統計分析表,彰化縣地方稅務局,彰化縣政府,,,,46,880,項目-公私有-稅地種類、戶數、筆數、地價稅額,
173,地價稅查定數(各公所),彰化縣地方稅務局,彰化縣政府,,,,50,770,鄉鎮、件數、地價稅額,
174,印花稅徵收季報表,彰化縣地方稅務局,彰化縣政府,,,,92,523,來源別、本季合計數金額、本季合計數百分比,
175,加水站許可名單,彰化縣衛生局,彰化縣政府,,,,52,2057,編號、加水站名稱、加水站地址、水源別,
176,哺集乳室名單,彰化縣衛生局,彰化縣政府,,,,39,631,公共場所名稱、地址、電話、開放時間、注意事項,
177,娛樂稅稅源月報表,彰化縣地方稅務局,彰化縣政府,,,,302,4659,項目、家(件)數-申報、家(件)數-查定、營業總額-申報、營業總額-查定、報繳（查定）稅額-本月份-申報、報繳（查定）稅額-本月份-查定、報繳（查定）稅額-本年度截至本月底累計-申報、報繳（查定）稅額-本年度截至本月底累計-查定、實徵稅額-本月份-申報、實徵稅額-本月份-查定、實徵稅額-本年度截至本月底累計-申報、實徵稅額-本年度截至本月底累計-查定,
178,彰化縣口腔癌確認診斷及治療醫療院所,彰化縣衛生局,彰化縣政府,,,,15,350,鄉鎮別、醫院名稱、地址、聯絡電話,
179,彰化縣大腸癌確認診斷及治療醫療院所,彰化縣衛生局,彰化縣政府,,,,16,350,鄉鎮別、醫院名稱、地址、聯絡電話,
180,彰化縣縣籍作家名冊,彰化縣文化局,彰化縣政府,,,,36,637,編號、姓名、類別、現職、文類、經歷、重要著作、選錄重要選集,
181,彰化縣文化局出版品清冊,彰化縣文化局,彰化縣政府,,,,20,529,書名、年度、ISBN、作者,
182,彰化縣宗教團體興辦公益慈善及社會教化事業概況,彰化縣政府民政處,彰化縣政府,,,,19,407,種類、宗教別、醫院數、診所數、大學數、專科學校數、中學數、職校數、小學數、幼兒園數、圖書閱覽室數、文教機構其他、養老院數、身心殘障教養院數、青少年輔導院數、福利基金會數、學生宿舍處數、技藝研習處數、社會服務中心數,
183,彰化縣寺廟登記概況,彰化縣政府民政處,彰化縣政府,,,,69,631,宗教別、寺廟數(座)、正式登記、補辦登記、適用監督 寺廟條例 之寺廟、私建、公建、已辦理財團法人登記數、未辦財團法人登記數委員會制、未辦財團法人登記數管理人制 (住持制)、不動產基地面積 (平方公尺)、不動產建物面積 平方公尺)、其他 (平方公尺)、信徒人數,
184,彰化縣宗教財團法人概況,彰化縣政府民政處,彰化縣政府,,,,24,473,鄉鎮市區別、佛教、道教、三一(夏)教、理教、一貫道、先天救教、天德聖教、軒轅教、天帝教、彌勒大道、猶太教、天主教、基督教、伊斯蘭教、東正教、摩門教、天理教、巴哈伊教、統一教、山達基教、真光教團、其他,
185,彰化縣教會(堂)概況,彰化縣政府民政處,彰化縣政府,,,,31,527,鄉鎮市別、猶太教已辦理財團法人登記、猶太教未辦理財團法人登記、天主教已辦理財團法人登記、天主教未辦理財團法人登記、基督教已辦理財團法人登記、基督教未辦理財團法人登記、伊斯蘭教已辦理財團法人登記、伊斯蘭教未辦理財團法人登記、東正教已辦理財團法人登記、東正教未辦理財團法人登記、摩門教已辦理財團法人登記、摩門教未辦理財團法人登記、天理教已辦理財團法人登記、天理教未辦理財團法人登記、巴哈伊教已辦理財團法人登記、巴哈伊教未辦理財團法人登記、統一教已辦理財團法人登記、統一教未辦理財團法人登記、山達基教已辦理財團法人登記、山達基教未辦理財團法人登記、真光教團已辦理財團法人登記、真光教團未辦理財團法人登記、其他已辦理財團法人登記、其他未辦理財團法人登記,
186,彰化縣補助65歲以上老人裝置全口假牙契約診所名冊,彰化縣政府社會處,彰化縣政府,,,,61,718,編號、診所名稱、電話、診所地址,
187,彰化縣老人福利機構名冊,彰化縣政府社會處,彰化縣政府,,,,134,688,機構名稱、負責人、地址、電話、收容對象,
188,彰化縣立案演藝團體_1其他類,彰化縣文化局,彰化縣政府,,,,19,373,團名、立案證號、負責人、郵遞區號、縣市、鄉鎮、地址、立案時間、有效期限、連絡電話、手機,
189,彰化縣立案演藝團體_2音樂類,彰化縣文化局,彰化縣政府,,,,21,410,團名、立案證號、負責人、郵遞區號、縣市、鄉鎮、地址、立案時間、有效期限、連絡電話、手機、傳真號碼、電子郵件、團體網址、簡介介紹,
190,彰化縣立案演藝團體_3掌中戲類,彰化縣文化局,彰化縣政府,,,,19,371,團名	立案證號	負責人	郵遞區號	縣市	鄉鎮	地址	立案時間	有效期限	連絡電話	手機,
191,彰化縣立案演藝團體_4歌仔戲類,彰化縣文化局,彰化縣政府,,,,25,399,團名	立案證號	負責人	郵遞區號	縣市	鄉鎮	地址	立案時間	有效期限	連絡電話	手機,
192,彰化縣立案演藝團體_5舞蹈類,彰化縣文化局,彰化縣政府,,,,26,347,團名	立案證號	負責人	郵遞區號	縣市	鄉鎮	地址	立案時間	有效期限	連絡電話	手機,
193,彰化縣立案演藝團體_6戲劇類,彰化縣文化局,彰化縣政府,,,,25,406,團名	立案證號	負責人	郵遞區號	縣市	鄉鎮	地址	立案時間	有效期限	連絡電話	手機	傳真號碼,
194,彰化縣街頭藝人名冊,彰化縣文化局,彰化縣政府,,,,140,883,序號	團名	編號	有效期限	認證項目	性別 	連絡電話	聯絡人手機	縣市	地址,
195,彰化縣伴手禮,彰化縣政府建設處,彰化縣政府,,,,131,1775,類型、年度、店家名稱、產品名稱、電話、地址,
196,彰化縣社區連絡資料,彰化縣文化局,彰化縣政府,,,,58,454,鄉鎮市、社區名稱、連絡地址、連絡電話,
197,彰化縣機車排氣檢驗站一覽表,彰化縣環境保護局,彰化縣政府,,,,51,485,鄉鎮市、站號、定檢站名稱、電話、地址,
198,彰化縣充電站(對外開放充電)列表,彰化縣環境保護局,彰化縣政府,,,,54,849,項次、鄉鎮市、充電站名稱、地址、設置來源、充電站規格,
199,彰化縣銀采瑞智友善認證單位,彰化縣政府社會處,彰化縣政府,,,,74,292,類別、分類(商家、藥局、村里社區、診所、警局、加油站、大眾運輸、公部門)、名稱、鄉鎮市、完整地址、電話、加入年度、,
200,彰化縣各鄉鎮市(含各村里)戶口及戶籍動態登記人口統計表,彰化縣政府民政處,彰化縣政府,,,,77,532,區域別、村里數_現有門牌、村里數_戶籍登記、鄰數_現有門牌、鄰數_戶籍登記、戶數、性別、人口數、遷入人數_合計、遷入人數_自國外、遷入人數_自他省(市)_新北市、遷入人數_自他省(市)_臺北市、遷入人數_自他省(市)_桃園市、遷入人數_自他省(市)_臺中市、遷入人數_自他省(市)_臺南市、遷入人數_自他省(市)_高雄市、遷入人數_自他省(市)_臺灣省、遷入人數_自他省(市)_福建省、遷入人數_自他省(市)_其他省(市)、遷入人數_自本省他縣(市)_、遷入人數_自本縣(市)他鄉(鎮市區)、初設戶籍、其他、遷出人數_合計、遷出人數_往國外、遷出人數_往他省(市)_新北市、遷出人數_往他省(市)_臺北市、遷出人數_往他省(市)_桃園市、遷出人數_往他省(市)_臺中市、遷出人數_往他省(市)_臺南市、遷出人數_往他省(市)_高雄市、遷出人數_往他省(市)_臺灣省、遷出人數_往他省(市)_福建省、遷出人數_往他省(市)_其他省(市)、遷出人數_往本省他縣(市)、遷出人數_往本縣(市)他鄉(鎮市區)、遷出人數_廢止戶籍、遷出人數_其他、住址變更人數_入、住址變更人數_出、行政區域調整人數_增、行政區域調整人數_減、嬰兒出生總數_合計、嬰兒出生總數_婚生、嬰兒出生總數_非婚生_已認領、嬰兒出生總數_非婚生_未認領、嬰兒出生總數_無依兒童、生母原屬國籍(地區)_大陸港澳地區、生母原屬國籍(地區)_外國籍、生父原屬國籍(地區)_大陸港澳地區、生父原屬國籍(地區)_外國籍、遺腹子、雙胞胎、三胞胎以上、死亡人數、認領人數、收養人數、終止收養人數、監護人數、輔助人數、未成年子女權利義務行使負擔人數、結婚對數、離婚對數,
201,彰化縣各鄉鎮市(含各村里)現住人口數按性別及年齡分統計表,彰化縣政府民政處,彰化縣政府,,,,136,1365,區域別、性別、總計、合計_0~4歲、0歲、1歲、2歲、3歲、4歲、合計_5~9歲、5歲、6歲、7歲、8歲、9歲、合計_10~14歲、10歲、11歲、12歲、13歲、14歲、合計_15~19歲、15歲、16歲、17歲、18歲、19歲、合計_20~24歲、20歲、21歲、22歲、23歲、24歲、合計_25~29歲、25歲、26歲、27歲、28歲、29歲、合計_30~34歲、30歲、31歲、32歲、33歲、34歲、合計_35~39歲、35歲、36歲、37歲、38歲、39歲、合計_40~44歲、40歲、41歲、42歲、43歲、44歲、合計_45~49歲、45歲、46歲、47歲、48歲、49歲、合計_50~54歲、50歲、51歲、52歲、53歲、54歲、合計_55~59歲、55歲、56歲、57歲、58歲、59歲、合計_60~64歲、60歲、61歲、62歲、63歲、64歲、合計_65~69歲、65歲、66歲、67歲、68歲、69歲、合計_70~74歲、70歲、71歲、72歲、73歲、74歲、合計_75~79歲、75歲、76歲、77歲、78歲、79歲、合計_80~84歲、80歲、81歲、82歲、83歲、84歲、合計_85~89歲、85歲、86歲、87歲、88歲、89歲、合計_90~94歲、90歲、91歲、92歲、93歲、94歲、合計_95~99歲、95歲、96歲、97歲、98歲、99歲、100歲以上,
202,彰化縣各鄉鎮市(含各村里)現住原住民人口數按性別、原住民身分及族別分統計表,彰化縣政府民政處,彰化縣政府,,,,45,440,身　分　別、區 域 別、性　別、總　計、阿美族、泰雅族、排灣族、布農族、魯凱族、卑南族、鄒族、賽夏族、雅美族、邵族、噶瑪蘭族、太魯閣族、撒奇萊雅族、賽德克族、拉阿魯哇族、卡那卡那富族、尚未申報,
203,彰化縣河川水質監測資料,彰化縣環境保護局,彰化縣政府,,,,58,509,河川名稱、監測站名、監測站編號、水體分類等級採樣日期、、採樣時間、銅(mg/L)、鋅(mg/L)、導電度('μmho/'cm/25℃)、水溫(℃)、pH、溶氧量(mg/L)、大腸桿菌群(個/100mL)、懸浮固體(mg/L)、氨 氮(mg/L)、氯 鹽(mg/L)、化學需氧量(mg/L)、生化需氧量(mg/L)、濁度(NTU)、六價鉻(mg/L)、鎘(mg/L)、鎳(mg/L)、鉛(mg/L)、總鉻(mg/L),
204,彰化縣飲用水水質,彰化縣環境保護局,彰化縣政府,,,,71,1453,抽驗地點、導電度(μmho/cm)、水溫(℃)、大腸桿菌群密度(CFU/100ml)(最大限值6)、總菌落數 (CFU/ml)(最大限值100)、濁度(NTU)(最大限值2)、色度(鉑鈷單位)(最大限值5)、亞硝酸 鹽氮(mg/L)(最大限值0.1)、硝酸鹽氮 (mg/L)(最大限值10、鐵(mg/L)(最大限值0.30)、錳(mg/L)(最大限值0.05)、銅(mg/L)(最大限值1.00)、鋅(mg/L)(最大限值5.00)、硫酸鹽(mg/L)(最大限值250)、氨氮(mg/L)(最大限值0.1)、總硬度(mg/L)(最大限值300)、總溶解 固體(mg/L)(最大限值500)、自由有效餘氯(mg/L)(最大限值0.2-1.0)、氫離子 濃度指數(最大限值6.0-8.5)、,
205,臺灣彰化地方法院106年度單位預算案,臺灣彰化地方法院,彰化縣政府,,,,13,274,臺灣彰化地方法院106年度單位預算案,
206,彰化美學館決算及會計相關報表,國立彰化生活美學館,彰化縣政府,,,,8,386,Id(編號)、SiteId(站臺編號)、UnitId(單元編號)、TypeId(類別編號)、FileName(附件地址)、Url(連結)、Content(內容)、PublishTime(發佈日期)、Subject(標題)、PageUrl(連結回本站地址),
207,彰化美學館預算報表,國立彰化生活美學館,彰化縣政府,,,,7,268,Id(編號)、SiteId(站臺編號)、UnitId(單元編號)、TypeId(類別編號)、FileName(附件地址)、Url(連結)、Content(內容)、PublishTime(發佈日期)、Subject(標題)、PageUrl(連結回本站地址),
208,彰化美學館典藏目錄,國立彰化生活美學館,彰化縣政府,,,,9,264,Identifier(館藏編號)、MainTitle(藏品名稱)、Creator(藏品作者)、CreatedYear(藏品年代)、Size(尺寸)、Type(類別)、Owner(典藏單位)、AcquiredDate(典藏年度)、OriginalUrl(藏品資料網址)、OwnerCollectionsWebsite(典藏單位典藏網網址)、OwnerWebsite(典藏單位網址)、ApplicationGuide(授權資訊網址),
209,臺灣彰化地方法院104年度單位決算,臺灣彰化地方法院,彰化縣政府,,,,12,307,臺灣彰化地方法院104年度單位決算,
210,彰化縣路口號誌經緯度資料,彰化縣警察局,彰化縣政府,,,,59,394,編號、路口名稱、號誌種類、所轄(分駐)派出所及聯絡電話、權責單位、經緯度、地區,
211,彰化美學館最新公告,國立彰化生活美學館,彰化縣政府,,,,2,141,Id(編號)、SiteId(站臺編號)、UnitId(單元編號)、TypeId(類別編號)、FileName(附件地址)、Url(連結)、Content(內容)、PublishTime(發佈日期)、Subject(標題)、PageUrl(連結回本站地址),
212,彰化美學館法規命令,國立彰化生活美學館,彰化縣政府,,,,1,85,Id(編號)、SiteId(站臺編號)、UnitId(單元編號)、TypeId(類別編號)、FileName(附件地址)、Url(連結)、Content(內容)、PublishTime(發佈日期)、Subject(標題)、PageUrl(連結回本站地址),
213,彰化縣內救生圈架座標資料,彰化縣消防局,彰化縣政府,,,,6,142,救生圈架編號、維護單位、位置描述、X座標、Y座標,
