編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
196,宜蘭縣公廁基本資料,環保局,宜蘭縣政府,,,,,,"公廁編號,公廁名稱,地址或地點描述,主管機關,管理單位名稱,管理單位聯絡電話,緯度,經度,公廁類別,公廁類型,男廁小便斗數量,男廁間數量,女廁間數量,親子廁間數量,無障礙廁間數量,混合廁間數量,坐式馬桶數量,蹲式馬桶數量",
197,宜蘭縣本縣各類噪音管制區公告,環保局,宜蘭縣政府,,,,,,,
198,宜蘭縣公費流感抗病毒藥劑合約院所名冊,衛生局,宜蘭縣政府,,,88,,,十碼章 醫院名稱 縣市別 行政區 郵遞區號 地址 連絡電話 座標緯度 座標經度 備註 建立日期 更新日期,
199,結核病個案、接觸者及潛伏結核感染治療個案管理統計報表,衛生局,宜蘭縣政府,,,6,,,,
200,宜蘭縣預防接種合約院所,衛生局,宜蘭縣政府,,,,,,,
201,宜蘭縣呼吸照護資源,衛生局,宜蘭縣政府,,,,,,"機構名稱,機構代碼,地址,權屬別,負責人姓名,電話,亞急性呼吸照護病床,慢性呼吸照護病床,坐標X,坐標Y",
202,宜蘭縣流感疫苗合約醫療院所,衛生局,宜蘭縣政府,,,,,,十碼章 醫院名稱 縣市別 行政區 郵遞區號 地址 連絡電話 座標緯度 座標經度 備註 建立日期 更新日期,
203,醫政違規案件統計,衛生局,宜蘭縣政府,,,8,,,違反法規、件數,
204,宜蘭縣醫療機構地址電話名冊,衛生局,宜蘭縣政府,,,322,,,機構名稱、機構代碼、地址、負責人、電話,
205,宜蘭縣產後護理之家,衛生局,宜蘭縣政府,,,3,,,機構名稱、機構代碼、地址、負責人、電話,
206,宜蘭縣各急救責任醫院概況,衛生局,宜蘭縣政府,,,19,,,,
207,宜蘭縣行政區救護車資源,衛生局,宜蘭縣政府,,,,,,,
208,宜蘭縣勞工一般、特殊、巡迴體格與健康檢查認可之醫療機構,衛生局,宜蘭縣政府,,,9,,,編號 醫療機構名稱 聯絡人 聯絡電話 一般體格及健康檢查 特殊體格及健康檢查 特殊塵肺健檢 特殊噪音健檢 巡迴一般體格及健康檢查 巡迴特殊體格及健康檢查 巡迴特殊塵肺健檢 巡迴特殊噪音健檢,
209,宜蘭縣健康促進醫院(HPH國際網絡認證)機構名單,衛生局,宜蘭縣政府,,,8,,,,
210,宜蘭縣母嬰親善醫療院所名單,衛生局,宜蘭縣政府,,,,,,,
211,宜蘭縣友善哺乳場所及宜蘭縣哺(集)乳室,衛生局,宜蘭縣政府,,,128,,,,
212,宜蘭縣衛生所,衛生局,宜蘭縣政府,,,,,,,
213,宜蘭縣藥局名冊,衛生局,宜蘭縣政府,,,143,,,,
214,宜蘭縣餐飲業衛生優良評核名單,衛生局,宜蘭縣政府,,,53,,,,
215,宜蘭縣餐盒業衛生優良評核名單,衛生局,宜蘭縣政府,,,23,,,,
216,宜蘭縣烘焙業衛生優良評核名單,衛生局,宜蘭縣政府,,,38,,,,
217,宜蘭縣107年瘦肉精安心標章認證通過業者名單,衛生局,宜蘭縣政府,,,65,,,"流水號,商店名稱,電話,地址",
218,宜蘭縣一般護理之家,長期照護服務管理所,宜蘭縣政府,,,9,,,,
219,宜蘭縣居家護理所名單,長期照護服務管理所,宜蘭縣政府,,,25,,,,
220,宜蘭縣立案老人長期照顧及安養機構名冊,長期照護服務管理所,宜蘭縣政府,,,40,,,,
221,宜蘭縣心理資源,衛生局,宜蘭縣政府,,,57,,,,
222,指定藥癮戒治機構,衛生局,宜蘭縣政府,,,8,,,,
223,宜蘭縣測速及闖紅燈固定桿設置地點,警察局,宜蘭縣政府,,,66,,,流水號 設置地點 轄區分局 設備型式 備註,
224,宜蘭縣政府警察局及各分局、分駐(派出)所地址及電話,警察局,宜蘭縣政府,,,61,,,,
225,宜蘭縣政府警察局保安裝備數量表,警察局,宜蘭縣政府,,,,,,保安裝備項目、數量,
226,宜蘭縣政府地方稅務局106年度辦理廉政宣導社會參與活動一覽表,地方稅務局,宜蘭縣政府,,,10,,,日期 主辦機關 活動名稱 地點 參與人數 合作政風單位,
227,宜蘭縣政府地方稅務局員工人數,地方稅務局,宜蘭縣政府,,,33,,,項目(依年齡，學歷，職等，年資)、總計105年底、男105年底、女105年底,
228,101年度宜蘭縣政府地方稅務局歲出機關別決算表,地方稅務局,宜蘭縣政府,,,17,,,名稱 本年度預算數 本年度支付實現數 決算時權責發生數 決算審定數-合計 本年度餘絀數,
229,102年度宜蘭縣政府地方稅務局歲出機關別決算表,地方稅務局,宜蘭縣政府,,,17,,,名稱 本年度預算數 本年度支付實現數 決算時權責發生數 決算審定數-合計 本年度餘絀數,
230,103年度宜蘭縣政府地方稅務局歲出機關別決算表,地方稅務局,宜蘭縣政府,,,17,,,名稱 本年度預算數 本年度支付實現數 決算時權責發生數 決算審定數-合計 本年度餘絀數,
231,104年度宜蘭縣政府地方稅務局歲出機關別決算表,地方稅務局,宜蘭縣政府,,,18,,,名稱 本年度預算數 本年度預算增減數 本年度預算數-合計 本年度支付實現數 決算時權責發生數  決算審定數-合計  本年度餘絀數,
232,105年度宜蘭縣政府地方稅務局歲入預算,地方稅務局,宜蘭縣政府,,,25,,,"名稱,預算數",
233,105年度宜蘭縣政府地方稅務局各項稅捐實徵淨額,地方稅務局,宜蘭縣政府,,,27,,,"稅目別,本年度實徵數,以前年度實徵數,退還以前年度歲入款,實徵淨額",
234,104年度宜蘭縣政府地方稅務局歲入決算,地方稅務局,宜蘭縣政府,,,28,,,"名稱,本年度預算數,預算增減數,預算數合計,實現數,應收數,決算數",
235,106年度宜蘭縣政府地方稅務局歲出預算,地方稅務局,宜蘭縣政府,,,15,,,名稱 本年度預算數 上年度預算數 前年度決算數 本年度與上年度比較,
236,103年度宜蘭縣政府地方稅務局歲入決算,地方稅務局,宜蘭縣政府,,,28,,,"名稱,本年度預算數,預算增減數,預算數合計,實現數,應收數,決算數",
237,102年度宜蘭縣政府地方稅務局歲入決算,地方稅務局,宜蘭縣政府,,,30,,,"名稱,本年度預算數,預算增減數,預算數合計,實現數,應收數,決算數",
238,101年度宜蘭縣政府地方稅務局歲入決算,地方稅務局,宜蘭縣政府,,,31,,,"名稱,本年度預算數,預算增減數,預算數合計,實現數,應收數,決算數",
239,101年度宜蘭縣政府地方稅務局歲入預算,地方稅務局,宜蘭縣政府,,,25,,,"名稱,預算數",
240,102年度宜蘭縣政府地方稅務局歲入預算,地方稅務局,宜蘭縣政府,,,26,,,"名稱,預算數",
241,104年度宜蘭縣政府地方稅務局各項稅捐實徵淨額,地方稅務局,宜蘭縣政府,,,,,,"稅目別,本年度實徵數,以前年度實徵數,退還以前年度歲入款,實徵淨額",
242,103年度宜蘭縣政府地方稅務局各項稅捐實徵淨額,地方稅務局,宜蘭縣政府,,,,,,"稅目別,本年度實徵數,以前年度實徵數,退還以前年度歲入款,實徵淨額",
243,102年度宜蘭縣政府地方稅務局各項稅捐實徵淨額,地方稅務局,宜蘭縣政府,,,,,,"稅目別,本年度實徵數,以前年度實徵數,退還以前年度歲入款,實徵淨額",
244,101年度宜蘭縣政府地方稅務局各項稅捐實徵淨額,地方稅務局,宜蘭縣政府,,,,,,"稅目別,本年度實徵數,以前年度實徵數,退還以前年度歲入款,實徵淨額",
245,104年度宜蘭縣政府地方稅務局歲入預算,地方稅務局,宜蘭縣政府,,,,,,"名稱,預算數",
246,103年度宜蘭縣政府地方稅務局歲入預算,地方稅務局,宜蘭縣政府,,,,,,"名稱,預算數",
247,106年度宜蘭縣政府地方稅務局歲入預算,地方稅務局,宜蘭縣政府,,,,,,"名稱,預算數",
248,105年度宜蘭縣政府地方稅務局歲出預算,地方稅務局,宜蘭縣政府,,,15,,,名稱 本年度預算數 上年度預算數 前年度決算數 本年度與上年度比較,
249,104年度宜蘭縣政府地方稅務局歲出預算,地方稅務局,宜蘭縣政府,,,,,,名稱 本年度預算數 上年度預算數 前年度決算數 本年度與上年度比較,
250,103年度宜蘭縣政府地方稅務局歲出預算,地方稅務局,宜蘭縣政府,,,,,,名稱 本年度預算數 上年度預算數 前年度決算數 本年度與上年度比較,
251,102年度宜蘭縣政府地方稅務局歲出預算,地方稅務局,宜蘭縣政府,,,,,,名稱 本年度預算數 上年度預算數 前年度決算數 本年度與上年度比較,
252,101年度宜蘭縣政府地方稅務局歲出預算,地方稅務局,宜蘭縣政府,,,,,,名稱 本年度預算數 上年度預算數 前年度決算數 本年度與上年度比較,
253,107年度宜蘭縣政府地方稅務局歲入預算,地方稅務局,宜蘭縣政府,,,,,,"名稱,預算數",
254,宜蘭縣最近5年地價稅稅源統計表,地方稅務局,宜蘭縣政府,,,,,,,
255,宜蘭縣最近5年土地增值稅稅源統計表,地方稅務局,宜蘭縣政府,,,28,,,,
256,宜蘭縣102年-104年地價稅累進起點地價及課稅級距表,地方稅務局,宜蘭縣政府,,,11,,,種類 級距	基準地價(元) 累進差額(元) 稅率,
257,宜蘭縣105年-106年地價稅累進起點地價及課稅級距表,地方稅務局,宜蘭縣政府,,,11,,,種類 級距	基準地價(元) 累進差額(元) 稅率,
258,宜蘭縣最近5年房屋稅綜合統計表,地方稅務局,宜蘭縣政府,,,6,,,,
259,宜蘭縣最近5年契稅綜合統計表,地方稅務局,宜蘭縣政府,,,6,,,,
260,宜蘭縣政府地方稅務局小客車使用牌照稅稅額表,地方稅務局,宜蘭縣政府,,,12,,,汽缸總排氣量 自用小客車 營業小客車,
261,宜蘭縣房屋稅徵收率,地方稅務局,宜蘭縣政府,,,9,,,房屋使用情形、稅率,
262,105年宜蘭縣使用牌照稅稅源表,地方稅務局,宜蘭縣政府,,,23,,,汽缸總排氣量 自用小客車免稅輛數 自用小客車應稅輛數 自用小客車稅額 營業用小客車免稅輛數 營業用小客車應稅輛數  營業用小客車稅額 大客車免稅輛數 大客車應稅輛數 大客車稅額 貨車免稅輛數 貨車應稅輛數 貨車稅額  機器腳踏車免稅輛數 機器腳踏車應稅輛數 機器腳踏車稅額,
263,104年宜蘭縣使用牌照稅稅源表,地方稅務局,宜蘭縣政府,,,23,,,汽缸總排氣量 自用小客車免稅輛數 自用小客車應稅輛數 自用小客車稅額 營業用小客車免稅輛數 營業用小客車應稅輛數  營業用小客車稅額 大客車免稅輛數 大客車應稅輛數 大客車稅額 貨車免稅輛數 貨車應稅輛數 貨車稅額  機器腳踏車免稅輛數 機器腳踏車應稅輛數 機器腳踏車稅額,
264,宜蘭縣政府地方稅務局大客車及貨車使用牌照稅稅額表,地方稅務局,宜蘭縣政府,,,2,,,汽缸總排氣量 大客車 貨車,
265,宜蘭縣政府地方稅務局機器腳踏車使用牌照稅稅額表,地方稅務局,宜蘭縣政府,,,8,,,汽缸總排氣量 機器腳踏車,
266,103年宜蘭縣使用牌照稅稅源表,地方稅務局,宜蘭縣政府,,,23,,,汽缸總排氣量 自用小客車免稅輛數 自用小客車應稅輛數 自用小客車稅額 營業用小客車免稅輛數 營業用小客車應稅輛數  營業用小客車稅額 大客車免稅輛數 大客車應稅輛數 大客車稅額 貨車免稅輛數 貨車應稅輛數 貨車稅額  機器腳踏車免稅輛數 機器腳踏車應稅輛數 機器腳踏車稅額,
267,102年宜蘭縣使用牌照稅稅源表,地方稅務局,宜蘭縣政府,,,23,,,汽缸總排氣量 自用小客車免稅輛數 自用小客車應稅輛數 自用小客車稅額 營業用小客車免稅輛數 營業用小客車應稅輛數  營業用小客車稅額 大客車免稅輛數 大客車應稅輛數 大客車稅額 貨車免稅輛數 貨車應稅輛數 貨車稅額  機器腳踏車免稅輛數 機器腳踏車應稅輛數 機器腳踏車稅額,
268,101年宜蘭縣使用牌照稅稅源表,地方稅務局,宜蘭縣政府,,,23,,,汽缸總排氣量 自用小客車免稅輛數 自用小客車應稅輛數 自用小客車稅額 營業用小客車免稅輛數 營業用小客車應稅輛數  營業用小客車稅額 大客車免稅輛數 大客車應稅輛數 大客車稅額 貨車免稅輛數 貨車應稅輛數 貨車稅額  機器腳踏車免稅輛數 機器腳踏車應稅輛數 機器腳踏車稅額,
269,宜蘭縣房屋構造別代號暨折舊率對照表,地方稅務局,宜蘭縣政府,,,,,,構造別、代號、折舊率、耐用年數、殘值率,
270,101年度宜蘭縣娛樂稅稅源,地方稅務局,宜蘭縣政府,,,385,,,項目 家(件)數 查定稅額 實徵稅額,
271,102年度宜蘭縣娛樂稅稅源,地方稅務局,宜蘭縣政府,,,385,,,項目 家(件)數 查定稅額 實徵稅額,
272,103年度宜蘭縣娛樂稅稅源,地方稅務局,宜蘭縣政府,,,397,,,項目 家(件)數 查定稅額 實徵稅額,
273,104年度宜蘭縣娛樂稅稅源,地方稅務局,宜蘭縣政府,,,385,,,項目 家(件)數 查定稅額 實徵稅額,
274,105年度宜蘭縣娛樂稅稅源,地方稅務局,宜蘭縣政府,,,385,,,項目 家(件)數 查定稅額 實徵稅額,
275,101年宜蘭縣政府地方稅務局受理各稅目行政救濟案件統計表,地方稅務局,宜蘭縣政府,,,8,,,項目 復查件數 訴願件數 行政訴訟件數,
276,102年宜蘭縣政府地方稅務局受理各稅目行政救濟案件統計表,地方稅務局,宜蘭縣政府,,,8,,,項目 復查件數 訴願件數 行政訴訟件數,
277,103年宜蘭縣政府地方稅務局受理各稅目行政救濟案件統計表,地方稅務局,宜蘭縣政府,,,8,,,項目 復查件數 訴願件數 行政訴訟件數,
278,104年宜蘭縣政府地方稅務局受理各稅目行政救濟案件統計表,地方稅務局,宜蘭縣政府,,,8,,,項目 復查件數 訴願件數 行政訴訟件數,
279,105年宜蘭縣政府地方稅務局受理各稅目行政救濟案件統計表,地方稅務局,宜蘭縣政府,,,8,,,項目 復查件數 訴願件數 行政訴訟件數,
280,宜蘭縣繳稅方式,地方稅務局,宜蘭縣政府,,,9,,,繳稅方式 適用稅目 適用期間 備註,
281,宜蘭縣政府地方稅務局行事曆,地方稅務局,宜蘭縣政府,,,46,,,日期 辦理事項,
282,105年宜蘭縣政府地方稅務局全功能服務櫃臺服務項目統計表,地方稅務局,宜蘭縣政府,,,108,,,稅目、項次、服務項目、件數,
283,宜蘭縣稅務機關資訊表,地方稅務局,宜蘭縣政府,,,6,,,稅務機關 地址 電話,
284,宜蘭縣政府地方稅務局103年至105年線上服務案件一覽表,地方稅務局,宜蘭縣政府,,,,,,年度 網路申報 線上申辦 線上查調 線上試算 即時查詢 合計,
285,宜蘭縣政府地方稅務局103年至105年全功能櫃臺服務績效一覽表,地方稅務局,宜蘭縣政府,,,3,,,服務窗口	103年件數	104年件數	105件數,
286,105年宜蘭縣政府地方稅務局本轄代發他機關作業統計表,地方稅務局,宜蘭縣政府,,,,,,"單位,服務項目,臺北市,臺中市,基隆市,台南市,高雄市,新北市,宜蘭縣,桃園市,嘉義市,新竹縣,苗栗縣,南投縣,彰化縣,新竹市,雲林縣,嘉義縣,屏東縣,花蓮縣,臺東縣,金門縣,澎湖縣,連江縣,合計",
287,104年宜蘭縣政府地方稅務局本轄代發他機關作業統計表,地方稅務局,宜蘭縣政府,,,,,,"單位,服務項目,臺北市,臺中市,基隆市,台南市,高雄市,新北市,宜蘭縣,桃園市,嘉義市,新竹縣,苗栗縣,南投縣,彰化縣,新竹市,雲林縣,嘉義縣,屏東縣,花蓮縣,臺東縣,金門縣,澎湖縣,連江縣,合計",
288,103年宜蘭縣政府地方稅務局本轄代發他機關作業統計表,地方稅務局,宜蘭縣政府,,,,,,"單位,服務項目,臺北市,臺中市,基隆市,台南市,高雄市,新北市,宜蘭縣,桃園市,嘉義市,新竹縣,苗栗縣,南投縣,彰化縣,新竹市,雲林縣,嘉義縣,屏東縣,花蓮縣,臺東縣,金門縣,澎湖縣,連江縣,合計",
289,104年宜蘭縣政府地方稅務局全功能服務櫃臺服務項目統計表,地方稅務局,宜蘭縣政府,,,,,,稅目、項次、服務項目、件數,
290,103年宜蘭縣政府地方稅務局全功能服務櫃臺服務項目統計表,地方稅務局,宜蘭縣政府,,,,,,稅目、項次、服務項目、件數,
291,102年宜蘭縣政府地方稅務局全功能服務櫃臺服務項目統計表,地方稅務局,宜蘭縣政府,,,,,,項次、服務項目、件數,
292,101年宜蘭縣政府地方稅務局全功能服務櫃臺服務項目統計表,地方稅務局,宜蘭縣政府,,,115,,,項次、服務項目、件數,
293,宜蘭縣政府地方稅務局105年視訊服務件數統計表,地方稅務局,宜蘭縣政府,,,,,,月份 宜蘭市公所 頭城鎮公所 礁溪鄉公所 壯圍鄉公所 員山鄉公所  羅東鎮公所 五結鄉公所 冬山鄉公所 三星鄉公所 大同鄉公所 蘇澳鎮公所 南澳鄉公所	 國有財產局 國稅宜蘭分局 合計,
294,宜蘭縣政府地方稅務局104年視訊服務件數統計表,地方稅務局,宜蘭縣政府,,,,,,月份 宜蘭市公所 頭城鎮公所 礁溪鄉公所 壯圍鄉公所 員山鄉公所  羅東鎮公所 五結鄉公所 冬山鄉公所 三星鄉公所 大同鄉公所 蘇澳鎮公所 南澳鄉公所	 國有財產局 國稅宜蘭分局 合計,
295,宜蘭縣政府地方稅務局103年視訊服務件數統計表,地方稅務局,宜蘭縣政府,,,,,,月份 頭城鎮公所 冬山鄉公所 三星鄉公所 大同鄉公所 南澳鄉公所  國有財產局	 合計,
296,宜蘭縣政府地方稅務局102年視訊服務件數統計表,地方稅務局,宜蘭縣政府,,,,,,單位 申辦人次 申辦件數,
297,宜蘭縣政府地方稅務局保有及管理個人資料項目彙整表,地方稅務局,宜蘭縣政府,,,242,,,,
298,100至105年宜蘭縣多元繳稅管道件數統計表,地方稅務局,宜蘭縣政府,,,9,,,年度 金融機構臨櫃繳稅 長期約定轉帳納稅 便利商店繳稅 信用卡繳稅 自動櫃員機轉帳繳稅 活期(儲蓄)存款轉帳繳稅 電話語音繳稅 晶片金融卡網際網路轉帳繳稅,
299,宜蘭縣102年查(核)定開徵數情形,地方稅務局,宜蘭縣政府,,,26,,,類別、年度、項目、查(核)定開徵數(1)件數、查(核)定開徵數(1)金額、實徵數(2)件數、實徵數(2)金額、減免註銷數(3)件數、減免註銷數(3)金額、逾徵收期限數(4)件數、逾徵收期限數(4)金額、逾核課期限數(5)件數、逾核課期限數(5)金額、未徵數餘額(6)件數、未徵數餘額(6)金額,
300,宜蘭縣103年查(核)定開徵數情形,地方稅務局,宜蘭縣政府,,,27,,,類別、年度、項目、查(核)定開徵數(1)件數、查(核)定開徵數(1)金額、實徵數(2)件數、實徵數(2)金額、減免註銷數(3)件數、減免註銷數(3)金額、逾徵收期限數(4)件數、逾徵收期限數(4)金額、逾核課期限數(5)件數、逾核課期限數(5)金額、未徵數餘額(6)件數、未徵數餘額(6)金額,
301,宜蘭縣104年查(核)定開徵數情形,地方稅務局,宜蘭縣政府,,,29,,,類別、年度、項目、查(核)定開徵數(1)件數、查(核)定開徵數(1)金額、實徵數(2)件數、實徵數(2)金額、減免註銷數(3)件數、減免註銷數(3)金額、逾徵收期限數(4)件數、逾徵收期限數(4)金額、逾核課期限數(5)件數、逾核課期限數(5)金額、未徵數餘額(6)件數、未徵數餘額(6)金額,
302,宜蘭縣105年查(核)定開徵數情形,地方稅務局,宜蘭縣政府,,,29,,,類別、年度、項目、查(核)定開徵數(1)件數、查(核)定開徵數(1)金額、實徵數(2)件數、實徵數(2)金額、減免註銷數(3)件數、減免註銷數(3)金額、逾徵收期限數(4)件數、逾徵收期限數(4)金額、逾核課期限數(5)件數、逾核課期限數(5)金額、未徵數餘額(6)件數、未徵數餘額(6)金額,
303,宜蘭縣106年查定開徵數情形,地方稅務局,宜蘭縣政府,,,29,,,類別、年度、稅目別、查(核)定開徵數(1)件數、查(核)定開徵數(1)金額、實徵數(2)件數、實徵數(2)金額、減免註銷數(3)件數、減免註銷數(3)金額、逾徵收期間數(4)件數、逾徵收期間數(4)金額、逾執行期間數(5)件數、逾執行期間數(5)金額、逾核課期間數(6)件數、逾核課期間數(6)金額、未徵數餘額(7)件數、未徵數餘額(7)金額,
304,曾發生溺水地點,消防局,宜蘭縣政府,,,39,,,,
305,搶救不易狹小窄道清冊,消防局,宜蘭縣政府,,,419,,,,
306,宜蘭縣政府燃氣熱水器承裝業技術士名冊,消防局,宜蘭縣政府,,,47,,,,
307,宜蘭縣政府燃氣熱水器承裝業名冊,消防局,宜蘭縣政府,,,40,,,,
308,消防安全檢查重大不合格場所一覽表,消防局,宜蘭縣政府,,,2,,,,
309,宜蘭縣政府消防局各單位通訊錄,消防局,宜蘭縣政府,,,22,,,,
310,宜蘭縣童玩節團隊贈禮紀錄,文化局,宜蘭縣政府,,,,,,"贈禮名稱,類別,贈禮國家,文化內涵,編號,數量,保存狀況,特殊意義,備註,型式,照片,藝術照,歷史編號,存放箱號,贈禮團隊中文名稱,贈禮團隊英文名稱,圖片授權,贈禮年份,作品尺寸(CM),識別碼,語言",
311,宜蘭縣文化景觀,文化局,宜蘭縣政府,,,,,,"名稱,別名,種類,鄰近地標,內容與範圍,簡要描述, 備註,現況,特徵,特殊價值,公告文號,登錄理由,法令依據,形式,照片,虛擬實境,所在地理區域,位置或地址,經度,緯度,公告日期,識別碼",
312,宜蘭縣古物,文化局,宜蘭縣政府,,,,,,"名稱,類別,種類,典藏碼,數量,所有人/保管機關(構), 古物出處,保存現狀,綜合描述,文號,登錄理由,法令依據,型式,照片,所在地理區域,位置或地址,公告日期,古物年代,識別碼",
313,宜蘭縣童玩節親善大使全紀錄,文化局,宜蘭縣政府,,,,,,"接待國外團隊,出遊地點,國外團隊人數,親善大使人數,型式,親善大使團,活動日期",
314,宜蘭縣古蹟,文化局,宜蘭縣政府,,,,,,"中文名稱,種類,級別,歷史沿革,建築風格,格局,外觀特徵,室內特徵,現狀,主體座向,樓層數,構造方式,使用情形,周圍環境景觀,公告文號,登錄理由,法令依據,應重點維護之事項,管理人,聯絡電話,型式,來源,照片,虛擬實境,所在地理區域,位置或地址,經度,緯度,定著土地之範圍,,土地所有權,建築所有權,公告日期,創建日期,竣工日期,識別碼",
315,宜蘭縣民俗及文物,文化局,宜蘭縣政府,,,,,,"名稱,種類,所屬族群,歷史源流發展概況,公告文號,登錄理由,法令依據,活動規模,儀式過程及重要特徵,照片,所在地理區域,主辦單位,公告日期,舉行時間,?辦理週期,辨識碼",
316,宜蘭縣宜蘭美展畫冊,文化局,宜蘭縣政府,,,,,,"標題(Title),主題(Subject),封面圖,備註,型式(Type),來源(Source),關聯(Relation),涵蓋範圍(Coverage),主編,出版者(Publisher),課程講師/導師,參加人員,繪本著作權,出版年度,格式(Format),ISBN,語言(Language)",
317,宜蘭縣街頭藝人通訊錄,文化局,宜蘭縣政府,,,,,,,
318,宜蘭縣街頭藝人通訊錄,文化局,宜蘭縣政府,,,,,,"街頭藝人證號,組成類別,展演類別,團名,人數,姓名1,姓名2,姓名3,姓名4,姓名5,姓名6,姓名7,姓名8,姓名9,姓名9,姓名10,展演項目,展演內容簡介,通訊電話,行動電話,電子信箱,個人網站,型式,年度證號,證號有效日期",
319,宜蘭縣街頭藝人展演空間,文化局,宜蘭縣政府,,,,,,"公共空間名稱,地區,開放街頭藝人類型,編號,主管機關,公共空間管理人,聯絡窗口,聯絡電話,傳真,進岀場登記處,街頭藝人人數限制,開放時段,音量限制,場地使用規範,其他注意事項,型式,開放地區及範圍,中心點位,更新時間,識別碼",
320,宜蘭縣童玩節采風錄,文化局,宜蘭縣政府,,,,,,"團體名稱,關鍵字,描述,型式,網站,影片1,影片2,影片3,訪談整理,網頁內容授權,張貼日期",
321,宜蘭縣中興文化創意園區公共停車場剩餘車位,文化局,宜蘭縣政府,,,,,,"No(宜縣停場登字號;Type:int;Length:4),CountCar_Use(小型車已停格位數;Type:int;Length:4),CountCar_Last(小型車剩餘格位數;Type:int;Length:4),CountMotor_Use(機車已停格位數;Type:int;Length:4),CountMotor_Last(機車剩餘格位數;Type:int;Length:4),Time_Last(最近更新時間;Type:timestamp;Length:15)",
322,宜蘭歷史上的今天,縣史館,宜蘭縣政府,,,5468,,,"日期(西元年月日),歷史上的今天(中文文字敍述),型式(事件類型),年度(西元年度)",
323,歡樂宜蘭年全紀錄,文化局,宜蘭縣政府,,,25,,,"標題(Title),主題(Subject),型式(Type),辦理鄉鎮,辦理地點,主辦單位,紀念紅包設計者,年樹設計者,網頁內容授權,圖片授權,影片授權,年份,識別碼(Identifier)",
324,宜蘭縣歷史建築,文化局,宜蘭縣政府,,,78,,,"中文名稱,種類,歷史沿革,建築風格,格局,外觀特徵,室內特徵,現狀,主體座向,樓層數,構造方式,使用情形,周圍環境景觀,公告文號,登錄理由,法令依據,應重點維護之事項,其他相關事項,管理人,聯絡電話,型式,照片,虛擬實境,所在地理區域,位置或地址,經度,緯度,所定著土地地號,定著土地之範圍,土地所有權,建築所有權,公告日期,創建日期,竣工日期,識別碼",
325,宜蘭縣演藝團體名冊,文化局,宜蘭縣政府,,,82,,,"團體名稱,演藝類別,聯絡人姓名,通訊電話,傳真號碼,通訊地址,團體簡介,電子信箱,團隊網址,型式(Type),第一位立案團長,更新日期,識別碼(Identifier)",
326,宜蘭縣遺址,文化局,宜蘭縣政府,,,3,,,"中文名稱,級別,發現原因, 文化意義,歷史沿革,現狀,特徵,使用情形, 附近景觀,公告文號,登錄理由,法令依據,型式,照片,虛擬實境,所在地理區域,位置或地址, 經度,緯度,定著土地之範圍,公告日期,辨識碼",
327,宜蘭縣公共圖書館,文化局,宜蘭縣政府,,,,,,,
328,宜蘭縣社區日曆,文化局,宜蘭縣政府,,,377,,,"日曆標題,類別,社區,標題說明,關鍵字,型式,型式,檔案,鄉鎮別,圖文提供者,機關單位,審稿／文編／美編,網頁內容授權,社區日曆日期,格式,識別碼,語言",
329,宜蘭縣博物館家族通訊錄,文化局,宜蘭縣政府,,,,,,"名稱,電話,傳真,網站資料,所在地理區域,地址,經度,緯度",
330,宜蘭縣蘭陽文學獎,文化局,宜蘭縣政府,,,,,,"屆別,組別,第一名(作者及作品),第二名(作者及作品),第三名(作者及作品),佳作(作者及作品),佳作(作者及作品),佳作(作者及作品),型式,主辦單位,承辦單位,執行單位,頒獎日期",
331,105年1月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,,,23,,,,
332,105年2月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,,,23,,,,
333,105年3月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,,,23,,,,
334,105年4月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,,,23,,,,
335,105年5月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,,,23,,,,
336,105年6月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,,,23,,,,
337,105年7月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,,,23,,,,
338,105年8月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,,,23,,,,
339,105年9月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,,,23,,,,
340,105年10月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,,,23,,,,
341,105年11月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,,,23,,,,
342,105年4月份土地及建物登記管理統計表,宜蘭地政事務所,宜蘭縣政府,,,67,,,,
343,105年5月份土地及建物登記管理統計表,宜蘭地政事務所,宜蘭縣政府,,,67,,,,
344,105年6月份土地及建物登記管理統計表,宜蘭地政事務所,宜蘭縣政府,,,67,,,,
345,105年7月份土地及建物登記管理統計表,宜蘭地政事務所,宜蘭縣政府,,,67,,,,
346,105年8月份土地及建物登記管理統計表,宜蘭地政事務所,宜蘭縣政府,,,67,,,,
347,105年9月份土地及建物登記管理統計表,宜蘭地政事務所,宜蘭縣政府,,,67,,,,
