編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
267,103年高雄市爆竹煙火安全檢查,,高雄市政府,,, 1,0,10,單位、列管製造場所、列管達管制量儲存場所、列管達管制量販賣場所、未達管制量販賣場所、進口貿易商營業場所、宗教廟會活動地點、可疑處所、檢查件次合計、列管製造場所檢查件次、管達管制量儲存場所檢查件次、列管達管制量販賣場所檢查件次、未達管制量販賣場檢查件次、進口貿易商營業場、宗教廟會活動地點檢查件次、可疑處所檢查件次、合格件次合計、製造場所合格件次、達管制量儲存場所合格件次、達管制量販賣場所合格件次、未達管制量販賣場所合格件次、進口貿易商營業場所合格件次、宗教廟會活動地點合格件次、可疑處所合格件次、不合格件次合計、製造場所不合格件次、達管制量儲存場所不合格件次、達管制量販賣場所不合格件次、未達管制量販賣場所不合格件次、進口貿易商營業場所不合格件次、宗教廟會活動地點不合格件次、可疑處所不合格件次,
268,液化石油氣販賣場所清冊,,高雄市政府,,, 1,1,14,類別、場所名稱、地點、負責人、統一編號、連絡電話,
269,液化石油氣分裝場、儲存場、驗瓶場清冊,,高雄市政府,,,1 ,2,20,類別、場所名稱、地點、負責人、統一編號、連絡電話,
270,防範一氧化碳中毒補助申請,,高雄市政府,,, 1,1,8,防範一氧化碳中毒補助申請,
271,105年度應變中心開設風災搶救災民人數統計,,高雄市政府,,, 1,0,7,行政區、搶救災民人數,
272,105年度液化石油氣消防安全檢查及違規取締,,高雄市政府,,, 1,0,11,單位、期底列管家數合計、期底列管家數分銷商、期底列管家數分裝場、期底列管家數容器檢驗場、期底列管家數容器儲存場所、期底列管家數串接使用場所、合計檢查件次、分銷商檢查件次、分裝場檢查件次、容器檢驗場檢查件次、容器儲存場所檢查件次、串接使用場所檢查件次、合計合格件次、分銷商合格件次、分裝場合格件次、容器檢驗場合格件次、容器儲存場所合格件次、串接使用場所合格件次、合計不合格件次、分銷商不合格件次、分裝場不合格件次、容器檢驗場不合格件次、容器儲存場所不合格件次、串接使用場所不合格件次、合計違規取締件次、分銷商違規儲存液化石油氣取締件次、分銷商違規使用逾期容器取締件次、分銷商違規使用偽造合格標示取締件次、分銷商非法分裝液化石油氣取締件次、其他分銷商位置構造設備或安全管理不合格取締件次、分裝場違規灌裝逾期容器取締件次、其他分裝場位置構造設備或安全管理不合格取締件次、檢驗場容器檢驗不實取締件次、其他檢驗場位置構造設備或安全管理不合格取締件次、儲存場所位置構造設備或安全管理不合格取締件次、串接使用場所位置構造設備或安全管理不合格取締件次、消防安全設備檢查不合格取締件次、其他違規取締件次、合計裁處件次、罰鍰裁處件次、限期改善裁處件次、停業或停止使用裁處件次、已收繳罰鍰件次、強制執行件次,
273,104年專業爆竹煙火施放案件,,高雄市政府,,, 1,4,10,地區、施放時間、施放煙火總重量_公斤,
274,105年專業施放爆竹煙火案件,,高雄市政府,,, 1,1,14,地區、施放時間、施放煙火總重量_(公斤),
275,高雄市及鄰近急救責任醫院分級與急診心肌梗塞與腦中風處置時段清冊,,高雄市政府,,, 1,4,14,急救責任醫院、縣市、醫院簡稱、全名、緊急醫療能力分級、急診時段、AMI-心導管處置、CVAr-TPA處置,
276,高雄市政府消防局消防救護車收費統計表,,高雄市政府,,, 1,3,17,項目、一O一年、一O三年、一O四年、一O五年、一O六年,
277,105年消防緊急救護急救處置統計表,,高雄市政府,,, 1,5,19,單位、口咽呼吸道、鼻咽呼吸道、抽吸、哈姆立克法、ILMA、鼻管、面罩、非再呼吸型面罩、BVM、其他、頸圈、清洗傷口、包紮止血、夾板固定、長背板固定、KED固定、抽吸式護木、其他、CPR、不建議電擊、電擊、靜脈輸液、口服葡萄糖、協助NTG含片、協助支氣管擴張劑、保暖、心理支持、急產接生、測量血糖、其他及指導醫師簽核,
278,104年消防緊急救護急救處置統計表,,高雄市政府,,,1,0,8,單位、口咽呼吸道、鼻咽呼吸道、抽吸、哈姆立克法、ILMA、鼻管、面罩、非再呼吸型面罩、BVM、其他、頸圈、清洗傷口、包紮止血、夾板固定、長背板固定、KED固定、抽吸式護木、其他、CPR、不建議電擊、電擊、靜脈輸液、口服葡萄糖、協助NTG含片、協助支氣管擴張劑、保暖、心理支持、急產接生、測量血糖、其他及指導醫師簽核,
279,105年消防緊急救護服務統計表,,高雄市政府,,, 1,6,18,單位、一般救護車、加護救護車、送醫次數、未運送次數、急病、疑似藥物中毒、疑似一氧化碳中毒、癲癇及抽蓄、路倒、行為急症及精神異常、孕婦急產、溺水、到院前心肺功能停止、其他、一般外傷、車禍受傷、/墜落傷、穿刺傷、燒燙傷、電擊傷、生物咬螫傷、到院前心肺功能停止、其他,
280,104年消防緊急救護服務統計表,,高雄市政府,,, 1,0,10,單位、一般救護車、加護救護車、送醫次數、未運送次數、急病、疑似藥物中毒、疑似一氧化碳中毒、癲癇及抽蓄、路倒、行為急症及精神異常、孕婦急產、溺水、到院前心肺功能停止、其他、一般外傷、車禍受傷、/墜落傷、穿刺傷、燒燙傷、電擊傷、生物咬螫傷、到院前心肺功能停止、其他,
281,105年高雄市消防緊急救護到院前心肺功能停止傷病患統計,,高雄市政府,,,1 ,2,13,單位、到院前心肺功能停止、有目擊者、有旁觀者CP、有使用PAD、到院前ROSC、住宅、工廠及工作地點、運動中心、街道及公路、公共建築、療養院、教育及學校、捷運站及車站及機場、診所及護理之家、其他、不清楚,
282,105年急救護無生命徵象成功人數統計表,,高雄市政府,,, 1,0,11,縣市、無生命徵象人數、CPR、AEDshock及CPR、ACLS、小計、急救成功率、康復出院人數,
283,各項稅捐查定數-107,,高雄市政府,,, 2,0,4,各項稅捐查定數,
284,106年一般公文時效統計表,,高雄市政府,,, 1,1,13,單位、應辦公文數、已辦結公文數、辦結率、發文平均使用日數,
285,106年電子簽核及紙本簽核件數統計表,,高雄市政府,,, 1,2,10,106年電子簽核及紙本簽核件數統計表,
286,各項稅捐實徵數-107,,高雄市政府,,, 2,0,4,各項稅捐實徵數,
287,106年專業爆竹煙火施放案件,,高雄市政府,,, 1,4,17,地區、施放時間、施放煙火總重量(公斤),
288,各項稅捐退還以前年度歲入款-107,,高雄市政府,,, 2,0,5,各項稅捐退還以前年度歲入款,
289,各項稅捐實徵淨額-107,,高雄市政府,,, 2,0,5,各項稅捐實徵淨額,
290,各項稅捐實徵淨額基比指數-107,,高雄市政府,,, 2,0,3,各項稅捐實徵淨額基比指數,
291,高雄市固定式違規照相設備設置地點,,高雄市政府,,, 222,8,36,編號、型式、測照地點、測照方向、速限、行政區、測照型式、座標緯(N)度、座標(E)經度,
292,各項稅捐實徵淨額環比指數-107,,高雄市政府,,, 2,2,5,各項稅捐實徵淨額環比指數,
293,各項稅收季節變動指數-107,,高雄市政府,,, 2,0,4,各項稅收季節變動指數,
294,稅捐納庫數-107,,高雄市政府,,, 2,0,3,稅捐納庫數,
295,107年地價區段數統計表,,高雄市政府,,, 1,9,33,鄉鎮市區、一般區段價、繁榮街道路線價、一般路線價 ,
296,地價稅減免課稅地價-107,,高雄市政府,,, 2,0,4,地價稅減免課稅地價,
297,土地增值稅移轉筆數-按稅率別-107,,高雄市政府,,, 2,0,4,土地增值稅移轉筆數-按稅率別,
298,土地增值稅移轉現值-按稅率別-107,,高雄市政府,,, 2,0,5,土地增值稅移轉現值-按稅率別,
299,107年高雄市政府1999話務中心服務量趨勢圖,,高雄市政府,,,12,7,54,提供107年各月高雄市政府1999話務中心服務量趨勢圖,
300,107年高雄市政府1999話務中心客服人員滿意度指標,,高雄市政府,,, 12,13,63,"問卷樣本數：821""統計起日(來信日期)"",""迄日"",""問題各項滿意度指標 %""",
301,107年高雄市政府1999話務中心派工受理前三名機關統計表,,高雄市政府,,, 12,7,43,執行機關、派工件數、受理比率(%),
302,土地增值稅改良土地費用-按稅率別-107,,高雄市政府,,, 2,0,7,土地增值稅改良土地費用-按稅率別,
303,土地增值稅漲價總數額-按稅率別-107,,高雄市政府,,, 2,0,5,土地增值稅漲價總數額-按稅率別,
304,土地增值稅查定稅額-按稅率別-107,,高雄市政府,,, 2,0,6,土地增值稅查定稅額-按稅率別,
305,土地增值稅增繳地價稅抵繳稅額-按稅率別-107,,高雄市政府,,, 2,1,9,土地增值稅增繳地價稅抵繳稅額-按稅率別,
306,土地增值稅增繳地價稅抵繳稅額-按移轉原因別-107,,高雄市政府,,, 2,0,4,土地增值稅增繳地價稅抵繳稅額-按移轉原因別,
307,土地增值稅應納稅額-按移轉原因別-107,,高雄市政府,,, 2,0,5,土地增值稅應納稅額-按移轉原因別,
308,房屋稅應稅戶數-按公私有別、構造別及使用別-107,,高雄市政府,,, 2,0,4,房屋稅應稅戶數-按公私有別、構造別及使用別,
309,107年高雄市土地段名代碼,,高雄市政府,,, 1,6,29,行政區、段代碼、段名,
310,娛樂稅查定及申報家數-按來源別-107,,高雄市政府,,, 2,0,5,娛樂稅查定及申報家數-按來源別,
311,實徵金額-107,,高雄市政府,,, 2,0,4,實徵金額,
312,減免註銷件數-107,,高雄市政府,,, 2,0,5,減免註銷件數,
313,107年高雄市公告土地地價,,高雄市政府,,, 1,22,67,行政區、地段、地號、公告地價(新台幣元/平方公尺),
314,違章漏稅案件受理件數-107,,高雄市政府,,, 2,0,4,違章漏稅案件受理件數,
315,違章罰鍰案件發給執行憑證金額-107,,高雄市政府,,, 2,0,5,違章罰鍰案件發給執行憑證金額,
316,違章罰鍰案件移送退案或撤回金額-107,,高雄市政府,,, 2,0,8,違章罰鍰案件移送退案或撤回金額,
317,各項稅捐徵課成本-107,,高雄市政府,,, 2,0,4,各項稅捐徵課成本,
318,107年公文時效統計,,高雄市政府,,, 10MB,3,18,"項目,應辦件數,辦結件數,辦結率(辦結件數/應辦件數)%",
319,107年高雄市徵解地政規費,,高雄市政府,,,12,15,29,"規費名稱,徵收數,解庫數,備註",
320,107年高雄市地政士開業資料,,高雄市政府,,, 1,22,35,事務所名稱、事務所地址、電話、手機,
321,107年高雄市不動產買賣統計,,高雄市政府,,, 12,17,61,"區名,件數,土地筆數,土地面積(平方公尺),建物棟(戶)數,建物面積(平方公尺),",
322,107年高雄市民向市長索取中堂輓額（含電子輓額）統計表,,高雄市政府,,, 1年,28,46,區域、中堂小計、男輓聯、女輓聯、小計、備註,
323,107年高雄市不動產拍賣統計,,高雄市政府,,,12,9,46,"區名,件數,土地筆數,土地面積(平方公尺),建物棟(戶)數,建物面積(平方公尺),",
324,107年高雄市不動產估價師清冊,,高雄市政府,,, 1,3,24,估價師姓名、開業證書有效期限、事務所名稱、事務所地址,
325,107年列管案件進度,,高雄市政府,,, 10MB,6,17,1月份列管案件進度,
326,107年度河川水質監測資料,,高雄市政府,,, 13,12,56,107河川水質監測資料,
327,高雄市開發區土地歷年標售底價,,高雄市政府,,, 1,13,60,重劃/區段徵收區、地段、地號、日期價格(元/M2),
328,高雄市地價查估用建築改良物標準單價、耐用年數及折舊率表,,高雄市政府,,, 1,19,59,構造種類、地上樓層數、單價(元/平方公尺)、耐用年數(年)、折舊率%(年),
329,消防局12導程心電圖機配置清冊,,高雄市政府,,,1,28,108,消防局12導程心電圖機配置清冊,
330,第14任總統副總統選舉大寮區開票統計結果,,高雄市政府,,, 1,6,25,第14任總統副總統選舉大寮區開票統計結果,
331,高雄市都市地價指數漲跌幅表,,高雄市政府,,, 1,5,31,地區、總指數、住宅區、商業區、工業區(本資料計算期間為106年4月至9月，基期為105年10月至106年3月),
332,違建隊違章建築查報件數,,高雄市政府,,, 1,5,38,違建隊違章建築查報件數,
333,違建隊廣告招牌查報總件數,,高雄市政府,,, 1,5,30,違建隊廣告招牌查報總件數,
334,105年高雄市政府1999話務中心派工受理前三名機關統計表,,高雄市政府,,,12,66,104,執行機關、派工件數、受理比率(%),
335,105年高雄市政府1999話務中心客服人員滿意度指標,,高雄市政府,,,6,76,103,"問卷樣本數：556""統計起日(來信日期)"",""迄日"",""問題各項滿意度指標 %""",
336,消防局歷年受理市話電話量統計,,高雄市政府,,, 1,3,17,年度、總來話次數、總談話時間,
337,消防局歷年受理行動電話量統計,,高雄市政府,,, 1,2,17,年度、總來話次數、總談話時間,
338,消防局歷年受理公用電話量統計,,高雄市政府,,, 1,2,14,年度、總來話次數、總談話時間,
339,消防局歷年受理其他電話量統計,,高雄市政府,,, 1,1,17,年度、總來話次數、總談話時間,
340,消防局歷年受理總電話量統計,,高雄市政府,,,1,4,27,年度、電話量,
341,高雄市政府消防局分隊通訊錄,,高雄市政府,,, 1,28,95,單位名稱、地址、電話號碼、傳真號碼,
342,高雄市路口監視器地點,,高雄市政府,,,22755,433,2801,"No,警編,分局,所別,里別,名稱",
343,高雄道路施工影像系統,工務局,高雄市政府,,,0,0,5,,
344,高雄市第2屆市議員選舉第5選舉區開票統計結果,,高雄市政府,,, 1,4,23,高雄市第2屆市議員選舉第5選舉區開票統計結果,
345,農水路更新改善計畫,,高雄市政府,,, 1,2,21,計畫名稱、行政區、經費(元)、件數、執行情形,
346,大寮區第二屆里長通訊錄,,高雄市政府,,, 1,12,55,大寮區第二屆里長通訊錄,
347,幼教補助向下延伸至2歲,,高雄市政府,,, 1,10,34,宣傳海報一張,
348,全國家庭教育諮詢專線宣導,,高雄市政府,,, 1,5,25,家庭教育諮詢專線DM,
349,大陸地區人民及法人取得不動產權利統計表,,高雄市政府,,, 1,4,16,年度別(民國年)、土地筆數、土地面積(平方公尺)、建物棟數	建物面積(平方公尺),
350,105年度428活動 - 職場安全健康論壇簡報資料,,高雄市政府,,, 1,174,65,0428務實的自主檢查作為以勞安三級為例,
351,大寮區樂齡學習中心課程,,高雄市政府,,, 1,4,42,大寮區樂齡學習中心4-6月課程,
352,代為標售地籍清理土地及建物標售公告清冊,,高雄市政府,,, 1,3,21,標號、行政區、段小段、地建號、面積(平方公尺)、使用分區、權利_債權範圍分子、	權利_債權範圍分母、管理人、標讓售底價(新台幣),
353,高雄市寬頻管道,,高雄市政府,,, 23075,5,18,808020102pipe寬頻管道.dbf,
354,高雄市寬頻手孔,,高雄市政府,,, 20999,7,18,808020302寬頻手孔.dbf,
355,高雄市寬頻引上管,,高雄市政府,,, 37587,14,15,808020402寬頻引上管.dbf,
356,高雄市寬頻引上點,,高雄市政府,,,37685,7,21,808020502寬頻引上點.dbf,
357,林園公(兒)8-3周邊道路開闢工程,,高雄市政府,,, 1,18,53,值,
358,高雄市徵兵及齡男子兵籍調查-教育程度,,高雄市政府,,, 39,29,125,"行政區別,兵籍調查人數,大學專科畢業,大學專科肄業,高中高職畢業,高中高職肄業,國中畢業,國中肄業,國小以下,其他,未能繼續徵兵處理原因-羈押或因案入矯正機關執行中,未能繼續徵兵處理原因-身心障礙或重大疾病,未能繼續徵兵處理原因-在學中,未能繼續徵兵處理原因-僑民役男,未能繼續徵兵處理原因-行方不明,未能繼續徵兵處理原因-已服役,未能繼續徵兵處理原因-出境役男,其他狀況",
359,高雄市徵兵及齡男子兵籍調查-民間專長,,高雄市政府,,, 39,16,101,"行政區別,駕駛,機械修理,土木建築,電器,化學,五金礦治,測繪,編織縫紉(皮革),醫護,藝工,理髮,外語,方言,游泳騎術,財務,資訊工程,食品,汽車修護,烹飪,美工,印刷,軍樂,攝影,爆破,儀隊,水中機械,重機械操作,機工、廠車、銑磨、沖壓技工,鉗工、鈑金工,電、氣焊工,儀器、光學製造、器材修理技工,電機(力)技工,電話機及有線電修理技工,無線電修理技工,電子儀器修理技工,其他,",
360,勞資爭議調解作業流程圖,,高雄市政府,,, 1,10,36,勞資爭議調解作業流程,
361,歷年勞資爭議調解成果統計表(自104年起),,高雄市政府,,, 1,18,56,"工資爭議,其他爭議,契約爭議,退休爭議,勞保爭議,職災爭議,總計",
362,高雄市A1類道路交通事故肇事、死亡、受傷人數,,高雄市政府,,, 41,25,102,A1類肇事人數、死亡人數、受傷人數,
363,高雄市政府勞工局法律諮詢服務時間表,,高雄市政府,,, 1,17,140,高雄市政府勞工局法律諮詢服務時間表,
364,高雄市政府勞工局勞工歷年申訴服務中心成果(自104年起),,高雄市政府,,, 1,11,54,"總計,結案,轉介,會商,派員,其他",
365,高雄廣播電臺,新聞局,高雄市政府,,,0,0,10,,
366,原住民進用情形,,高雄市政府,,,1,33,76,"月份,依法應進原住民人數,已進用原住民總數,進用比率（％）,進用成效,備註",
367,高雄市原住民族產業工坊名單,,高雄市政府,,, 1,12,41,高雄市原住民族產業工坊名單,
368,原住民補助專區,,高雄市政府,,, 1,16,73,原住民補助專區,
369,高雄市原住民族部落大學,,高雄市政府,,, 1,5,42,高雄市原住民族部落大學,
370,公務出國報告,,高雄市政府,,, 1,371,148,公務出國報告網頁查詢,
371,無障礙計程車,,高雄市政府,,, 5,33,71,無障礙計程車,
372,交通事故斑點圖,,高雄市政府,,, 500,56,97,交通事故類別,
373,里活動中心,,高雄市政府,,, 1,66,207,里活動中心區別、名稱、地址、座落地號、坐標等資料,
374,高雄市仁武區里活動中心資訊,,高雄市政府,,, 1,5,50,活動中心地址、服務電話、開放時間 ,
375,高雄旅遊網-活動資料,,高雄市政府,,, 20,33,188,"活動結束時間(0000/00/00 00:00:00),活動開始時間(0000/00/00 00:00:00),活動主辦單位,主要活動地點,活動代碼,活動名稱,活動簡介,服務電話，國碼-區碼-電話號碼,景點地址,照片連結網址1,照片說明1,X坐標(WGS84，至小數點第5位),Y坐標,Class1,Class2,Changetime,",
376,高雄市旗山區里長通訊錄,,高雄市政府,,, 1,17,96,旗山區第2屆里長通訊錄,
377,社區發展協會通訊錄,,高雄市政府,,, 1,14,43,社區發展協會通訊錄,
378,政府行政機關辦公日曆表,,高雄市政府,,,1,125,129,提供政府行政機關辦公日曆表,
379,高雄市政府年度施政計畫目標體系,,高雄市政府,,,540,42,76,提供高雄市政府年度施政計畫網址,
380,高雄市行政概況,,高雄市政府,,, 1,79,133,高雄市行政概況,
381,高雄市環保行政概況,,高雄市政府,,, 1,26,60,高雄市環保行政概況,
382,高雄市教育局青少年探索教育中心,,高雄市政府,,, 1,9,65,高雄市教育局青少年探索教育中心網站,
383,廣告物設置管理系統,,高雄市政府,,, 1,2,32,廣告物設置管理系統,
384,高雄市AED裝設地點,,高雄市政府,,,1,25,113,場所名稱、地址、聯絡電話、地圖定位,
385,高雄720空間影像網,,高雄市政府,,,1,52,164,提供高雄720空間影像,
386,高雄市遭難漁民數,,高雄市政府,,, 2,6,13,統計資料背景說明,
387,本區各項農業資料,,高雄市政府,,, 1,24,51,105年第4季家畜結果表,
388,農業局暨所屬機關資料盤點表,,高雄市政府,,, 23,3,34,農業局暨所屬機關資料盤點表,
389,高雄市愛滋指定醫事機構,,高雄市政府,,,8,15,47,"名稱,聯絡電話,地址",
390,高雄市愛滋病匿篩服務點,,高雄市政府,,, 45,8,45,機構名稱、住址、電話,
391,空氣盒子,,高雄市政府,,,3,1676,1690,•即時偵測資料:一小時內各地空氣盒子所蒐集的資料。•檔案為gz格式壓縮（下載時請自行加入附檔名.gz)，解壓縮後原始檔案為json格式,
392,高雄市一般空氣品質測站監測統計資料,,高雄市政府,,,1,33,117,無,
393,高雄市空氣品質淨化區定位資訊,,高雄市政府,,, 1,25,102,"淨化區圖片說明,淨化區圖片編號,",
394,空氣品質手動測站監測數值,,高雄市政府,,, 1,43,105,空氣品質手動測站監測數值,
395,高雄市空氣品質即時通,環保局,高雄市政府,,,0,0,23,,
396,alian-business,,高雄市政府,,, 1,4,20,組織職掌,
397,阿蓮區公所資料盤點表,,高雄市政府,,, 5,12,44,阿蓮區公所資料盤點表,
398,alian-precautionarea,,高雄市政府,,, 1,2,19,阿蓮區里民防災卡,
399,alian-protectarea,,高雄市政府,,, 1,2,16,阿蓮區避難收容場所,
400,alian-Q&A,,高雄市政府,,, 1,3,16,本所業務問答集,
401,服務表單下載,,高雄市政府,,, 1,3,24,服務表單下載,
402,高雄市替代役備役列管人數,,高雄市政府,,, 24,6,77,"組別,組別,梯退,零退,遷入,小計,",
403,高雄市生物多樣性都會地圖電子書APP,環保局,高雄市政府,,,0,0,11,,
404,高雄市急救責任醫院分級與急診、AMI、CVA處置時段清冊,,高雄市政府,,,1,14,81,"縣市,醫院簡稱,全名,緊急醫療能力分級,急診時段,AMI-心導管處置,CVAr-TPA處置,備註	",
405,高雄市老屋活化整修及經營補助計畫補助名冊,,高雄市政府,,, 1,32,110,補助對象、補助金額、核定日期,
406,高雄市公告實施都市更新地區計畫,,高雄市政府,,,1,55,199,提供高雄市公告實施都市更新地區計畫,
407,高雄一指通(雲端版),,高雄市政府,,,0,0,12,,
408,高雄市政府「繁星好康」特約店家優惠資訊一覽表,,高雄市政府,,,1,184,465,提供高雄市政府「繁星好康」特約店家優惠資訊一覽表,
409,高雄市殯葬禮儀服務業備查核准一覽表,,高雄市政府,,, 1,34,129,殯葬禮儀服務業者編號、公司名稱、負責人姓名、申請日期、申請文號、核准日期、核准文號、公司電話、營業地址等資料,
410,高雄市政府105年APPS累計下載次數資料表,,高雄市政府,,,12,107,272,"機關名稱,APP名稱,類型,累計下載次數,起始日期,上架方式,備註",
411,高雄市政府106年APPS累計下載次數資料表,,高雄市政府,,,12,218,478,機關名稱、APP名稱、類型、累計下載次數、起始日期、上架方式、備註,
412,高雄市政府107年APPS累計下載次數資料表,,高雄市政府,,, 12,93,206,機關名稱、APP名稱、類型、累計下載次數、起始日期、上架方式、備註,
413,高雄市政府APP資訊,,高雄市政府,,, 1,58,339,"AppName,iOS_URL,iOS_ID,Android_URL,Android_ID,ICON,DESC ",
414,高雄市政府社會局福利專家諮詢系統 2.0,社會局,高雄市政府,,,0,0,11,,
415,高雄市水產養殖面積-按魚類別分,,高雄市政府,,, 2,10,25,統計資料背景說明,
416,高雄市水產加工產品證明標章業者名單,,高雄市政府,,, 1,19,51,提供高雄市水產加工產品證明標章業者名單,
417,高雄市水產動物疾病檢驗站資訊一覽表,,高雄市政府,,,583,17,55,"地點,住址,電話,時間,備註,",
418,高雄市水產加工廠（場）數,,高雄市政府,,, 2,7,21,統計資料背景說明,
419,高雄市仁武區國中小學區劃分,,高雄市政府,,, 1,65,93,仁武區國小學區里別劃分,
420,ARM自動資源回收機器設置地點、開放時間及回收項目,,高雄市政府,,,50 ,86,101,單位名稱、地址、數量、行政區、使用時間、回收項目、詳細位置,
421,高雄市空氣品質人工監測站位置,,高雄市政府,,, 1,25,85,高雄市空氣品質人工監測站位置,
422,高雄旅遊網-景點資料,,高雄市政府,,, 302,609,1667,"景點代碼,景點名稱,Zone,景點介紹,景點簡介,服務電話，國碼-區碼-電話號碼,景點地址,交通資訊,開放時間,照片連結網址1,照片說明1,Gov,X坐標...",
423,即時空氣污染物連續自動監測設施(CEMS),,高雄市政府,,, 59372,253,620,"工廠管制編號,煙囪,監測項目,時間,測值,狀態碼,",
424,禽流感應變措施,,高雄市政府,,,1,15,36,提供禽流感應變措施,
425,106年楠梓區基本資料表,,高雄市政府,,, 1,18,58,提供目前楠梓區總人口數、服役人數、低收入戶戶數、中低收入戶戶數、身障人數、老人人數、公寓大廈總數等等。,
426,高雄市民宿資料,,高雄市政府,,, 56,131,307,"序號,類別,星等,旅宿名稱,縣市,鄉鎮,地址,電話,傳真,房間數,電子郵件,電子郵件,郵遞區號,經度Lng,緯度Lat,資料序號Seq,",
427,底棲生物數據分析,,高雄市政府,,, 1,13,57,提供底棲生物數據分析,
428,高雄市自行車路線,,高雄市政府,,, 1,108,212,高雄市自行車路線,
429,高雄單車地圖,工務局,高雄市政府,,,0,0,14,,
430,高雄市生物多樣性資料庫,,高雄市政府,,, 1,84,152,高雄市生物多樣性資料庫,
431,筆秀排水整治工程(第一期)徵收書圖,,高雄市政府,,, 1,6,37,筆秀排水整治工程(第一期)徵收書圖,
432,役男徵兵檢查BMI值統計表,,高雄市政府,,, 20,4,35,BMI值體位、人數、百分比,
433,高雄身障幸福就業,勞工局,高雄市政府,,,0,0,11,,
434,高雄市公立骨灰(骸)存放設施收費標準,,高雄市政府,,, 1,26,62,公立納骨塔行政區、所在里、名稱、樓別、櫃位型、層數、使用費收費標準、說明、備註等,
435,高雄市攤集場名冊,,高雄市政府,,, 49,20,84,"編號,行政區,攤販臨時集中場名稱及位置,",
436,茄萣海岸復育及景觀改善工程,,高雄市政府,,, 3,9,21,施作緣由，工程內容，效益,
437,旗山地景橋改善工程,,高雄市政府,,, 3,5,18,工程緣起，內容，工程效益,
438,大樹污水下水道系統,,高雄市政府,,, 3,5,27,工程緣由、內容、效益,
439,阿公店溪流域水質改善與環境營造工程,,高雄市政府,,, 3,7,24,工程緣由、內容、效益,
440,水患自主防災社區輔導推動計畫,,高雄市政府,,, 3,15,41,工程緣由、內容、效益,
441,抽水站暨水閘門與移動式抽水機維護保養,,高雄市政府,,, 3,10,44,工程緣由、內容、效益,
442,年度排水清疏及維護工程,,高雄市政府,,, 3,3,20,工程緣由、內容、效益,
443,鳳山溪水岸綠都心營造計畫,,高雄市政府,,, 3,12,23,工程緣由、內容、效益,
444,仁武區獅龍溪滯洪池工程,,高雄市政府,,,3 ,20,77,工程緣由、內容、效益,
445,典寶溪A區滯洪池工程,,高雄市政府,,, 3,8,52,工程緣由、內容、效益,
446,北屋排水整治工程,,高雄市政府,,, 4,18,44,工程緣起、工程位置及範圍、工程設計原則、工程概要,
447,新光大排截流工程,,高雄市政府,,, 3,12,27,工程緣由、內容、效益,
448,污水接管長度與接管率,,高雄市政府,,, 3,8,45,歷年用戶接管戶數(戶數)、歷年用戶接管率(%)、歷年管線長度(公里),
449,礫間淨化濕地公園,,高雄市政府,,, 4,11,49,礫間、污水區別、位置、座標、設計處理容量,
450,愛河上游水質改善工程(九番埤水質改善),,高雄市政府,,, 3,5,19,工程緣由、內容、效益,
451,污水下水道營運管理系統,,高雄市政府,,, 3,24,56,工程緣由、內容、效益,
452,鳳山鳥松污水下水道系統,,高雄市政府,,, 3,7,20,工程緣由、內容、效益,
453,高雄市污水廠成果展示,,高雄市政府,,, 3,5,22,工程緣由、內容、效益,
454,中區污水廠流程處理單元功能提昇,,高雄市政府,,, 3,5,18,工程緣由、內容、效益,
455,中區污水廠太陽光電發電系統,,高雄市政府,,, 3,12,25,工程緣由、內容、效益,
456,106年高雄市建築物開工統計,,高雄市政府,,, 1,4,43,106年8月高雄市建築物開工統計,
457,106年高雄市建築管理各項執照核准件數,,高雄市政府,,, 1,4,24,106年8月高雄市建築管理各項執照核准件數,
458,106年高雄市核發建築物使用建照執照統計,,高雄市政府,,, 1,4,34,106年8月高雄市核發建築物使用建照執照統計,
459,106年高雄市核發建築物建照及拆除執照統計,,高雄市政府,,, 1,4,25,106年8月高雄市核發建築物建照及拆除執照統計,
460,106年高雄市違反建築法令建築罰款處理情形,,高雄市政府,,, 1,4,31,106年8月高雄市違反建築法令建築罰款處理情形,
461,騎樓順平,,高雄市政府,,, 1,10,34,高雄市騎樓順平概況,
462,閒置空地綠美化,,高雄市政府,,, 2,20,55,閒置空地綠美化,
463,建築物立體綠化,,高雄市政府,,, 1,21,46,建築物立體綠化成果及分析,
464,高雄厝,,高雄市政府,,,3,52,92,高雄厝建築環境改造計畫成果統計分析,
465,執照核發,,高雄市政府,,, 1,8,29,建照及使用執照核發件數統計,
466,太陽光電推廣,,高雄市政府,,, 1,18,40,太陽光電推廣,
467,資遣通報,,高雄市政府,,, 1,44,122,雇主資遣員工時，應於員工離職之10日前，通報當地主管機關及公立就業服務機構。,
468,高雄市竊盜案件統計,,高雄市政府,,, 95,10,52,竊盜數,
469,高雄市公墓禁葬資訊,,高雄市政府,,, 1,4,31,區域、公墓名稱、禁葬與否,
470,高雄文化公車-公車資訊,,高雄市政府,,, 1,19,177,"BUSINFO_INDEX,BUSINFO_TITLE,BUSINFO_TIME,BUSINFO_PRICE,BUSINFO_DESC,BUSINFO_Timetable,BUSINFO_IMAGE,",
