編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
249,臺中市不動產買賣統計資料,臺中市政府地政局,台中市政府,,,54,14,36,年月、件數、土地筆數、土地面積、建物棟數、建物面積,2018-07-10
250,臺中市處理違反社會秩序維護法案件統計,臺中市政府警察局,台中市政府,,,0,4,11,年月別、違反社會秩序維護法案件、違反社會秩序維護法案件1,2018-05-07
251,臺中市政府地方稅務局   厝邊服務要您好稅合作單位資料,臺中市政府地方稅務局,台中市政府,,,26,6,19,戶政事務所、電話、地址,2018-06-05
252,臺中市固定式違規照相設備設置地點,臺中市政府警察局,台中市政府,,,0,0,13,設置地點、設備型式、取締項目,2018-05-07
253,臺中市身心障礙托育養護機構,臺中市政府社會局,台中市政府,,,161,11,15,分類、單位名稱、電話、轄區、地址,2018-05-07
254,臺中市社會福利類志願服務隊,臺中市政府社會局,台中市政府,,,0,0,10,分類、機構/單位名稱、電話、地址,2018-05-07
255,103年度臺中市地方總決算附屬單位決算及綜計表(csv),臺中市政府主計處,台中市政府,,,0,1,6,103年度臺中市地方總決算附屬單位決算及綜計表各項表件(csv),2018-05-07
256,臺中市動物用藥品販賣業名冊      ,臺中市政府農業局,台中市政府,,,0,3,7,販賣業許可證、公司名稱、公司地址,2018-05-07
257,104年度臺中市地方總預算第1次追加(減)預算,臺中市政府主計處,台中市政府,,,0,0,6,104年度臺中市地方總預算第1次追加(減)預算相關預算書表,2018-05-07
258,臺中市志願服務推廣中心,臺中市政府社會局,台中市政府,,,1,7,9,機構名稱、地址、電話、服務區域,2018-05-07
259,臺中市生涯轉銜通報中心暨社區資源中心,臺中市政府社會局,台中市政府,,,7,6,15,分類、單位名稱、電話、轄區、地址,2018-05-07
260,臺中市消費者物價指數－購買頻度別分類,臺中市政府主計處,台中市政府,,,0,0,8,臺中市消費者物價指數－購買頻度別分類,2018-06-25
261,臺中市消費者物價指數－特殊分類,臺中市政府主計處,台中市政府,,,0,0,6,臺中市消費者物價指數－特殊分類,2018-06-25
262,臺中市營造工程物價工程種類別分類指數,臺中市政府主計處,台中市政府,,,0,0,6,臺中市營造工程物價工程種類別分類指數,2018-06-25
263,臺中市公共圖書館聯絡資訊,臺中市政府文化局,台中市政府,,,1,3,12,館別、地址、電話、傳真,2018-07-05
264,臺中市AED設置地點,臺中市政府衛生局,台中市政府,,,1109,5,14,場所編號、場所名稱、場所縣市、場所區域、場所地址、區域代碼、場所LAT、場所LNG、場所分類、場所類型、其他類型、場所描述、場所網址、場所建立時間、場所狀態、場所關鍵字1、場所關鍵字2、場所關鍵字3、場所關鍵字4、場所關鍵字5、地點編號、AED放置地點、AED地點描述、地點LAT、地點LNG、全年全天開放大眾使用、周一至周五起、周一至周五迄、周六起、周六迄、周日起、周日迄、開放使用時間備註、地點建立時間、管理員編號、管理員姓名、開放時間緊急連絡電話、AED廠牌、AED型號、AED序號、設置日期、保固期限、代理商名稱、代理商地址、代理商電話,2018-07-11
265,臺中市文化藝術財團法人(基金會),臺中市政府文化局,台中市政府,,,17,0,5,序號、政府捐助成立之基金會、序號、民間基金會,2018-07-11
266,臺中市轄內各有線電視系統經營者資料,臺中市政府新聞局,台中市政府,,,0,1,5,業者名稱、營業範圍、營業住址、電話\r\n\r\n,2018-05-07
267,臺中市政府公告高再犯之性侵害加害人人數統計表  ,臺中市政府警察局,台中市政府,,,0,0,5,臺中市政府公告高再犯之性侵害加害人人數統計表  ,2018-05-07
268,臺中市社會福利慈善事業基金會,臺中市政府社會局,台中市政府,,,96,6,11,分類、單位名稱、電話、轄區、地址,2018-05-07
269,臺中市人民團體,臺中市政府社會局,台中市政府,,,4207,6,10,社團名稱、社團類型、會址、會址市內電話,2018-05-07
270,臺中市街友服務場所,臺中市政府社會局,台中市政府,,,3,1,12,機構名稱、地址、電話、服務項目,2018-05-07
271,臺中市身心障礙者社區樂活補給站,臺中市政府社會局,台中市政府,,,7,10,16,單位名稱、會址、辦理地點、聯絡電話,2018-05-07
272,臺中市身心障礙者各區居家服務支援中心,臺中市政府社會局,台中市政府,,,35,3,4,行政區域、單位名稱、電話、地址,2018-05-07
273,臺中市小型復康巴士接送服務,臺中市政府社會局,台中市政府,,,5,0,6,機構名稱、地址、電話、服務區域,2018-05-07
274,臺中市避難收容所位置及收容人數,臺中市政府社會局,台中市政府,,,0,3,5,編號、名稱、行政區、聯絡人、聯絡人電話、管理人、管理人電話、郵遞區號、村里、收容所地址、收容人數\r\n,2018-05-07
275,103年度臺中市地方總決算,臺中市政府主計處,台中市政府,,,0,0,5,103年度臺中市地方總決算,2018-05-07
276,臺中市家庭社會福利服務中心,臺中市政府社會局,台中市政府,,,0,3,13,主管機關、辦理單位、成立日期、連絡電話、傳真、電子郵件、地址、相關網站、X坐標、Y坐標、備註、最後更新時間。,2018-05-07
277,臺中市都市更新核定成果,臺中市政府都市發展局,台中市政府,,,188,0,11,Date：核定日期、Project：案名、Lid：地段地號、Executor：實施者、Team：規劃團隊,2018-05-07
278,臺中市行政區域圖(改制前臺中市行政區域圖),臺中市政府民政局,台中市政府,,,0,3,9,臺中市行政區域圖(改制前臺中市行政區域圖),2018-07-02
279,臺中市政府地方稅務局通訊資料,臺中市政府地方稅務局,台中市政府,,,9,10,31,分局、電話、傳真、地址、轄區,2018-06-05
280,臺中市消費者物價指數－商品性質分類,臺中市政府主計處,台中市政府,,,0,0,10,臺中市消費者物價指數－商品性質分類,2018-06-21
281,臺中市營造工程物價基本分類指數,臺中市政府主計處,台中市政府,,,0,0,5,臺中市營造工程物價基本分類指數,2018-06-25
282,臺中市各國小校園開放時間(105學年度),臺中市政府教育局,台中市政府,,,0,0,4,學校名稱、校園開放時間,2018-05-07
283,警察局103年4月份交通事故資料,臺中市政府警察局,台中市政府,,,7933,0,5,臺中市警察局103年4月份交通事故資料,2018-05-07
284,臺中市政府警察局暨所屬各機關(含內、外勤單位)聯絡一覽表,臺中市政府警察局,台中市政府,,,0,1,6,機關、電話,2018-05-07
285,警察局103年6月份交通事故資料,臺中市政府警察局,台中市政府,,,8308,0,5,臺中市警察局103年6月份交通事故資料,2018-05-07
286,21312-90-01-2 臺中市政府各機關免書證免謄本系統查詢統計表,臺中市政府研究發展考核委員會,台中市政府,,,0,5,18,RptNo(表號)、RptName(表名)、StatCourseNo(統計科目代碼)、StatCourseName(統計科目名稱)、DataDate(資料日期)、PlaceNo(地區代碼)、PlaceName(地區名稱)、PeriodNo(週期代碼)、PeriodName(週期名稱)、Complex1(複分類一)、ComplexName(複分類一名稱)、Complex2(複分類二)、Complex2Name(複分類二名稱)、Complex3(複分類三)、Complex3Name(複分類三名稱)、Complex4(複分類四)、Complex4Name(複分類四名稱)、Complex5(複分類五)、Complex5Name(複分類五名稱)、DeriveNo(衍生項目代碼)、DeriveExplain(衍生項目說明)、FValue(數值資料)、SValue(文字符號)、RptDeptNo(製表機關單位)、RptDeptName(製表機關名稱)、CreateTime(建立時間)、ModifyTime(修改時間),2018-07-12
287,104年度臺中市地方總預算,臺中市政府主計處,台中市政府,,,0,0,3,104年度臺中市地方總預算相關預算書表件,2018-05-07
288,豐洲科技工業園區廠商名錄,臺中市政府經濟發展局,台中市政府,,,77,0,11,"工廠名稱,廠址,代表人",2018-05-07
289,臺中市精密機械科技創新園區廠商名錄,臺中市政府經濟發展局,台中市政府,,,142,14,12,"項次,廠商名稱,住址",2018-05-07
290,臺中市身心障礙者社區照顧關懷據點,臺中市政府社會局,台中市政府,,,37,10,14,單位名稱、地址、服務區域、服務障別、聯絡電話,2018-05-07
291,臺中市身心障礙日間服務機構,臺中市政府社會局,台中市政府,,,6,6,8,單位名稱、會址、辦理地點、聯絡人、聯絡電話,2018-05-07
292,臺中市都市更新辦理進度,臺中市政府都市發展局,台中市政府,,,17,0,7,field_1(編號)、field_2(地區)、field_3(地段)、field_4(所屬計畫階段)、field_5(實施者)、field_6(規劃單位),2018-07-12
293,臺中市身心障礙者社區日間作業設施服務單位,臺中市政府社會局,台中市政府,,,15,17,32,單位名稱、會址、辦理地點、聯絡電話,2018-05-07
294,臺中市區段徵收成果,臺中市政府地政局,台中市政府,,,0,1,11,地區名稱、辦理完成期間、辦理面積、累計已處分筆數、面積、金額、尚未處分筆數、面積、累計開發費用、盈餘、撥充實施平均地權基金金額,2018-05-07
295,臺中市百年人瑞人口數,臺中市政府民政局,台中市政府,,,0,3,6,「區域別」、「性別」\r\n,2018-05-07
296,臺中市政府地方稅務局103年度清理舊欠績效表,臺中市政府地方稅務局,台中市政府,,,0,3,9,稅目、件數、金額,2018-05-07
297,107年臺中市徵解地政規費,臺中市政府地政局,台中市政府,,,72,0,8,規費名稱、徵收數、本月、本年累計、解庫數、本月、本年累計,2018-07-10
298,臺中市政府地方稅務局103年度開源節流作業績效報告表,臺中市政府地方稅務局,台中市政府,,,0,2,9,年度 \u0027、\u0027 稅目別 \u0027、\u0027 件數 \u0027、\u0027 金額,2018-06-29
299,警察局103年11月份交通事故資料,臺中市政府警察局,台中市政府,,,0,0,4,臺中市警察局103年11月份交通事故資料,2018-05-07
300,臺中市政府地方稅務局102年度開源節流作業績效報告表,臺中市政府地方稅務局,台中市政府,,,0,3,10,年度、稅目別、件數、金額,2018-05-07
301,臺中市政府地方稅務局103年度防止新欠清理舊欠競賽成績,臺中市政府地方稅務局,台中市政府,,,0,1,10,機關別、金額、比率、得分、名次,2018-05-07
302,臺中市市地重劃成果表,臺中市政府地政局,台中市政府,,,0,0,12,重劃區期別及名稱、辦理時間起訖年月、重劃總面積、提供建築用地、無償取得公共設施用地(公頃)、節省政府用地徵購及工程建設費用、土地所有權人平均負擔情形 (％)、平均地價(元/m2),2018-05-07
303,臺中市土地徵收統計表,臺中市政府地政局,台中市政府,,,0,0,4,鄉鎮市區(本市各行政區)、筆數、面積、權屬別、土地補償、改良物補償、土地改良費、營業損失補償、遷移費,2018-05-07
304,臺中市政府消防局各單位通訊錄,臺中市政府消防局,台中市政府,,,0,3,10,"單位,電話,分機,傳真\r\n",2018-05-07
305,臺中市房屋地段等級調整率標準表(106年7月1日起施行),臺中市政府地方稅務局,台中市政府,,,0,52,47,行政區域、筆劃、地段(街路)、地區範圍、地段調整率%、備註,2018-05-07
306,臺中市公辦市地重劃成果財務狀況表,臺中市政府地政局,台中市政府,,,0,3,8,重劃區期別及名稱別、辦理完成時間、總面積(公頃)、結算與否、財務狀況、撥充平均地權基金金額,2018-05-07
307,臺中市正在辦理中自辦市地重劃地區統計表,臺中市政府地政局,台中市政府,,,0,0,8,鄉鎮市區別、重劃區名稱、總面積、提供建築用地面積、取得公共設施用地面積、節省政府建設費用、重劃負擔比率(％)\r\n,2018-05-07
308,105年度臺中市地方總預算附屬單位預算及綜計表,臺中市政府主計處,台中市政府,,,0,0,6,105年度臺中市附屬單位預算及綜計表各項表件,2018-05-07
309,臺中市政府法規審議及研商成果統計,臺中市政府法制局,台中市政府,,,4,0,5,期間、市法規發布、中央法令轉頒、市法規審議案、其他案件、法規委員會議、各單位法令研商會議,2018-05-07
310,臺中市公地撥用統計表,臺中市政府地政局,台中市政府,,,0,3,11,國有、直轄市有、縣市有、鄉鎮有市、筆數、面積、權屬別,2018-06-04
311,臺中市政府衛生局公布抽驗生鮮超市.魚市場之吻仔魚 檢驗結果符合規定,臺中市政府衛生局,台中市政府,,,0,0,5,類別、序號、樣品名稱、抽驗廠商名稱、廠商地址、檢驗項目、檢驗結果、處辦情形,2018-07-11
312,104年8-10月份夜市、傳統市場、攤販處之高風險食材或原物料抽驗結果,臺中市政府衛生局,台中市政府,,,0,1,5,序號、抽驗販售業者名稱、地址、樣品名稱、檢驗項目、檢驗結果,2018-07-11
313,104年7月盛裝飲用水抽驗結果,臺中市政府衛生局,台中市政府,,,0,0,2,類別、序號、樣品名稱、抽驗廠商名稱、廠商地址、檢驗項目、檢驗結果、標準、處辦情形\r\n,2018-07-11
314,衛生局啟動火鍋季蔬菜肉片文蛤抽驗  檢驗結果3件農藥殘留超標,臺中市政府衛生局,台中市政府,,,0,1,7,類別、序號、樣品名稱、抽驗廠商名稱、廠商地址、檢驗項目、檢驗結果ppm、標準值ppm、處辦情形,2018-07-13
315,警察局103年12月份交通事故資料,臺中市政府警察局,台中市政府,,,0,0,4,臺中市警察局103年12月份交通事故資料,2018-05-07
316,104年10月份抽驗臺中市蔬果販售業之在地蔬果農藥殘留檢驗結果,臺中市政府衛生局,台中市政府,,,0,1,6,序號、抽驗販售業者名稱、地址、樣品名稱、檢驗項目、檢驗結果,2018-07-13
317,臺中市身障車位,臺中市政府交通局,台中市政府,,,779,1,14,行政區、路名、起訖路名、車型類別、經度、緯度,2018-05-07
318,臺中市子宮頸癌、乳癌、大腸癌、口腔癌健康篩檢醫療院所,臺中市政府衛生局,台中市政府,,,0,3,17,區域、醫療院所名稱、地址、電話,2018-06-05
319,臺中市公共設施管線之路面設施物圖資,臺中市政府建設局,台中市政府,,,94,3,23,人手孔：管理單位、尺寸單位、蓋部寬度、蓋部長度、孔蓋型態；\r\n桿類：管理單位、長度、材質；\r\n其他：管理單位、長度、寬度、型態,2018-05-07
320,104年度臺中市地方總預算附屬單位預算及綜計表(csv),臺中市政府主計處,台中市政府,,,0,1,7,104年度臺中市地方總預算附屬單位預算及綜計表各項表件(csv),2018-05-07
321,105年度臺中市地方總預算案,臺中市政府主計處,台中市政府,,,0,1,6,105年度臺中市地方總預算案相關表件,2018-05-07
322,臺中市易發生婦幼被害犯罪地點調查表,臺中市政府警察局,台中市政府,,,0,0,7,地點位置、管轄警察局、分局\r\n,2018-05-07
323,臺中市防空警報臺資料,臺中市政府警察局,台中市政府,,,0,0,4,臺中市防空警報臺項目、數量,2018-05-07
324,警察局105年3月份交通事故資料,臺中市政府警察局,台中市政府,,,9475,3,10,發生時間、事故類別、市、區、里、鄰、事故地點、鄰近、肇事逃逸、酒駕案件,2018-07-11
325,臺中市藝文團體,臺中市政府文化局,台中市政府,,,0,0,11,編號、藝文團體名稱,2018-07-05
326,臺中市產業及社福外籍勞工人數,臺中市政府勞工局,台中市政府,,,0,0,9,產業外籍勞工合計、印尼、菲律賓、泰國、越南、社福外籍勞工合計、印尼、菲律賓、泰國、越南,2018-07-06
327,104年度藥物及化粧品廣告審查件數11月案件統計表,臺中市政府衛生局,台中市政府,,,0,1,10,新案、展延、退件、申覆、小計\r\n,2018-07-11
328,臺中市社區藥局名單,臺中市政府衛生局,台中市政府,,,1071,2,9,機構名稱、藥局地址、電話,2018-07-13
329,105年臺中市土地建物登記管理,臺中市政府地政局,台中市政府,,,432,0,5,工作項目、項目、件數、土地筆數、面積、建物棟數、面積,2018-07-13
330,警察局105年1月份交通事故資料,臺中市政府警察局,台中市政府,,,10134,9,8,臺中市政府警察局105年1月份交通事故資料,2018-05-07
331,警察局104年6月份交通事故資料,臺中市政府警察局,台中市政府,,,8702,0,6,臺中市政府警察局104年6月份交通事故資料,2018-05-07
332,臺中市政府衛生局抽驗轄內投幣式加水站水質 檢驗結果出爐,臺中市政府衛生局,台中市政府,,,0,1,12,類別、序號、樣品名稱、抽驗廠商名稱、廠商地址、檢驗項目、檢驗結果、標準、處辦情形,2018-07-13
333,臺中市計程車費率比較表,臺中市政府交通局,台中市政府,,,0,0,7,計程車費率比較表,2018-05-07
334,臺中市計程車統計數量,臺中市政府交通局,台中市政府,,,0,3,13,計程車運輸合作社、計程車客運業兼營計程車客運服務業、個人計程車客運業,2018-05-07
335,臺中市政府觀光旅遊局105年度對民間團體補(捐)助經費明細表,臺中市政府觀光旅遊局,台中市政府,,,0,0,5,臺中市政府觀光旅遊局105年度對民間團體補(捐)助經費明細表,2018-05-07
336,臺中活動,臺中市政府觀光旅遊局,台中市政府,,,76,10,24,臺中市相關活動彙整。,2018-05-07
337,臺中市政府國家賠償事件處理情形統計,臺中市政府法制局,台中市政府,,,4,0,9,統計區間、總件數、新收案件數、未結案(含舊案)件數、未結-協議中(含在處理中)、未結-訴訟中、已結案件數、協議階段件數、協議階段成立件數、協議階段不成立件數、協議階段拒絕賠償件數、協議階段撤回件數、協議階段其他件數、訴訟階段件數、訴訟階段勝訴件數、訴訟階段敗訴件數、訴訟階段一部勝訴一部敗訴件數、訴訟階段法院和解件數、訴訟階段駁回件數、訴訟階段其他件數、賠償總計件數、賠償總計金額、協議賠償件數、協議賠償總計金額、判決確定賠償件數、判決確定賠償總金額、依國家賠償法第2條賠償件數、依國家賠償法第3條賠償件數,2018-05-07
338,106年1-6月水質檢驗結果報告,臺中市政府衛生局,台中市政府,,,0,12,7,檢驗編號、收樣日期、場所名稱、區域、檢驗結果,2018-05-07
339,臺中市實價登錄每季動態分析,臺中市政府地政局,台中市政府,,,0,45,29,買賣移轉案件數(件)、土地移轉筆數(筆)、建物移轉棟數(棟)、公寓平均單價（萬元/坪）、華廈平均單價（萬元/坪）、住宅大樓平均單價（萬元/坪）、透天厝平均總價（萬元）、實價登錄價格動態分析,2018-05-07
340,臺中市公辦農地重劃區統計表,臺中市政府地政局,台中市政府,,,0,0,3,年度別、重劃區名稱、區別、重劃前地段名稱、面積（公頃）、重劃後地段名稱、備註,2018-05-07
341,105年度臺中市地方總預算,臺中市政府主計處,台中市政府,,,0,0,7,105年度臺中市地方總預算相關表件,2018-05-07
342,104年度臺中市地方總預算第1次追加(減)預算案,臺中市政府主計處,台中市政府,,,0,0,6,104年度臺中市地方總預算第1次追加(減)預算案相關預算書表\r\n,2018-05-07
343,臺中市電話受理案件統計表,臺中市政府警察局,台中市政府,,,0,3,7,時間、項目(重大刑案、一般刑案、社會秩序、災害事件、交通事件、為民服務)、統計比例,2018-05-07
344,他縣市稅捐機關代發臺中市資料統計102年-106年,臺中市政府地方稅務局,台中市政府,,,0,5,11,服務項目、臺北市、臺中市、基隆市、台南市、高雄市、新北市、宜蘭縣、桃園市、嘉義市、新竹縣、苗栗縣、南投縣、彰化縣、新竹市、雲林縣、嘉義縣、屏東縣、花蓮縣、臺東縣、金門縣、澎湖縣、連江縣,2018-06-05
345,臺中市正在辦理中公辦市地重劃地區統計表,臺中市政府地政局,台中市政府,,,0,0,6,重劃區名稱、總面積、提供建築用地面積、取得公共設施用地面積、節省政府建設費用、重劃負擔比率(％)\r\n,2018-05-07
346,104年度臺中市地方總預算第2次追加(減)預算案,臺中市政府主計處,台中市政府,,,0,0,7,104年度臺中市地方總預算第2次追加(減)預算案相關表件,2018-06-04
347,105年臺中市政府取締攤販情形統計,臺中市政府警察局,台中市政府,,,0,18,8,臺中市政府取締攤販情形統計,2018-05-07
348,臺中市路燈基本資料,臺中市政府建設局,台中市政府,,,185822,1,17,臺中市路燈基本資料，含路燈種類、燈桿種類及鄰近門牌位置。,2018-05-07
349,臺中市各區100年-105年結離婚對數,臺中市政府民政局,台中市政府,,,174,1,6,「地區」、「結婚」、「離婚」,2018-05-07
350,104年度臺中市地方總預算第2次追加(減)預算,臺中市政府主計處,台中市政府,,,0,0,8,104年度臺中市地方總預算第2次追加(減)預算相關預算書表\r\n,2018-05-07
351,臺中市政府年度消費爭議申訴案暨調解案件類型分析(前5名),臺中市政府法制局,台中市政府,,,90,0,4,年度、處理途徑、案件類型、件數\r\n,2018-05-07
352,臺中市政府採購爭議案件分析,臺中市政府法制局,台中市政府,,,8,0,5,統計區間、爭議途徑類型、前期未結案、本期新受理、本期處理終結、本期未結案,2018-05-07
353,臺中市政府開放資料平台詮釋資料,臺中市政府研究發展考核委員會,台中市政府,,,1231,21,33,分類編號、資料集編號、資料集名稱、資料集描述、主要欄位說明、資料集類型、授權方式、授權說明網址、計費方式、計費說明網址、計費法令依據、資料集提供機關之上級機關名稱、聯絡人姓名、聯絡人電話、聯絡人電子郵件、資料集提供機關名稱、聯絡人姓名、聯絡人電話、聯絡人電子郵件、更新頻率、開始收錄日期、結束收錄日期、發布時間、最後更新時間、資料集空間範圍、資料集語系、資料集相關網址、資料量、標籤/關鍵字、備註、資料資源編號、資料資源描述、檔案格式、編碼格式、資料資源最後更新時間、資料存取網址、資料下載網址、領域別詮釋資料參考網址,2018-05-09
354,救災出勤資料,臺中市政府消防局,台中市政府,,,0,2,7,"出動人次,出動車輛、船艇、直升機出勤次數",2018-05-07
355,臺中市政府執行家戶訪查發現及處理戶口(籍)案件成果統計,臺中市政府警察局,台中市政府,,,0,0,4,臺中市政府執行家戶訪查發現及處理戶口(籍)案件成果統計,2018-05-07
356,臺中市政府消費者保護官室消費諮詢及申訴件數統計,臺中市政府法制局,台中市政府,,,11,0,6,年度、消費調解件數、第一次申訴件數、第二次申訴件數、消費諮詢件數,2018-05-07
357,臺中市受理網路報案統計表,臺中市政府警察局,台中市政府,,,0,0,3,時間、項目(網路報案、簡訊報案、視訊報案),2018-05-07
358,臺中市各區原住民單一年齡人口數,臺中市政府民政局,台中市政府,,,0,0,5,地區、性別、平地、山地\r\n,2018-05-07
359,臺中市106年4月交通事故資料表,臺中市政府警察局,台中市政府,,,8327,80,37,臺中市106年4月交通事故資料表,2018-06-04
360,臺中市各區人口結構,臺中市政府民政局,台中市政府,,,0,32,28,區別、里別、性別、年齡別\r\n,2018-06-07
361,臺中市區界圖,臺中市政府民政局,台中市政府,,,0,49,45,臺中市區界圖,2018-07-02
362,104年度臺中市市有財產總目錄,臺中市政府財政局,台中市政府,,,1,0,6,土地、土地改良物、房屋建築及設備、機械及設備、交通及運輸設備、雜項設備、有價證券、權利、其他、公務用財產、公共用財產、事業用財產、非公用財產\r\n\r\n,2018-07-06
363,警察局104年10月份交通事故資料,臺中市政府警察局,台中市政府,,,8592,0,8,臺中市政府警察局104年10月份交通事故資料,2018-05-07
364,臺中市各區出生死亡統計率,臺中市政府民政局,台中市政府,,,0,0,8,地區、折合年出生率、折合年死亡率、今年、去年同期,2018-06-07
365,警察局104年7月份交通事故資料,臺中市政府警察局,台中市政府,,,8398,0,5,臺中市政府警察局104年7月份交通事故資料,2018-05-07
366,臺中景點,臺中市政府觀光旅遊局,台中市政府,,,0,148,80,景點ID、狀態、名稱、簡述、介紹、鄉鎮市區、地址、東經、北緯、電話、大眾運輸、門票資訊、行車資訊、停車資訊、旅遊叮嚀,2018-07-12
367,臺中市各區遷入遷出統計,臺中市政府民政局,台中市政府,,,0,1,10,區別、里別、性別、總計遷入、總計遷出、國際戶籍遷徒遷入、國際戶籍遷徒遷出、國內戶籍遷徙(含其他)遷入、國內戶籍遷徙(含其他)遷出、住址變更遷入、住址變更遷出,2018-06-07
368,臺中市教育基金會,臺中市政府教育局,台中市政府,,,0,0,4,臺中市教育基金會,2018-05-07
369,臺中市各區15歲以上人口教育程度,臺中市政府民政局,台中市政府,,,0,0,4,「區域別」、「年齡別」、「性別」、「\t識字者」、「博士」、「碩士」、「大學」、「專科二、三年制」、「專科五年制後二年」、「普通教育(高中)」、「職業教育(高職)」、「專科五年制前三年」、「國中」、「初職」、「國小」、「自修」、「畢業」、「肄業」\r\n,2018-05-07
370,臺中市公益彩券盈餘分配辦理社會福利事業情形,臺中市政府社會局,台中市政府,,,0,3,12,103年度預算數、103年度決算數、104年度預算數、104年度決算數、福利別,2018-05-07
371,臺中市公告禁菸場所,臺中市政府衛生局,台中市政府,,,6,1,7,編號區域公告日期場所名稱地址備註,2018-05-07
372,臺中市市區公車預估到站時刻表,臺中市政府交通局,台中市政府,,,18,6,13,"公車路線,起訖站,停靠各站站名,預估到站時間",2018-05-07
373,臺中市嫌疑犯人數按教育程度別,臺中市政府警察局,台中市政府,,,0,0,7,臺中市嫌疑犯人數按教育程度別,2018-05-07
374,臺中市公有市場委託經營清冊,臺中市政府經濟發展局,台中市政府,,,0,1,8,臺中市公有市場委託經營市場名稱、地址、承租人姓名、出租範圍、出租面積\r\n、租賃起日、租賃迄日\r\n,2018-05-07
375,臺中市食品工廠,臺中市政府經濟發展局,台中市政府,,,683,3,7,臺中市食品工廠名稱、登記編號、廠址、負責人姓名、產業類別、產品名稱\r\n,2018-05-07
376,臺中市嫌疑犯人數按年齡組別,臺中市政府警察局,台中市政府,,,0,0,5,臺中市嫌疑犯人數按年齡組別,2018-05-07
377,102年度臺中市市有財產總目錄,臺中市政府財政局,台中市政府,,,1,1,5,土地、土地改良物、房屋建築及設備、機械及設備、交通及運輸設備、雜項設備、有價證券、權利、其他、公務用財產、公共用財產、事業用財產、非公用財產,2018-07-06
378,106年度臺中市市有財產總目錄,臺中市政府財政局,台中市政府,,,1,0,7,土地、土地改良物、房屋建築及設備、機械及設備、交通及運輸設備、雜項設備、有價證券、權利、其他、公務用財產、公共用財產、事業用財產、非公用財產,2018-07-06
379,臺中市各區出生死亡統計,臺中市政府民政局,台中市政府,,,0,0,6,地區、出生、死亡、今年、去年同期,2018-06-07
380,臺中市政府警察局列管防空避難設備統計一覽表,臺中市政府警察局,台中市政府,,,0,0,2,民防管制中心,2018-05-07
381,臺中市各區戶籍登記統計表,臺中市政府民政局,台中市政府,,,0,1,9,月份、區域別、性別、遷入、遷出、出生、死亡、認領、收養、終止收養、結婚對數、離婚對數\r\n,2018-06-07
382,大墩文化中心近期活動,臺中市政府文化局,台中市政府,,,1,3,9,大墩文化中心活動區間、活動日期、時間、活動名稱及地點。,2018-05-07
383,臺中市化工原料工廠,臺中市政府經濟發展局,台中市政府,,,473,3,8,臺中市化工原料工廠名稱、登記編號、廠址、負責人姓名、產業類別、產品名稱\r\n,2018-05-07
384,臺中市各區原住民身分別族別統計,臺中市政府民政局,台中市政府,,,0,0,4,區別、里別、性別、原住民族別,2018-05-07
385,臺中市警察服務據點,臺中市政府警察局,台中市政府,,,0,1,7,單位別、區別、地址、電話,2018-05-07
386,臺中市各區結婚離婚統計,臺中市政府民政局,台中市政府,,,0,1,9,區別、里別、結婚今年(對數)、結婚去年同期(對數)、離婚今年(對數)、離婚去年同期(對數),2018-06-07
387,臺中市各區結婚離婚統計率,臺中市政府民政局,台中市政府,,,0,1,12,地區、折合年結婚率、折合年離婚率、今年、去年同期\r\n,2018-06-07
388,臺中市各區單一年齡人口數,臺中市政府民政局,台中市政府,,,0,13,41,區域別、性別\r\n,2018-06-07
389,105年度臺中市市有財產總目錄,臺中市政府財政局,台中市政府,,,1,0,7,土地、土地改良物、房屋建築及設備、機械及設備、交通及運輸設備、雜項設備、有價證券、權利、其他、公務用財產、公共用財產、事業用財產、非公用財產,2018-07-06
390,臺中市政府地方稅務局107年厝邊服務要您好稅服務件數統計表(更新至5月),臺中市政府地方稅務局,台中市政府,,,0,0,18,即時發證、線上申辦、稅務諮詢、單位、件數,2018-07-06
391,臺中市政府地方稅務局105年厝邊服務要您好稅服務件數統計表,臺中市政府地方稅務局,台中市政府,,,0,1,6,即時發證、線上申辦、稅務諮詢、單位、件數,2018-07-03
392,臺中市政府地方稅務局104年份厝邊服務要您好稅服務件數統計表,臺中市政府地方稅務局,台中市政府,,,0,1,6,即時發證、線上申辦、稅務諮詢、單位、件數,2018-07-03
393,臺中市政府地方稅務局105年全功能服務櫃台服務件數統計表,臺中市政府地方稅務局,台中市政府,,,0,3,10,文心分局、民權分局、大智分局、東山分局、豐原分局、大屯分局、沙鹿分局、東勢分局、月份、件數,2018-07-06
394,臺中市藥物違規廣告統計表,臺中市政府衛生局,台中市政府,,,0,1,5,產品類別、案件編號、媒體名稱、商品名稱、廠商名稱、處分交查機關、刊播監控日期、處分日期\t、處分法條、查獲機關、違規事實、案件數量、負責人姓名、處分書字號、處分金額、違規內容、查處情形\r\n,2018-07-11
395,臺中市日間照顧中心,臺中市政府社會局,台中市政府,,,0,79,21,性質、主管機關、辦理單位、成立日期、立案文號、負責人、連絡電話、傳真、電子郵件、地址、可服務人數、相關網站、X坐標、Y坐標、備註、最後更新時間,2018-05-07
