編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
390,107年公告地價及公告現值－大園區,地政局,桃園市政府,,,,112,67,行政區(行政區名稱)、段小段(地段名稱)、地號(地號)、公告現值(元/平方公尺)、公告地價(元/平方公尺),
391,財團法人教育基金會清冊,教育局,桃園市政府,,,,517,778,編號(編號)、鄉鎮市(鄉鎮市)、教育事務基金會名稱(教育事務基金會),
392,桃園市市容查報案件資訊,桃園市政府資訊科技局,桃園市政府,,,,351,2283,"""RE_NO(查報案號),RE_DATE(查報日期),RE_TIME(查報時間),SUBJECT(查報主題),VILLAGE(查報地區),POSITION(查報地點),STATUS(案件狀態),ENDDATE(應辦結日)""",
393,桃園市104年度各月公寓大廈管理組織報備數量,都市發展局,桃園市政府,,,,412,317,月份、報備件數,
394,103年桃園市交通事故資料表,警察局,桃園市政府,,,,817,1296,年月(年月)、西元年(西元年)、月(月)、日(日)、時(時)、分(分)、縣市(縣市 )、區(區)、村里(村里)、鄰(鄰)、街道(街道)、段(段)、巷(巷 )、弄(弄)、號(號)、公尺處(公尺處)、街道1(街道1)、段1(段1)、側(側 )、附近(附近)、道路(道路)、公里(公里)、公尺處1(公尺處1)、向(向)、車道(車道)、平交道(平交道)、公里1(公里1)、公尺處2(公尺處2)、附近1(附近1)、死(死)、受傷(受傷)、事故後2至30日死亡(事故後2至30日死亡)、天候(天候)、光線(光線)、道路類別(道路類別)、速限(速限)、道路型態(道路型態)、事故位置(事故位置)、路面鋪裝(路面鋪裝)、路面狀態(路面狀態)、路面缺陷(路面缺陷)、障礙物(障礙物)、視距(視距)、號誌種類(號誌種類)、號誌動作(號誌動作)、分向設施(分向設施)、快車道或一般車道間(快車道或一般車道間)、快慢車道間(快慢車道間)、路面邊線(路面邊線)、事故類型及型態(事故類型及型態)、主要肇因(主要肇因)、當事者順序(當事者順序)、受傷程度(受傷程度)、主要傷處(主要傷處)、保護裝備(保護裝備)、行動電話(行動電話)、當事者區分類別(當事者區分類別)、車輛用途(車輛用途)、當事者行動狀態(當事者行動狀態)、駕駛資格情形(駕駛資格情形)、駕駛執照種類(駕駛執照種類)、飲酒情形(飲酒情形)、車輛撞擊部位最初(車輛撞擊部位最初)、車輛撞擊部位其他(車輛撞擊部位其他)、肇事因素個別(肇事因素個別)、肇事因素主要(肇事因素主要)、肇事逃逸(肇事逃逸)、職業(職業)、旅次目的(旅次目的)、國籍(國籍)、車種(車種),
395,桃園市105年A1道路交通事故-第一當事者飲酒情形,警察局,桃園市政府,,,,233,117,breau(分局轄區)、alcohol(酒精濃度)、year(年度)、count(發生件數)、dead(死亡人數)、hurt(受傷人數),
396,桃園市環保旅店,環境保護局,桃園市政府,,,,243,1074,項次(項次)、旅館名稱(環保旅店名稱)、電話(環保旅店電話)、地址(環保旅店地址),
397, 103年各稅稅籍數及實徵稅額統計表-按區別,地方稅務局,桃園市政府,,,,230,130,區(區)、地價稅_稅籍戶數(地價稅_稅籍戶數)、地價稅_實徵稅額(千元)(地價稅_實徵稅額 千元)、使用牌照稅_車輛數(使用牌照稅_車輛數)、使用牌照稅_實徵稅額(千元)(使用牌照稅_實徵稅額 千元)、土地增值稅_收件數(土地增值稅_收件數)、土地增值稅_實徵稅額(千元)(土地增值稅_實徵稅額 千元)、契稅_收件數(契稅_收件數)、契稅_實徵稅額(千元)(契稅_實徵稅額 千元),
398,105年桃園市娛樂稅稅源月報表,地方稅務局,桃園市政府,,,,253,113,"""項目,類別,申報_家(件)數,查定_家(件)數,申報_營業總額,查定_營業總額,本月份申報_報繳(查定)稅額,本月份查定_報繳(查定)稅額,本年度截至本月底累計申報_報繳(查定)稅額,本年度截至本月底累計查定_報繳(查定)稅額,本月份申報_實徵稅額,本月份查定_實徵稅額,本年度截至本月底累計申報_實徵稅額,本年度截至本月底累計查定_實徵稅額,備註""",
399,桃園市社區藥局,衛生局,桃園市政府,,,,523,600,藥局名稱(藥局名稱)、地址(地址),
400,桃園市政府消防局住宅火災警報器宣導資訊,消防局,桃園市政府,,,,187,117,項目(提問問題)、說明(解答說明),
401,歷屆桃園市金牌好店資料,經濟發展局,桃園市政府,,,,1384,1014,店名(桃園市歷屆金牌好店資料)、電話(桃園市歷屆金牌好店資料)、地址(桃園市歷屆金牌好店資料),
402,桃園市居家服務提供單位名冊,社會局,桃園市政府,,,,318,273,服務單位名稱(居家服務單位名稱)、服務區域(服務行政區範圍)、電話(服務單位電話)、地址(服務單位地址),
403,桃園市應實施防火管理制度之場所,消防局,桃園市政府,,,,224,125,法規(法規依據)、場所名稱(桃園市應實施防火管理制度之場所名稱)、總樓地板面積(桃園市應實施防火管理制度之場所總樓地板面積)、收容或員工人數(桃園市應實施防火管理制度之場所收容或員工人數),
404,桃園市有游泳池學校一覽表,教育局,桃園市政府,,,,265,267,區域(區域)、游泳池名稱(游泳池名稱)、地址(地址)、經度(經度)、緯度(緯度)、游泳池面積(平方公尺)(游泳池面積)、救生員配置(救生員配置),
405,桃園市子宮頸抹片篩檢確認診斷醫院診所,衛生局,桃園市政府,,,,75,188,編號、轄區、院所名稱、地址、電話,
406,桃園市地方文化館,文化局,桃園市政府,,,,220,1277,序號(序號)、地方文化館(館舍名稱)、地址(館舍地址)、電話(館舍電話),
407,106年金牌水質認證標章得獎業者資料,衛生局,桃園市政府,,,,121,109,編號、市招名稱、商號地址、電話,
408,(桃園市)桃園市政府衛生局抽驗食品不合格名單,衛生局,桃園市政府,,,,525,224,抽驗日期(抽驗日期)、檢體名稱(檢體名稱)、檢驗項目(檢驗項目)、抽驗廠商名稱(抽驗廠商名稱)、抽驗廠商地址(抽驗廠商地址)、廠商提供來源名稱(廠商提供來源名稱)、廠商提供來源地址(廠商提供來源地址)、檢驗結果(檢驗結果)、檢驗數值及標準(檢驗數值及標準)、後續處辦情形(後續處辦情形),
409,桃園市98-104年復查決定書處理資料表,地方稅務局,桃園市政府,,,,457,340,文號(文號)、案名(案名)、復查決定(復查決定),
410,桃園市政府地方稅務局102年度歲出決算表,地方稅務局,桃園市政府,,,,378,550,名稱(名稱)、預算數(預算數)、決算數_實現數(決算數_實現數)、決算數_應付數(決算數_應付數)、決算數_保留數(決算數_保留數)、決算數_合計(決算數_合計)、比較增減數(比較增減數)、剔除經費繳庫數(剔除經費繳庫數),
411,99年桃園市各項稅捐實徵淨額與預算數及上年同期比較-累計數,地方稅務局,桃園市政府,,,,338,706,稅目別(稅目別)、截至本月底止累計實徵數_合計(截至本月底止累計實徵數_合計)、截至本月底止累計實徵數_本年度(截至本月底止累計實徵數_本年度)、截至本月底止累計實徵數_以前年度(截至本月底止累計實徵數_以前年度)、截至本月底止累計退還以前年度歲入款(截至本月底止累計退還以前年度歲入款)、截至本月底止累計實徵淨額(截至本月底止累計實徵淨額)、累計實徵淨額與全年預算數比較(累計實徵淨額與全年預算數比較)、百分比1(百分比1)、累計實徵淨額與同期分配預算數比較(累計實徵淨額與同期分配預算數比較)、百分比2(百分比2)、累計實徵淨額與上年同期比較(累計實徵淨額與上年同期比較)、增減百分比(增減百分比),
412,桃園市各項稅收稽徵人力(106年),地方稅務局,桃園市政府,,,,7,30,項目(項目)、細目(細目)、稅目(稅目)、合計(合計)、地價稅(地價稅)、土地增值稅(土地增值稅)、房屋稅(房屋稅)、使用牌照稅(使用牌照稅)、契稅(契稅)、印花稅(印花稅)、娛樂稅(娛樂稅)、特別稅(特別稅)、臨時稅(臨時稅),
413,102年桃園市土地公告現值及公告地價,地政局,桃園市政府,,,,2669,349,行政區(行政區)、段小段(段小段)、地號(地號)、公告現值(公告現值)、公告地價(公告地價),
414,桃園市政府警察局101~105年蘆竹分局預算表,警察局,桃園市政府,,,,315,281,year(年度，預算所屬年度)、type(預算別，分為歲入來源別及歲出機關別)、breau(機關，預算所屬機關)、art_1(款)、art_2(項)、art_3(目)、art_4(節)、name(名稱，預算名稱)、budget(預算數，單位為新臺幣/元),
415,107年公告地價及公告現值－大溪區,地政局,桃園市政府,,,,107,91,行政區(行政區名稱)、段小段(段名稱)、地號(地號)、公告現值(元/平方公尺)、公告地價(元/平方公尺),
416,桃園市政府民政局附屬機關清冊,民政局,桃園市政府,,,,90,193,機關名稱(機關名稱)、地址(地址),
417,桃園市嫌疑犯人數按年齡組別,警察局,桃園市政府,,,,240,650,year(年度)、age(年齡)、sex(性別)、p_count(人數),
418,公車即時車輛位置,交通局,桃園市政府,,,,277,523,"""ProviderID(業者代碼),BusID(車號),DutyStatus(營運狀態[0=執勤,1=開始,2=結束,90=不明]),BusStatus(車輛狀態[0=正常,1=車禍,2=故障,3=塞車,4=求援,5=加油,90=不明或長時間無到離站]),RouteID(行駛路線),GoBack(去返程[1=去程,2=返程]),Longitude(所在位置緯度),Latitude(所在位置經度),Speed(車速),Azimuth(方位角),DataTime(系統時間),ledstate(保留用),sections(保留用),carType(保留用),rectime(保留用),driverid(保留用)""",
419,桃園市官網徵才資訊,桃園市政府資訊科技局,桃園市政府,,,,971,3083,發布單位、發布日期、截止日期、徵才機關、名額、性別、地址、工作地點、工作地點、有效日期、資格條件、工作項目、聯絡資訊,
420,桃園市特定寵物業名冊,農業局,桃園市政府,,,,29,57,特定寵物業名稱(特定寵物業名稱)、地址(地址)、特證號(特證號),
421,行政區代碼及名稱對照資料,地政局,桃園市政府,,,,128,79,行政區代碼(行政區代碼)、行政區名稱(行政區名稱),
422,桃園市各役政單位聯絡清冊,民政局,桃園市政府,,,,603,1117,單位(單位)、地址(地址)、電話(電話),
423,桃園市13行政區各項稅收徵績統計表(106年10月),地方稅務局,桃園市政府,,,,107,49,項目(項目)、行政區(行政區)、全年預算數(全年預算數)、本年度累計實徵淨額(本年度累計實徵淨額)、比重(比重)、排序(排序)、累計實徵淨額與全年預算數比較(百分比)(累計實徵淨額與全年預算數比較)、上年同期累計實徵淨額(上年同期累計實徵淨額)、累計實徵淨額與上年同期比較(百分比)(累計實徵淨額與上年同期比較),
424,106年4月直轄市稅捐徵收(按稅目)比較表,地方稅務局,桃園市政府,,,,95,61,稅目(稅目)、台北市(台北市)、新北市(新北市)、桃園市(桃園市)、台中市(台中市)、台南市(台南市)、高雄市(高雄市)、其他縣市(其他縣市)、總計(總計),
425,桃園市實施集中支付通匯(電連)存帳及簽發支票情形,財政局,桃園市政府,,,,40,95,年度(桃園市實施集中支付通匯電連存帳及簽發支票情形-年度)、指定人員領取轉發簽發支票張數(桃園市實施集中支付通匯電連存帳及簽發支票情形-指定人員領取轉發簽發支票張數)、指定人員領取轉發金額(桃園市實施集中支付通匯電連存帳及簽發支票情形-指定人員領取轉發金額)、郵寄簽發支票張數(桃園市實施集中支付通匯電連存帳及簽發支票情形-郵寄簽發支票張數)、郵寄簽發支票金額(桃園市實施集中支付通匯電連存帳及簽發支票情形-郵寄簽發支票金額)、受款人自領簽發支票張數(桃園市實施集中支付通匯電連存帳及簽發支票情形-受款人自領簽發支票張數)、受款人自領簽發支票金額(桃園市實施集中支付通匯電連存帳及簽發支票情形-受款人自領簽發支票金額)、存入金融機構存款帳戶簽發支票張數(桃園市實施集中支付通匯電連存帳及簽發支票情形-存入金融機構存款帳戶簽發支票張數)、存入金融機構存款帳戶簽發通匯筆數(桃園市實施集中支付通匯電連存帳及簽發支票情形-存入金融機構存款帳戶簽發通匯筆數)、存入金融機構存款帳戶簽發支票金額(桃園市實施集中支付通匯電連存帳及簽發支票情形-存入金融機構存款帳戶簽發支票金額),
426,電子遊戲場業登記清冊,經濟發展局,桃園市政府,,,,47,64,公司或商業名稱(本市電子遊戲場業之公司及商業登記之名稱)、統一編號(本市電子遊戲場業之公司及商業登記之統一編號)、公司或商業地址(本市電子遊戲場業之公司及商業登記之地址)、組織種類(組織分為公司或商業)、營業項目(清冊資料之營業項目為電子遊戲場業),
427,桃園市各項規費徵收項目及收費基準一覽表,財政局,桃園市政府,,,,293,180,機關名稱(桃園市各項規費徵收項目及收費機關名稱)、規費項目(桃園市各項規費徵收項目)、收費內容(桃園市各項規費收費內容)、收費基準（單位）(桃園市各項規費收費基?單位)、收費基準【費額（率）】(桃園市各項規費收費基准費額或費率)、最近修正日期(桃園市各項規費最近修正日期)、訂定機關(桃園市各項規費訂定機關)、法令依據(桃園市各項規費徵收項目法令依據)、備註(備註),
428,桃園市福利補助申辦項目,研究發展考核委員會,桃園市政府,,,,458,1014,政策名稱、承辦機關、承辦單位、政策說明、申請資格-設籍限制、申請資格-身分別、申請資格-身分次類別、申請資格-年齡下限、申請資格-年齡上限、問題別、申請資格、申請方式、申辦流程連結、應備證件連結、線上申辦連結、案件表書下載連結、聯絡窗口、交付方式、處理時間、備註欄,
429,桃園市105年A2道路交通事故-機車傷亡者與戴用安全帽關係統計,警察局,桃園市政府,,,,249,153,breau(分局轄區)、p_class(駕駛人或被載人)、statu_class(是否戴用安全帽)、dead(死亡人數)、hurt(受傷人數),
430,桃園市政府消防局育嬰留職人員官職等分布情形,消防局,桃園市政府,,,,110,83,官職等(5職等以下人員，包含比照警佐待遇人員。)、育嬰留職停薪人次(申請育嬰留職停薪人次。),
431,桃園市政府地政局區段徵收開發案已標售土地一覽表,地政局,桃園市政府,,,,507,399,標售日期(標售日期)、行政區(行政區)、地段(地段)、地號(地號)、面積(面積)、標售底價(標售底價)、得標金額(得標金額),
432,桃園市公寓大廈管理委員會清冊(中壢區),都市發展局,桃園市政府,,,,685,760,序號(序號)、管理委員會(管理委員會)、建築物地址(建築物地址),
433,公告現值級距圖,地政局,桃園市政府,,,,508,234,圖示,
434,106年8月直轄市稅捐徵收(按稅目)比較表,地方稅務局,桃園市政府,,,,24,60,稅目(稅目)、台北市(台北市)、新北市(新北市)、桃園市(桃園市)、台中市(台中市)、台南市(台南市)、高雄市(高雄市)、其他縣市(其他縣市)、總計(總計),
435,桃園市A1及A2類道路交通事故統計,警察局,桃園市政府,,,,586,1853,year(年度，交通事故發生年度)、breau(轄區，交通事故發生轄區)、type(交通事故種類，A1代表死亡交通事故，A2代表受傷但無死亡之交通事故)、class(傷亡種類，交通事故死亡或受傷)、p_count(人數，交通事故人數統計),
436,桃園市視障街頭藝人名冊,勞動局,桃園市政府,,,,246,130,姓名(姓名)、表演樂器(表演項目)、連絡電話(連絡電話),
437,桃園市各項稅收稽徵人力(103年),地方稅務局,桃園市政府,,,,21,49,項目(項目)、細目(細目)、稅目(稅目)、合計(合計)、地價稅(地價稅)、土地增值稅(土地增值稅)、房屋稅(房屋稅)、使用牌照稅(使用牌照稅)、契稅(契稅)、印花稅(印花稅)、娛樂稅(娛樂稅),
438,桃園市原住民人口數,民政局,桃園市政府,,,,791,423,區域別(區域別)、性別(性別)、阿美族(阿美族)、泰雅族(泰雅族)、排灣族(排灣族)、布農族(布農族)、魯凱族(魯凱族)、卑南族(卑南族)、鄒族(鄒族)、賽夏族(賽夏族)、雅美族(雅美族)、邵族(邵族)、噶瑪蘭族(噶瑪蘭族)、太魯閣族(太魯閣族)、撒奇萊雅族(撒奇萊雅族)、賽德克族(賽德克族)、拉阿魯哇族(拉阿魯哇族)、卡那卡那富族(卡那卡那富族)、尚未申報(尚未申報),
439,桃園市消防義消楷模,消防局,桃園市政府,,,,71,179,年度(統計年度，以民國紀年。)、單位(義消楷模人員所屬單位)、職稱(義消楷模人員職稱)、姓名(義消楷模人員姓名),
440,桃園市客家文化館收費標準表(周邊廣場),客家事務局,桃園市政府,,,,63,155,"""場地別(場地別)、坪數(坪數)、時段(時段)、時間(時間)、場地使用費_平日_每時段(場地使用費_平日_每時段)、場地使用費_假日_每時段(場地使用費_假日_每時段)、清潔費_每時段(清潔費_每時段)、夜間照明費_每時段(夜間照明費_每時段)、場地範圍(場地範圍)、保證金(保證金)""",
441,桃園市各項稅收稽徵人力(105年),地方稅務局,桃園市政府,,,,10,30,項目(項目)、細目(細目)、稅目(稅目)、合計(合計)、地價稅(地價稅)、土地增值稅(土地增值稅)、房屋稅(房屋稅)、使用牌照稅(使用牌照稅)、契稅(契稅)、印花稅(印花稅)、娛樂稅(娛樂稅)、特別稅(特別稅)、臨時稅(臨時稅),
442,桃園市仲介本國人在國內工作之私立就業服務機構暨分支機構,勞動局,桃園市政府,,,,236,108,"""許可證字號(許可證字號)、機構名稱(機構名稱)、機構地址(機構地址)、機構電話(機構電話)、負責人姓名(負責人姓名)、機構性質(機構性質)、許可證有效期限(許可證有效期限)""",
443,龍潭航空噪音防制區,環境保護局,桃園市政府,,,,505,856,防制區(龍潭航空噪音防制區)、區(龍潭區)、里(高平里等8個里),
444,105年度八德區新舊建號對照資料,地政局,桃園市政府,,,,387,578,舊建號行政區(舊建號行政區)、新建號行政區(新建號行政區)、舊地段名稱(舊地段名稱)、新地段名稱(新地段名稱)、舊建號(舊建號)、新建號(新建號),
445,100年桃園市土地公告現值-蘆竹,地政局,桃園市政府,,,,90,89,行政區(行政區名稱)、段小段(地段名稱)、地號(地號)、公告現值(元/平方公尺)、公告地價(元/平方公尺),
446,客家委員會「106年度客語薪傳師傳習補助計畫」第二次開班,客家事務局,桃園市政府,,,,72,132,計畫編號(計畫編號)、縣(市)別(縣別)、計畫類別(計畫類別)、申請者(申請者)、教授腔調別(教授腔調別)、計畫名稱及內容(計畫名稱及內容)、實施地點(實施地點)、開課地址(開課地址)、開班數(開班數)、計畫期程(計畫期程),
447,桃園市身心障礙者社區樂活補給站,社會局,桃園市政府,,,,151,172,單位名稱(身心障礙團體)、電話(電話)、地址(地址)、服務區域(服務區域)、服務內容(身心障礙者社區樂活補給站服務內容)、服務對象(身障人士),
448,桃園市青年諮詢委員會設置要點,青年事務局,桃園市政府,,,,272,630,""" 本會之任務如下： （一） 提供青年政策建言平台，蒐集並了解青年意見。 （二） 建立多元管道培力人才，增進青年公共參與能力。 （三） 研析青年關心議題並提出政策及建議。 （四） 推動各項青年發展事項。 """,
449,桃園市合法地政士開業名冊,地政局,桃園市政府,,,,411,452,姓名(姓名)、性別(性別)、電話(電話)、傳真(傳真)、證書字號(證書字號)、開業縣市(開業縣市)、區市鄉鎮(區市鄉鎮)、開業證書字號(開業證書字號)、執照核發日期(執照核發日期)、執照有效期限(執照有效期限)、事務所名稱(事務所名稱)、事務所地址(事務所地址)、共同執業人(共同執業人)、不得請領開業執照(不得請領開業執照)、公會名稱(公會名稱)、加入公會日期(加入公會日期),
450,桃園市取締攤販績效,警察局,桃園市政府,,,,222,570,year(年度)、type(種類)、c_count(件數)、p_count(人數),
451,桃園市政府消防局104年昌鴻颱風天然災害人員傷亡、建物損失、重大災害財物損失報表,消防局,桃園市政府,,,,367,350,區域別(桃園市十三個行政區)、人員傷亡總計_人(死亡及受傷人數總計)、死亡人數_男_0至未滿12歲(死亡人數。以性別及實足年齡分。)、死亡人數_男_12至未滿18歲(死亡人數。以性別及實足年齡分。)、死亡人數_男_18至未滿65歲(死亡人數。以性別及實足年齡分。)、死亡人數_男_65歲以上(死亡人數。以性別及實足年齡分。)、死亡人數_女_0至未滿12歲(死亡人數。以性別及實足年齡分。)、死亡人數_女_12至未滿18歲(死亡人數。以性別及實足年齡分。)、死亡人數_女_18至未滿65歲(死亡人數。以性別及實足年齡分。)、死亡人數_女_65歲以上(死亡人數。以性別及實足年齡分。)、失蹤人數_男_0至未滿12歲(失蹤人數。以性別及實足年齡分。)、失蹤人數_男_12至未滿18歲(失蹤人數。以性別及實足年齡分。)、失蹤人數_男_18至未滿65歲(失蹤人數。以性別及實足年齡分。)、失蹤人數_男_65歲以上(失蹤人數。以性別及實足年齡分。)、失蹤人數_女_0至未滿12歲(失蹤人數。以性別及實足年齡分。)、失蹤人數_女_12至未滿18歲(失蹤人數。以性別及實足年齡分。)、失蹤人數_女_18至未滿65歲(失蹤人數。以性別及實足年齡分。)、失蹤人數_女_65歲以上(失蹤人數。以性別及實足年齡分。)、重傷人數_男_0至未滿12歲(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_男_12至未滿18歲(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_男_18至未滿65歲(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_男_65歲以上(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_女_0至未滿12歲(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_女_12至未滿18歲(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_女_18至未滿65歲(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_女_65歲以上(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_男_0至未滿12歲(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_男_12至未滿18歲(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_男_18至未滿65歲(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_男_65歲以上(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_女_0至未滿12歲(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_女_12至未滿18歲(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_女_18至未滿65歲(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_女_65歲以上(未達緊急救護住院治療者。以性別及實足年齡分。)、建物損失_建物全倒_棟(依據建築技術規則建築設計施工編第1條規定，具有單獨或共同之出入口並以無開口之防火牆及防火樓板區劃分開者。)、建物損失_建物全倒_戶(指房屋或其他處所，編有路街門號者，1個門號以1戶計算。)、建物損失_建物半倒_棟(依據建築技術規則建築設計施工編第1條規定，具有單獨或共同之出入口並以無開口之防火牆及防火樓板區劃分開者。)、建物損失_建物半倒_戶(指房屋或其他處所，編有路街門號者，1個門號以1戶計算。)、搶救災民人數(搶救災民人數。)、被毀損車輛數_總計(被毀損車輛數總計。)、被毀損車輛數_大型車(被毀損大型車輛數。)、被毀損車輛數_小型車(被毀損小型車輛數。)、被毀損車輛數_特種車(被毀損特種車輛數。)、被毀損車輛數_機車(被毀損機車數。)、被毀損車輛數_其他(被毀損其他種類車輛數。)、財物損失估值總計_千元(財物損失估計值總計。)、財物損失估值_建物_千元(建物損失估計值。)、財物損失估值_車輛_千元(車輛損失估計值。)、財物損失估值_其他_千元(其他財物損失估計值。),
452,桃園市政府警察局101~105年保安警察大隊預算表,警察局,桃園市政府,,,,324,263,year(年度，預算所屬年度)、type(預算別，分為歲入來源別及歲出機關別)、breau(機關，預算所屬機關)、art_1(款)、art_2(項)、art_3(目)、art_4(節)、name(名稱，預算名稱)、budget(預算數，單位為新臺幣/元),
453,桃園市104年旅遊服務中心旅客諮詢人次及臨櫃人次,觀光旅遊局,桃園市政府,,,,61,175,旅服中心(名稱)、諮詢人次(人次)、臨櫃人次(人次),
454,公車業者資料,交通局,桃園市政府,,,,497,621,"""ID( 業者代號, 用於對應其他 API 裡面的 ProviderId),nameZh(業者名稱),type:(類別 0表示市區公車.1為公路客運.2為免費巴士)""",
455,桃園機場航空噪音防制區,環境保護局,桃園市政府,,,,612,701,防制區(桃園機場航空噪音防制區)、區(大園區)、里(大園區等6個里),
456,桃園市老人文康中心,社會局,桃園市政府,,,,296,246,序號(序號)、區域(區域)、老人文康活動中心名稱(老人文康活動中心名稱)、住址(住址)、聯絡電話(聯絡電話),
457,107年公告地價及公告現值－平鎮區,地政局,桃園市政府,,,,106,70,行政區(行政區名稱)、段小段(段名稱)、地號(地號)、公告現值(元/平方公尺)、公告地價(元/平方公尺),
458,桃園市政府消防局國家賠償概況統計,消防局,桃園市政府,,,,56,118,年度(統計年度，以民國紀年。)、新收請求案件數(請求權人提出國家賠償案件之總件數_包括請求協議及提起訴訟。)、新收訴訟案件數(賠償義務機關與請求權人進行訴訟之國家賠償事件件數_含協議不成立，提起法院訴訟案件。)、辦理中案件數(累計國家賠償案件數，包括協議中_含在處理中_及訴訟中。)、訴訟中案件數(累計國家賠償案件數，包括協議中_含在處理中_及訴訟中)、已結案請求案件數_協議成立(賠償義務機關已與請求權人進行協議之國家賠償事件件數_含協議成立_不成立_拒絕賠償_撤回_其他等，該拒絕賠償包含未經協議逕行拒絕賠償。)、已結案請求案件數_協議不成立(賠償義務機關已與請求權人進行協議之國家賠償事件件數_含協議成立_不成立_拒絕賠償_撤回_其他等，該拒絕賠償包含未經協議逕行拒絕賠償。)、已結案請求案件數_拒絕賠償(賠償義務機關已與請求權人進行協議之國家賠償事件件數_含協議成立_不成立_拒絕賠償_撤回_其他等，該拒絕賠償包含未經協議逕行拒絕賠償。)、已結案請求案件數_撤回(賠償義務機關已與請求權人進行協議之國家賠償事件件數_含協議成立_不成立_拒絕賠償_撤回_其他等，該拒絕賠償包含未經協議逕行拒絕賠償。)、已結案請求案件數_其他(賠償義務機關已與請求權人進行協議之國家賠償事件件數_含協議成立_不成立_拒絕賠償_撤回_其他等，該拒絕賠償包含未經協議逕行拒絕賠償。)、已結案訴訟案件數_勝訴(賠償義務機關已與請求權人進行訴訟之國家賠償事件_含勝訴_敗訴_一部勝訴一部敗訴_法院和解_駁回_其他等。另同一事實繫屬法院訴訟階段，縱提起上訴，仍僅以一件為其件數。)、已結案訴訟案件數_敗訴(賠償義務機關已與請求權人進行訴訟之國家賠償事件_含勝訴_敗訴_一部勝訴一部敗訴_法院和解_駁回_其他等。另同一事實繫屬法院訴訟階段，縱提起上訴，仍僅以一件為其件數。)、已結案訴訟案件數_一部敗訴一部勝訴(賠償義務機關已與請求權人進行訴訟之國家賠償事件_含勝訴_敗訴_一部勝訴一部敗訴_法院和解_駁回_其他等。另同一事實繫屬法院訴訟階段，縱提起上訴，仍僅以一件為其件數。)、已結案訴訟案件數_法院和解(賠償義務機關已與請求權人進行訴訟之國家賠償事件_含勝訴_敗訴_一部勝訴一部敗訴_法院和解_駁回_其他等。另同一事實繫屬法院訴訟階段，縱提起上訴，仍僅以一件為其件數。)、已結案訴訟案件數_駁回(賠償義務機關已與請求權人進行訴訟之國家賠償事件_含勝訴_敗訴_一部勝訴一部敗訴_法院和解_駁回_其他等。另同一事實繫屬法院訴訟階段，縱提起上訴，仍僅以一件為其件數。)、已結案訴訟案件數_其他(賠償義務機關已與請求權人進行訴訟之國家賠償事件_含勝訴_敗訴_一部勝訴一部敗訴_法院和解_駁回_其他等。另同一事實繫屬法院訴訟階段，縱提起上訴，仍僅以一件為其件數。)、協議成立賠償件數(已協議成立賠償之件數，以撥款日為基準。)、協議成立賠償金額_元(已協議成立賠償之金額，以撥款日為基準。)、判決確定賠償件數(已判決確定賠償之件數，以撥款日為基準。)、判決確定賠償金額_元(已判決確定賠償之金額，以撥款日為基準。)、依國賠法第2條賠償件數(依第2條協議成立或判決確定賠償之案件數。)、依國賠法第3條賠償件數(依第3條協議成立或判決確定賠償之案件數。)、行使求償權件數(賠償義務機關賠償後，於期間內確定發生之求償總件數。)、行使求償權金額_元(賠償義務機關賠償後，於期間內確定發生之應求償之總金額。)、求償獲償件數(賠償義務機關於期間內實際獲得求償收入之件數。採分期獲償者，以辦理繳庫作業次數計算件數。)、求償獲償金額_元(賠償義務機關於期間內實際獲得求償收入之金額。採分期獲償者，以辦理繳庫作業次數計算件數。),
459,職業安全衛生教育訓練機構,勞動局,桃園市政府,,,,204,746,訓練單位名稱(訓練單位名稱)、地址 (地址)、電話 (電話),
460,桃園市105學年下學期國民小學課照開辦情形,教育局,桃園市政府,,,,211,106,序號(桃園市106學年度國民小學課後照顧)、學校名稱(本市各國小),
